Name,City,Raiting,Coordinates,Geometry
Starbucks,Dayton,4.0,"[-84.182247, 39.742305]","{'Type': 'Point', 'coordinates': [-84.182247, 39.742305]}"
Starbucks,Oakwood,4.0,"[-84.170715, 39.7088562]","{'Type': 'Point', 'coordinates': [-84.170715, 39.7088562]}"
Starbucks,Kettering,2.5,"[-84.124654, 39.704309]","{'Type': 'Point', 'coordinates': [-84.124654, 39.704309]}"
Starbucks,Dayton,4.5,"[-84.200228, 39.757082]","{'Type': 'Point', 'coordinates': [-84.200228, 39.757082]}"
Starbucks,Dayton,1.0,"[-84.162034, 39.688124]","{'Type': 'Point', 'coordinates': [-84.162034, 39.688124]}"
Starbucks,Beavercreek,2.0,"[-84.105222, 39.697419]","{'Type': 'Point', 'coordinates': [-84.105222, 39.697419]}"
Starbucks,Beavercreek,3.5,"[-84.053935, 39.725492]","{'Type': 'Point', 'coordinates': [-84.053935, 39.725492]}"
Starbucks,Fairborn,3.0,"[-84.070362, 39.7767713479502]","{'Type': 'Point', 'coordinates': [-84.070362, 39.7767713479502]}"
Starbucks,Centerville,4.0,"[-84.10857, 39.66061]","{'Type': 'Point', 'coordinates': [-84.10857, 39.66061]}"
Starbucks,Dayton,3.5,"[-84.10469, 39.658596]","{'Type': 'Point', 'coordinates': [-84.10469, 39.658596]}"
Starbucks,Beavercreek,3.0,"[-84.05359, 39.759483]","{'Type': 'Point', 'coordinates': [-84.05359, 39.759483]}"
Starbucks,Beavercreek,2.5,"[-84.056655, 39.767162]","{'Type': 'Point', 'coordinates': [-84.056655, 39.767162]}"
Starbucks,Beavercreek,3.0,"[-84.053213, 39.767999]","{'Type': 'Point', 'coordinates': [-84.053213, 39.767999]}"
Starbucks,Dayton,3.5,"[-84.061476, 39.783155]","{'Type': 'Point', 'coordinates': [-84.061476, 39.783155]}"
Starbucks,Dayton,2.5,"[-84.110035, 39.646739]","{'Type': 'Point', 'coordinates': [-84.110035, 39.646739]}"
Starbucks,Centerville,3.0,"[-84.19295666, 39.6300559]","{'Type': 'Point', 'coordinates': [-84.19295666, 39.6300559]}"
Starbucks,Dayton,4.0,"[-84.219124, 39.63725]","{'Type': 'Point', 'coordinates': [-84.219124, 39.63725]}"
Starbucks,Dayton,3.0,"[-84.214005, 39.634663]","{'Type': 'Point', 'coordinates': [-84.214005, 39.634663]}"
Starbucks,Centerville,3.5,"[-84.161049, 39.610115]","{'Type': 'Point', 'coordinates': [-84.161049, 39.610115]}"
Starbucks,Dayton,3.5,"[-84.0295743942261, 39.8107447989094]","{'Type': 'Point', 'coordinates': [-84.0295743942261, 39.8107447989094]}"
Starbucks,Wright-Patterson Afb,3.0,"[-84.029042, 39.810782]","{'Type': 'Point', 'coordinates': [-84.029042, 39.810782]}"
Starbucks,Miamisburg,3.0,"[-84.226926, 39.6125329]","{'Type': 'Point', 'coordinates': [-84.226926, 39.6125329]}"
Starbucks,Dayton,2.5,"[-84.140505, 39.866769]","{'Type': 'Point', 'coordinates': [-84.140505, 39.866769]}"
Starbucks,Fairborn,5.0,"[-83.996738, 39.785692]","{'Type': 'Point', 'coordinates': [-83.996738, 39.785692]}"
Starbucks,Fairborn,4.0,"[-83.99554439, 39.78434673]","{'Type': 'Point', 'coordinates': [-83.99554439, 39.78434673]}"
Starbucks,Englewood,2.0,"[-84.277534, 39.857347]","{'Type': 'Point', 'coordinates': [-84.277534, 39.857347]}"
Starbucks,Dayton,3.5,"[-84.217414855957, 39.8899823002558]","{'Type': 'Point', 'coordinates': [-84.217414855957, 39.8899823002558]}"
Starbucks,Vandalia,1.0,"[-84.219633, 39.900706]","{'Type': 'Point', 'coordinates': [-84.219633, 39.900706]}"
Starbucks,Englewood,2.5,"[-84.313902, 39.862986]","{'Type': 'Point', 'coordinates': [-84.313902, 39.862986]}"
Starbucks,Springboro,2.5,"[-84.262581, 39.563114]","{'Type': 'Point', 'coordinates': [-84.262581, 39.563114]}"
