Name,City,Raiting,Coordinates,Geometry
Starbucks,Los Altos,3.0,"[-122.116728, 37.378494]","{'Type': 'Point', 'coordinates': [-122.116728, 37.378494]}"
Starbucks,Los Altos,4.0,"[-122.118993, 37.379207]","{'Type': 'Point', 'coordinates': [-122.118993, 37.379207]}"
Starbucks,Mountain View,4.0,"[-122.088235, 37.372255]","{'Type': 'Point', 'coordinates': [-122.088235, 37.372255]}"
Starbucks,Mountain View,2.5,"[-122.087763, 37.373]","{'Type': 'Point', 'coordinates': [-122.087763, 37.373]}"
Starbucks,Mountain View,3.5,"[-122.094764, 37.3908765828337]","{'Type': 'Point', 'coordinates': [-122.094764, 37.3908765828337]}"
Starbucks,Los Altos,3.0,"[-122.098009, 37.361443]","{'Type': 'Point', 'coordinates': [-122.098009, 37.361443]}"
Starbucks,Mountain View,3.5,"[-122.08306465162, 37.387571]","{'Type': 'Point', 'coordinates': [-122.08306465162, 37.387571]}"
Starbucks,Mountain View,3.5,"[-122.111866, 37.40212]","{'Type': 'Point', 'coordinates': [-122.111866, 37.40212]}"
Starbucks,Mountain View,3.5,"[-122.112379, 37.402755]","{'Type': 'Point', 'coordinates': [-122.112379, 37.402755]}"
Starbucks,Mountain View,3.5,"[-122.070671, 37.378791]","{'Type': 'Point', 'coordinates': [-122.070671, 37.378791]}"
Starbucks,Mountain View,2.5,"[-122.079089, 37.403017]","{'Type': 'Point', 'coordinates': [-122.079089, 37.403017]}"
Starbucks,Mountain View,3.0,"[-122.094239, 37.41144]","{'Type': 'Point', 'coordinates': [-122.094239, 37.41144]}"
Starbucks,Sunnyvale,2.0,"[-122.058014, 37.372624]","{'Type': 'Point', 'coordinates': [-122.058014, 37.372624]}"
Starbucks,Palo Alto,3.0,"[-122.125197, 37.413101]","{'Type': 'Point', 'coordinates': [-122.125197, 37.413101]}"
Starbucks,Mountain View,3.5,"[-122.077546, 37.415785]","{'Type': 'Point', 'coordinates': [-122.077546, 37.415785]}"
Starbucks,Mountain View,3.5,"[-122.096418267802, 37.421808284685]","{'Type': 'Point', 'coordinates': [-122.096418267802, 37.421808284685]}"
Starbucks,Palo Alto,3.0,"[-122.130601, 37.417361]","{'Type': 'Point', 'coordinates': [-122.130601, 37.417361]}"
Starbucks,Sunnyvale,3.5,"[-122.046498396427, 37.3785815103797]","{'Type': 'Point', 'coordinates': [-122.046498396427, 37.3785815103797]}"
Starbucks,Sunnyvale,3.0,"[-122.051219, 37.353408]","{'Type': 'Point', 'coordinates': [-122.051219, 37.353408]}"
Starbucks,Cupertino,3.5,"[-122.06673, 37.3371661]","{'Type': 'Point', 'coordinates': [-122.06673, 37.3371661]}"
Starbucks,Sunnyvale,3.5,"[-122.03651, 37.367708]","{'Type': 'Point', 'coordinates': [-122.03651, 37.367708]}"
Starbucks,Sunnyvale,2.5,"[-122.032769, 37.37422]","{'Type': 'Point', 'coordinates': [-122.032769, 37.37422]}"
Starbucks,Sunnyvale,3.5,"[-122.031756419453, 37.3763407967902]","{'Type': 'Point', 'coordinates': [-122.031756419453, 37.3763407967902]}"
Starbucks,Palo Alto,3.0,"[-122.144091, 37.426867]","{'Type': 'Point', 'coordinates': [-122.144091, 37.426867]}"
Starbucks,Palo Alto,3.0,"[-122.12871, 37.433233]","{'Type': 'Point', 'coordinates': [-122.12871, 37.433233]}"
Starbucks,Sunnyvale,2.5,"[-122.03034, 37.38834]","{'Type': 'Point', 'coordinates': [-122.03034, 37.38834]}"
Starbucks,Sunnyvale,2.0,"[-122.03056, 37.364821]","{'Type': 'Point', 'coordinates': [-122.03056, 37.364821]}"
Starbucks,Palo Alto,2.5,"[-122.149213, 37.427381]","{'Type': 'Point', 'coordinates': [-122.149213, 37.427381]}"
Starbucks,Cupertino,2.5,"[-122.05465, 37.3231357456151]","{'Type': 'Point', 'coordinates': [-122.05465, 37.3231357456151]}"
Starbucks,Cupertino,3.0,"[-122.036405, 37.336786]","{'Type': 'Point', 'coordinates': [-122.036405, 37.336786]}"
Starbucks,Cupertino,2.5,"[-122.034641, 37.336156]","{'Type': 'Point', 'coordinates': [-122.034641, 37.336156]}"
Starbucks,Stanford,3.0,"[-122.170762239672, 37.424345]","{'Type': 'Point', 'coordinates': [-122.170762239672, 37.424345]}"
Starbucks,Sunnyvale,2.0,"[-122.017716, 37.357099]","{'Type': 'Point', 'coordinates': [-122.017716, 37.357099]}"
