Name,City,Raiting,Coordinates,Geometry
Starbucks,Brooklyn,4.0,"[-73.993666, 40.702818]","{'Type': 'Point', 'coordinates': [-73.993666, 40.702818]}"
Starbucks,Brooklyn,2.5,"[-73.990806294802, 40.702668]","{'Type': 'Point', 'coordinates': [-73.990806294802, 40.702668]}"
Starbucks,New York,2.0,"[-74.000916, 40.711018]","{'Type': 'Point', 'coordinates': [-74.000916, 40.711018]}"
Starbucks,New York,2.5,"[-74.004971, 40.707122]","{'Type': 'Point', 'coordinates': [-74.004971, 40.707122]}"
Starbucks,New York,2.5,"[-74.006685, 40.706487]","{'Type': 'Point', 'coordinates': [-74.006685, 40.706487]}"
Starbucks,New York,2.5,"[-74.007159, 40.7047907]","{'Type': 'Point', 'coordinates': [-74.007159, 40.7047907]}"
Starbucks,New York,3.0,"[-74.007387, 40.708413]","{'Type': 'Point', 'coordinates': [-74.007387, 40.708413]}"
Starbucks,Brooklyn,3.0,"[-73.993978, 40.694582]","{'Type': 'Point', 'coordinates': [-73.993978, 40.694582]}"
Starbucks,New York,3.0,"[-74.008696, 40.706155]","{'Type': 'Point', 'coordinates': [-74.008696, 40.706155]}"
Starbucks,New York,2.0,"[-74.009001, 40.704653]","{'Type': 'Point', 'coordinates': [-74.009001, 40.704653]}"
Starbucks,New York,3.0,"[-74.006730001524, 40.711619]","{'Type': 'Point', 'coordinates': [-74.006730001524, 40.711619]}"
Starbucks,New York,3.5,"[-74.00799, 40.71018]","{'Type': 'Point', 'coordinates': [-74.00799, 40.71018]}"
Starbucks,New York,2.5,"[-74.009313, 40.708771]","{'Type': 'Point', 'coordinates': [-74.009313, 40.708771]}"
Starbucks,New York,2.0,"[-74.008533, 40.710792]","{'Type': 'Point', 'coordinates': [-74.008533, 40.710792]}"
Starbucks,New York,2.0,"[-74.003125, 40.715754]","{'Type': 'Point', 'coordinates': [-74.003125, 40.715754]}"
Starbucks,New York,2.0,"[-74.008202, 40.712214]","{'Type': 'Point', 'coordinates': [-74.008202, 40.712214]}"
Starbucks,Brooklyn,2.5,"[-73.9867893, 40.694047]","{'Type': 'Point', 'coordinates': [-73.9867893, 40.694047]}"
Starbucks,New York,2.5,"[-74.010976, 40.707437]","{'Type': 'Point', 'coordinates': [-74.010976, 40.707437]}"
Starbucks,New York,2.5,"[-74.01133, 40.705162]","{'Type': 'Point', 'coordinates': [-74.01133, 40.705162]}"
Starbucks,New York,2.0,"[-74.005956, 40.714843]","{'Type': 'Point', 'coordinates': [-74.005956, 40.714843]}"
Starbucks,New York,3.0,"[-74.011055, 40.708758]","{'Type': 'Point', 'coordinates': [-74.011055, 40.708758]}"
Starbucks,Brooklyn,3.0,"[-73.991201, 40.692464]","{'Type': 'Point', 'coordinates': [-73.991201, 40.692464]}"
Starbucks,New York,2.5,"[-74.010363, 40.71091]","{'Type': 'Point', 'coordinates': [-74.010363, 40.71091]}"
Starbucks,New York,2.5,"[-73.999961, 40.718252]","{'Type': 'Point', 'coordinates': [-73.999961, 40.718252]}"
Starbucks,Brooklyn,2.5,"[-73.982911, 40.694975]","{'Type': 'Point', 'coordinates': [-73.982911, 40.694975]}"
Starbucks,New York,3.0,"[-74.012051, 40.702149]","{'Type': 'Point', 'coordinates': [-74.012051, 40.702149]}"
Starbucks,New York,2.5,"[-74.009077, 40.713782]","{'Type': 'Point', 'coordinates': [-74.009077, 40.713782]}"
Starbucks,New York,4.0,"[-74.011793, 40.710372]","{'Type': 'Point', 'coordinates': [-74.011793, 40.710372]}"
Starbucks,New York,3.0,"[-74.01087, 40.712117]","{'Type': 'Point', 'coordinates': [-74.01087, 40.712117]}"
Starbucks,New York,2.0,"[-74.012733, 40.702775]","{'Type': 'Point', 'coordinates': [-74.012733, 40.702775]}"
Starbucks,Brooklyn,3.0,"[-73.988548, 40.691795]","{'Type': 'Point', 'coordinates': [-73.988548, 40.691795]}"
Starbucks,New York,2.5,"[-74.0130866, 40.704345]","{'Type': 'Point', 'coordinates': [-74.0130866, 40.704345]}"
Starbucks,New York,2.5,"[-73.989977, 40.7193246]","{'Type': 'Point', 'coordinates': [-73.989977, 40.7193246]}"
Starbucks,New York,3.5,"[-74.013011, 40.706894]","{'Type': 'Point', 'coordinates': [-74.013011, 40.706894]}"
Starbucks,New York,3.0,"[-74.002524, 40.718887]","{'Type': 'Point', 'coordinates': [-74.002524, 40.718887]}"
Starbucks,New York,3.0,"[-73.99913, 40.719757]","{'Type': 'Point', 'coordinates': [-73.99913, 40.719757]}"
Starbucks,New York,2.0,"[-74.009003, 40.715532]","{'Type': 'Point', 'coordinates': [-74.009003, 40.715532]}"
Starbucks,New York,2.0,"[-74.014093, 40.703281]","{'Type': 'Point', 'coordinates': [-74.014093, 40.703281]}"
Starbucks,New York,3.0,"[-74.014155, 40.709198]","{'Type': 'Point', 'coordinates': [-74.014155, 40.709198]}"
Starbucks,Brooklyn,2.0,"[-73.984355, 40.691567]","{'Type': 'Point', 'coordinates': [-73.984355, 40.691567]}"
Starbucks,Brooklyn,3.0,"[-73.98632603, 40.69074857]","{'Type': 'Point', 'coordinates': [-73.98632603, 40.69074857]}"
Starbucks,New York,3.0,"[-74.007305, 40.718247]","{'Type': 'Point', 'coordinates': [-74.007305, 40.718247]}"
Starbucks,New York,2.5,"[-74.004979, 40.719887439843]","{'Type': 'Point', 'coordinates': [-74.004979, 40.719887439843]}"
Starbucks,Brooklyn,4.0,"[-73.98254, 40.691174]","{'Type': 'Point', 'coordinates': [-73.98254, 40.691174]}"
Starbucks,Brooklyn,3.0,"[-73.992748, 40.688556]","{'Type': 'Point', 'coordinates': [-73.992748, 40.688556]}"
Starbucks,New York,3.0,"[-74.015373, 40.710914]","{'Type': 'Point', 'coordinates': [-74.015373, 40.710914]}"
Starbucks,New York,2.5,"[-73.997942, 40.722553]","{'Type': 'Point', 'coordinates': [-73.997942, 40.722553]}"
Starbucks,Brooklyn,3.0,"[-73.98563, 40.68921]","{'Type': 'Point', 'coordinates': [-73.98563, 40.68921]}"
Starbucks,Brooklyn,2.5,"[-73.980887, 40.689304]","{'Type': 'Point', 'coordinates': [-73.980887, 40.689304]}"
