Name,City,Raiting,Coordinates,Geometry
Starbucks,San Mateo,1.0,"[-122.313716, 37.553114]","{'Type': 'Point', 'coordinates': [-122.313716, 37.553114]}"
Starbucks,San Mateo,3.0,"[-122.31386, 37.552243]","{'Type': 'Point', 'coordinates': [-122.31386, 37.552243]}"
Starbucks,San Mateo,3.0,"[-122.306687571108, 37.5541889767678]","{'Type': 'Point', 'coordinates': [-122.306687571108, 37.5541889767678]}"
Starbucks,San Mateo,2.5,"[-122.323927, 37.562897]","{'Type': 'Point', 'coordinates': [-122.323927, 37.562897]}"
Starbucks,San Mateo,2.0,"[-122.30050833, 37.537265]","{'Type': 'Point', 'coordinates': [-122.30050833, 37.537265]}"
Starbucks,San Mateo,4.0,"[-122.292871, 37.544679]","{'Type': 'Point', 'coordinates': [-122.292871, 37.544679]}"
Starbucks,San Mateo,3.5,"[-122.326154, 37.534018]","{'Type': 'Point', 'coordinates': [-122.326154, 37.534018]}"
Starbucks,San Mateo,2.5,"[-122.2977921, 37.5367027]","{'Type': 'Point', 'coordinates': [-122.2977921, 37.5367027]}"
Starbucks,San Mateo,2.0,"[-122.28368, 37.559086]","{'Type': 'Point', 'coordinates': [-122.28368, 37.559086]}"
Starbucks,San Mateo,3.0,"[-122.29388, 37.533637]","{'Type': 'Point', 'coordinates': [-122.29388, 37.533637]}"
Starbucks,San Mateo,3.5,"[-122.280367, 37.560907]","{'Type': 'Point', 'coordinates': [-122.280367, 37.560907]}"
Starbucks,San Mateo,3.0,"[-122.333351, 37.579801]","{'Type': 'Point', 'coordinates': [-122.333351, 37.579801]}"
Starbucks,San Mateo,2.5,"[-122.27598, 37.556934]","{'Type': 'Point', 'coordinates': [-122.27598, 37.556934]}"
Starbucks,Foster City,3.0,"[-122.273902, 37.56095]","{'Type': 'Point', 'coordinates': [-122.273902, 37.56095]}"
Starbucks,San Mateo,4.0,"[-122.289945, 37.529193]","{'Type': 'Point', 'coordinates': [-122.289945, 37.529193]}"
Starbucks,Burlingame,1.0,"[-122.348277, 37.576448]","{'Type': 'Point', 'coordinates': [-122.348277, 37.576448]}"
Starbucks,Burlingame,3.0,"[-122.346153383511, 37.579393]","{'Type': 'Point', 'coordinates': [-122.346153383511, 37.579393]}"
Starbucks,Foster City,4.0,"[-122.2673, 37.559204]","{'Type': 'Point', 'coordinates': [-122.2673, 37.559204]}"
Starbucks,San Mateo,3.5,"[-122.337263, 37.521148]","{'Type': 'Point', 'coordinates': [-122.337263, 37.521148]}"
Starbucks,Belmont,3.5,"[-122.275614, 37.519908]","{'Type': 'Point', 'coordinates': [-122.275614, 37.519908]}"
Starbucks,Belmont,2.5,"[-122.293121, 37.5110983]","{'Type': 'Point', 'coordinates': [-122.293121, 37.5110983]}"
Starbucks,Belmont,2.0,"[-122.27581, 37.518694]","{'Type': 'Point', 'coordinates': [-122.27581, 37.518694]}"
Starbucks,Burlingame,3.0,"[-122.365088, 37.5858798]","{'Type': 'Point', 'coordinates': [-122.365088, 37.5858798]}"
Starbucks,Redwood City,2.5,"[-122.251741, 37.522707]","{'Type': 'Point', 'coordinates': [-122.251741, 37.522707]}"
Starbucks,Burlingame,3.0,"[-122.37054, 37.602131]","{'Type': 'Point', 'coordinates': [-122.37054, 37.602131]}"
Starbucks,San Carlos,2.5,"[-122.260987, 37.506495]","{'Type': 'Point', 'coordinates': [-122.260987, 37.506495]}"
Starbucks,San Carlos,3.0,"[-122.257122, 37.502941]","{'Type': 'Point', 'coordinates': [-122.257122, 37.502941]}"
Starbucks,Burlingame,3.5,"[-122.386003, 37.595284]","{'Type': 'Point', 'coordinates': [-122.386003, 37.595284]}"
