Name,City,Raiting,Coordinates,Geometry
Starbucks,Princeton,3.5,"[-74.6594421371504, 40.349914]","{'Type': 'Point', 'coordinates': [-74.6594421371504, 40.349914]}"
Starbucks,Princeton,3.0,"[-74.660438, 40.315053]","{'Type': 'Point', 'coordinates': [-74.660438, 40.315053]}"
Starbucks,Princeton,2.0,"[-74.6118008, 40.3554706]","{'Type': 'Point', 'coordinates': [-74.6118008, 40.3554706]}"
Starbucks,Lawrenceville,2.5,"[-74.681847, 40.297751]","{'Type': 'Point', 'coordinates': [-74.681847, 40.297751]}"
Starbucks,Lawrence Township,2.5,"[-74.6821039999191, 40.2910259954867]","{'Type': 'Point', 'coordinates': [-74.6821039999191, 40.2910259954867]}"
Starbucks,Lawrenceville,2.0,"[-74.681495, 40.290835]","{'Type': 'Point', 'coordinates': [-74.681495, 40.290835]}"
Starbucks,Lawrenceville,4.0,"[-74.729742, 40.298068]","{'Type': 'Point', 'coordinates': [-74.729742, 40.298068]}"
Starbucks,South Brunswick,2.5,"[-74.5759857, 40.381492]","{'Type': 'Point', 'coordinates': [-74.5759857, 40.381492]}"
Starbucks,Lawrenceville,4.0,"[-74.735748, 40.279175]","{'Type': 'Point', 'coordinates': [-74.735748, 40.279175]}"
Starbucks,Pennington,3.0,"[-74.783251, 40.301049]","{'Type': 'Point', 'coordinates': [-74.783251, 40.301049]}"
