Name,City,Raiting,Coordinates,Geometry
Starbucks,Conshohocken,2.5,"[-75.286309, 40.093521]","{'Type': 'Point', 'coordinates': [-75.286309, 40.093521]}"
Starbucks,Plymouth Meeting,4.0,"[-75.293, 40.101173]","{'Type': 'Point', 'coordinates': [-75.293, 40.101173]}"
Starbucks,Plymouth Meeting,3.0,"[-75.28557, 40.1123338]","{'Type': 'Point', 'coordinates': [-75.28557, 40.1123338]}"
Starbucks,King Of Prussia,5.0,"[-75.357678, 40.091747]","{'Type': 'Point', 'coordinates': [-75.357678, 40.091747]}"
Starbucks,King Of Prussia,4.0,"[-75.365532, 40.095]","{'Type': 'Point', 'coordinates': [-75.365532, 40.095]}"
Starbucks,King of Prussia,2.5,"[-75.365995, 40.09418]","{'Type': 'Point', 'coordinates': [-75.365995, 40.09418]}"
Starbucks,King Of Prussia,3.0,"[-75.370591, 40.089981]","{'Type': 'Point', 'coordinates': [-75.370591, 40.089981]}"
Starbucks,East Norriton,3.0,"[-75.3102, 40.139565]","{'Type': 'Point', 'coordinates': [-75.3102, 40.139565]}"
Starbucks,Villanova,1.5,"[-75.351767, 40.036752]","{'Type': 'Point', 'coordinates': [-75.351767, 40.036752]}"
Starbucks,Bryn Mawr,2.5,"[-75.316543, 40.02031]","{'Type': 'Point', 'coordinates': [-75.316543, 40.02031]}"
Starbucks,Flourtown,4.5,"[-75.213412, 40.104593]","{'Type': 'Point', 'coordinates': [-75.213412, 40.104593]}"
Starbucks,King of Prussia,2.0,"[-75.386481, 40.089354]","{'Type': 'Point', 'coordinates': [-75.386481, 40.089354]}"
Starbucks,Philadelphia,3.5,"[-75.206754, 40.076366]","{'Type': 'Point', 'coordinates': [-75.206754, 40.076366]}"
Starbucks,King of Prussia,3.0,"[-75.390009, 40.087302]","{'Type': 'Point', 'coordinates': [-75.390009, 40.087302]}"
Starbucks,Wayne,3.0,"[-75.370635, 40.040195]","{'Type': 'Point', 'coordinates': [-75.370635, 40.040195]}"
