Name,City,Raiting,Coordinates,Geometry
Starbucks,Vernon Hills,4.0,"[-87.95664, 42.239182]","{'Type': 'Point', 'coordinates': [-87.95664, 42.239182]}"
Starbucks,Vernon Hills,2.5,"[-87.971435, 42.240031]","{'Type': 'Point', 'coordinates': [-87.971435, 42.240031]}"
Starbucks,Vernon Hills,2.5,"[-87.948152, 42.255691]","{'Type': 'Point', 'coordinates': [-87.948152, 42.255691]}"
Starbucks,Mettawa,1.5,"[-87.9002533, 42.2523804]","{'Type': 'Point', 'coordinates': [-87.9002533, 42.2523804]}"
Starbucks,Vernon Hills,3.5,"[-87.935169, 42.20319]","{'Type': 'Point', 'coordinates': [-87.935169, 42.20319]}"
Starbucks,Lake Forest,1.5,"[-87.901857, 42.253006]","{'Type': 'Point', 'coordinates': [-87.901857, 42.253006]}"
Starbucks,Buffalo Grove,3.0,"[-87.964806, 42.181664]","{'Type': 'Point', 'coordinates': [-87.964806, 42.181664]}"
Starbucks,Libertyville,3.5,"[-87.954355, 42.288732]","{'Type': 'Point', 'coordinates': [-87.954355, 42.288732]}"
Starbucks,Long Grove,3.0,"[-87.98886658, 42.18196845]","{'Type': 'Point', 'coordinates': [-87.98886658, 42.18196845]}"
Starbucks,Lake Forest,3.5,"[-87.873834, 42.224804]","{'Type': 'Point', 'coordinates': [-87.873834, 42.224804]}"
Starbucks,Mundelein,3.5,"[-88.02062, 42.277256]","{'Type': 'Point', 'coordinates': [-88.02062, 42.277256]}"
Starbucks,Lake Forest,1.0,"[-87.8629917195993, 42.2548486915967]","{'Type': 'Point', 'coordinates': [-87.8629917195993, 42.2548486915967]}"
Starbucks,Libertyville,3.0,"[-87.957804, 42.305533]","{'Type': 'Point', 'coordinates': [-87.957804, 42.305533]}"
Starbucks,Buffalo Grove,3.0,"[-87.9225416108966, 42.1667145900068]","{'Type': 'Point', 'coordinates': [-87.9225416108966, 42.1667145900068]}"
