Name,City,Raiting,Coordinates,Geometry
Starbucks,Cheektowaga,5.0,"[-78.77212, 42.908707]","{'Type': 'Point', 'coordinates': [-78.77212, 42.908707]}"
Starbucks,Cheektowaga,3.5,"[-78.770704, 42.908478]","{'Type': 'Point', 'coordinates': [-78.770704, 42.908478]}"
Starbucks,Cheektowaga,3.5,"[-78.763139, 42.912941]","{'Type': 'Point', 'coordinates': [-78.763139, 42.912941]}"
Starbucks,Buffalo,3.0,"[-78.87684, 42.9225955]","{'Type': 'Point', 'coordinates': [-78.87684, 42.9225955]}"
Starbucks,Buffalo,4.5,"[-78.873938, 42.901091]","{'Type': 'Point', 'coordinates': [-78.873938, 42.901091]}"
Starbucks,Buffalo,3.5,"[-78.869963, 42.957979]","{'Type': 'Point', 'coordinates': [-78.869963, 42.957979]}"
Starbucks,Buffalo,4.0,"[-78.87395, 42.955524]","{'Type': 'Point', 'coordinates': [-78.87395, 42.955524]}"
Starbucks,Amherst,3.5,"[-78.815229, 42.980647]","{'Type': 'Point', 'coordinates': [-78.815229, 42.980647]}"
Starbucks,Williamsville,4.0,"[-78.750569, 42.961744]","{'Type': 'Point', 'coordinates': [-78.750569, 42.961744]}"
Starbucks,Buffalo,4.0,"[-78.876239, 42.890803]","{'Type': 'Point', 'coordinates': [-78.876239, 42.890803]}"
Starbucks,Buffalo,2.5,"[-78.8738406389622, 42.8880004953549]","{'Type': 'Point', 'coordinates': [-78.8738406389622, 42.8880004953549]}"
Starbucks,Cheektowaga,3.5,"[-78.72784, 42.931841]","{'Type': 'Point', 'coordinates': [-78.72784, 42.931841]}"
Starbucks,Amherst,3.5,"[-78.81754, 42.998432]","{'Type': 'Point', 'coordinates': [-78.81754, 42.998432]}"
Starbucks,Amherst,3.5,"[-78.821881, 43.000646]","{'Type': 'Point', 'coordinates': [-78.821881, 43.000646]}"
Starbucks,Amherst,3.5,"[-78.734011, 42.978002]","{'Type': 'Point', 'coordinates': [-78.734011, 42.978002]}"
Starbucks,Amherst,3.5,"[-78.785544, 43.0017]","{'Type': 'Point', 'coordinates': [-78.785544, 43.0017]}"
Starbucks,Lancaster,4.0,"[-78.696295, 42.954239]","{'Type': 'Point', 'coordinates': [-78.696295, 42.954239]}"
Starbucks,Buffalo,3.0,"[-78.6964212536018, 42.9543013079603]","{'Type': 'Point', 'coordinates': [-78.6964212536018, 42.9543013079603]}"
Starbucks,Depew,2.5,"[-78.69882, 42.87889]","{'Type': 'Point', 'coordinates': [-78.69882, 42.87889]}"
Starbucks,Depew,3.5,"[-78.697512, 42.868488]","{'Type': 'Point', 'coordinates': [-78.697512, 42.868488]}"
Starbucks,Williamsville,4.0,"[-78.697492, 42.992356]","{'Type': 'Point', 'coordinates': [-78.697492, 42.992356]}"
Starbucks,East Amherst,4.0,"[-78.6976088226715, 43.032172]","{'Type': 'Point', 'coordinates': [-78.6976088226715, 43.032172]}"
Starbucks,Orchard Park,2.0,"[-78.783783, 42.7921]","{'Type': 'Point', 'coordinates': [-78.783783, 42.7921]}"
Starbucks,Blasdell,3.5,"[-78.812517, 42.78946]","{'Type': 'Point', 'coordinates': [-78.812517, 42.78946]}"
Starbucks,Blasdell,3.0,"[-78.81059, 42.78394]","{'Type': 'Point', 'coordinates': [-78.81059, 42.78394]}"
Starbucks,Niagara Falls,3.5,"[-78.987745, 43.089587]","{'Type': 'Point', 'coordinates': [-78.987745, 43.089587]}"
Starbucks,Niagara Falls,4.0,"[-78.979286, 43.096962]","{'Type': 'Point', 'coordinates': [-78.979286, 43.096962]}"
