Name,City,Raiting,Coordinates,Geometry
Starbucks,Paramus,3.5,"[-74.071366, 40.946158]","{'Type': 'Point', 'coordinates': [-74.071366, 40.946158]}"
Starbucks,Paramus,3.5,"[-74.06914583, 40.936797]","{'Type': 'Point', 'coordinates': [-74.06914583, 40.936797]}"
Starbucks,Paramus,3.5,"[-74.071194, 40.932944]","{'Type': 'Point', 'coordinates': [-74.071194, 40.932944]}"
Starbucks,Bergen,3.5,"[-74.069045, 40.956346]","{'Type': 'Point', 'coordinates': [-74.069045, 40.956346]}"
Starbucks,Paramus,3.0,"[-74.066574, 40.920127]","{'Type': 'Point', 'coordinates': [-74.066574, 40.920127]}"
Starbucks,Paramus,2.0,"[-74.076414, 40.917504]","{'Type': 'Point', 'coordinates': [-74.076414, 40.917504]}"
Starbucks,Paramus,3.0,"[-74.077111, 40.916473]","{'Type': 'Point', 'coordinates': [-74.077111, 40.916473]}"
Starbucks,Paramus,2.0,"[-74.06134, 40.916397]","{'Type': 'Point', 'coordinates': [-74.06134, 40.916397]}"
Starbucks,Rochelle Park,4.0,"[-74.071683, 40.9029294]","{'Type': 'Point', 'coordinates': [-74.071683, 40.9029294]}"
Starbucks,Ridgewood,3.5,"[-74.086757, 40.981506]","{'Type': 'Point', 'coordinates': [-74.086757, 40.981506]}"
Starbucks,Fairlawn,2.5,"[-74.129269, 40.943085]","{'Type': 'Point', 'coordinates': [-74.129269, 40.943085]}"
Starbucks,Glen Rock,4.0,"[-74.1309204012192, 40.962221]","{'Type': 'Point', 'coordinates': [-74.1309204012192, 40.962221]}"
Starbucks,Ridgewood,3.0,"[-74.115498, 40.9792]","{'Type': 'Point', 'coordinates': [-74.115498, 40.9792]}"
Starbucks,Hackensack,2.0,"[-74.04039, 40.898697]","{'Type': 'Point', 'coordinates': [-74.04039, 40.898697]}"
Starbucks,Emerson,3.5,"[-74.024445, 40.9801995356344]","{'Type': 'Point', 'coordinates': [-74.024445, 40.9801995356344]}"
Starbucks,Ridgewood,2.5,"[-74.11697, 40.981064]","{'Type': 'Point', 'coordinates': [-74.11697, 40.981064]}"
Starbucks,Westwood,3.0,"[-74.031699, 40.992034]","{'Type': 'Point', 'coordinates': [-74.031699, 40.992034]}"
Starbucks,Hackensack,3.0,"[-74.058712, 40.884114]","{'Type': 'Point', 'coordinates': [-74.058712, 40.884114]}"
Starbucks,Hillsdale,3.5,"[-74.04056, 41.003668]","{'Type': 'Point', 'coordinates': [-74.04056, 41.003668]}"
Starbucks,Midland Park,3.5,"[-74.139048, 40.984882]","{'Type': 'Point', 'coordinates': [-74.139048, 40.984882]}"
