Name,City,Raiting,Coordinates,Geometry
Starbucks,Hopkins,2.5,"[-93.418777, 44.933385]","{'Type': 'Point', 'coordinates': [-93.418777, 44.933385]}"
Starbucks,Minnetonka,4.5,"[-93.441975, 44.967278]","{'Type': 'Point', 'coordinates': [-93.441975, 44.967278]}"
Starbucks,Minnetonka,1.5,"[-93.447394, 44.969505]","{'Type': 'Point', 'coordinates': [-93.447394, 44.969505]}"
Starbucks,Wayzata,2.5,"[-93.495763, 44.970906]","{'Type': 'Point', 'coordinates': [-93.495763, 44.970906]}"
Starbucks,St Louis Park,4.0,"[-93.392932, 44.935668]","{'Type': 'Point', 'coordinates': [-93.392932, 44.935668]}"
Starbucks,Wayzata,3.5,"[-93.509757, 44.968693]","{'Type': 'Point', 'coordinates': [-93.509757, 44.968693]}"
Starbucks,Eden Prairie,2.5,"[-93.418679, 44.892047]","{'Type': 'Point', 'coordinates': [-93.418679, 44.892047]}"
Starbucks,Shorewood,3.5,"[-93.524143, 44.910629]","{'Type': 'Point', 'coordinates': [-93.524143, 44.910629]}"
Starbucks,Eden Prairie,3.0,"[-93.440928, 44.864099]","{'Type': 'Point', 'coordinates': [-93.440928, 44.864099]}"
Starbucks,Plymouth,3.0,"[-93.449122, 45.008334]","{'Type': 'Point', 'coordinates': [-93.449122, 45.008334]}"
Starbucks,Golden Valley,3.0,"[-93.379121, 44.98421]","{'Type': 'Point', 'coordinates': [-93.379121, 44.98421]}"
Starbucks,Edina,3.0,"[-93.354403, 44.910008]","{'Type': 'Point', 'coordinates': [-93.354403, 44.910008]}"
Starbucks,Edina,3.5,"[-93.353104, 44.911507]","{'Type': 'Point', 'coordinates': [-93.353104, 44.911507]}"
Starbucks,Saint Louis Park,1.0,"[-93.34714697, 44.9371176]","{'Type': 'Point', 'coordinates': [-93.34714697, 44.9371176]}"
Starbucks,St. Louis Park,4.5,"[-93.340353, 44.933413]","{'Type': 'Point', 'coordinates': [-93.340353, 44.933413]}"
Starbucks,Plymouth,3.0,"[-93.481337, 45.01745]","{'Type': 'Point', 'coordinates': [-93.481337, 45.01745]}"
Starbucks,Eden Prairie,3.5,"[-93.429277, 44.853286]","{'Type': 'Point', 'coordinates': [-93.429277, 44.853286]}"
Starbucks,Excelsior,3.0,"[-93.56941, 44.90058]","{'Type': 'Point', 'coordinates': [-93.56941, 44.90058]}"
Starbucks,Chanhassen,2.0,"[-93.524482, 44.861141]","{'Type': 'Point', 'coordinates': [-93.524482, 44.861141]}"
Starbucks,St. Louis Park,4.0,"[-93.33306, 44.9481851]","{'Type': 'Point', 'coordinates': [-93.33306, 44.9481851]}"
Starbucks,Edina,3.5,"[-93.330662, 44.912143]","{'Type': 'Point', 'coordinates': [-93.330662, 44.912143]}"
Starbucks,Chanhassen,5.0,"[-93.54292, 44.862236]","{'Type': 'Point', 'coordinates': [-93.54292, 44.862236]}"
Starbucks,Plymouth,2.5,"[-93.45135, 45.031345]","{'Type': 'Point', 'coordinates': [-93.45135, 45.031345]}"
Starbucks,Edina,3.5,"[-93.353472, 44.864518]","{'Type': 'Point', 'coordinates': [-93.353472, 44.864518]}"
