Name,City,Raiting,Coordinates,Geometry
Starbucks,Mission,4.0,"[-94.6891431122338, 39.0249090819491]","{'Type': 'Point', 'coordinates': [-94.6891431122338, 39.0249090819491]}"
Starbucks,Shawnee,4.0,"[-94.727268, 39.015162]","{'Type': 'Point', 'coordinates': [-94.727268, 39.015162]}"
Starbucks,Kansas City,2.5,"[-94.825539, 39.1290931625416]","{'Type': 'Point', 'coordinates': [-94.825539, 39.1290931625416]}"
Starbucks,Kansas City,3.0,"[-94.831858, 39.127285]","{'Type': 'Point', 'coordinates': [-94.831858, 39.127285]}"
Starbucks,Roeland Park,5.0,"[-94.642097, 39.039837]","{'Type': 'Point', 'coordinates': [-94.642097, 39.039837]}"
Starbucks,Shawnee Mission,5.0,"[-94.768539, 39.010243]","{'Type': 'Point', 'coordinates': [-94.768539, 39.010243]}"
Starbucks,Mission,3.0,"[-94.660559, 39.022436]","{'Type': 'Point', 'coordinates': [-94.660559, 39.022436]}"
Starbucks,Mission,2.0,"[-94.665213, 39.018205]","{'Type': 'Point', 'coordinates': [-94.665213, 39.018205]}"
Starbucks,Shawnee,3.5,"[-94.723275, 38.994235]","{'Type': 'Point', 'coordinates': [-94.723275, 38.994235]}"
Starbucks,Overland Park,3.0,"[-94.7037131693088, 38.992698]","{'Type': 'Point', 'coordinates': [-94.7037131693088, 38.992698]}"
Starbucks,Kansas City,4.0,"[-94.6051728786043, 39.057163]","{'Type': 'Point', 'coordinates': [-94.6051728786043, 39.057163]}"
Starbucks,Kansas City,2.5,"[-94.585471, 39.098482]","{'Type': 'Point', 'coordinates': [-94.585471, 39.098482]}"
Starbucks,Kansas City,3.5,"[-94.583426723909, 39.10005]","{'Type': 'Point', 'coordinates': [-94.583426723909, 39.10005]}"
Starbucks,Kansas City,5.0,"[-94.5832586, 39.094762]","{'Type': 'Point', 'coordinates': [-94.5832586, 39.094762]}"
Starbucks,Prairie Village,3.5,"[-94.63018, 39.003575]","{'Type': 'Point', 'coordinates': [-94.63018, 39.003575]}"
Starbucks,Shawnee,3.5,"[-94.839933, 39.009244]","{'Type': 'Point', 'coordinates': [-94.839933, 39.009244]}"
Starbucks,Kansas City,3.5,"[-94.586033, 39.0513]","{'Type': 'Point', 'coordinates': [-94.586033, 39.0513]}"
Starbucks,Kansas City,3.0,"[-94.590683, 39.041594]","{'Type': 'Point', 'coordinates': [-94.590683, 39.041594]}"
Starbucks,Lenexa,3.0,"[-94.739148, 38.971425]","{'Type': 'Point', 'coordinates': [-94.739148, 38.971425]}"
Starbucks,Shawnee Mission,4.5,"[-94.759767, 38.97228]","{'Type': 'Point', 'coordinates': [-94.759767, 38.97228]}"
Starbucks,Kansas City,4.0,"[-94.5916215501449, 39.0139030967379]","{'Type': 'Point', 'coordinates': [-94.5916215501449, 39.0139030967379]}"
Starbucks,Kansas City,4.0,"[-94.64149, 39.21141]","{'Type': 'Point', 'coordinates': [-94.64149, 39.21141]}"
Starbucks,Overland Park,3.5,"[-94.666948, 38.968317]","{'Type': 'Point', 'coordinates': [-94.666948, 38.968317]}"
Starbucks,Overland Park,4.5,"[-94.72024, 38.953434]","{'Type': 'Point', 'coordinates': [-94.72024, 38.953434]}"
Starbucks,Overland Park,3.0,"[-94.688728, 38.95643]","{'Type': 'Point', 'coordinates': [-94.688728, 38.95643]}"
Starbucks,Overland Park,2.5,"[-94.71894, 38.950493]","{'Type': 'Point', 'coordinates': [-94.71894, 38.950493]}"
Starbucks,Kansas City,4.0,"[-94.578927, 39.182475]","{'Type': 'Point', 'coordinates': [-94.578927, 39.182475]}"
Starbucks,Kansas City,3.0,"[-94.57991, 39.194991]","{'Type': 'Point', 'coordinates': [-94.57991, 39.194991]}"
Starbucks,Kansas City,4.0,"[-94.6071762975069, 38.970267]","{'Type': 'Point', 'coordinates': [-94.6071762975069, 38.970267]}"
Starbucks,Overland Park,3.5,"[-94.629154, 38.9565923749577]","{'Type': 'Point', 'coordinates': [-94.629154, 38.9565923749577]}"
Starbucks,Kansas City,3.5,"[-94.652422, 39.248203]","{'Type': 'Point', 'coordinates': [-94.652422, 39.248203]}"
Starbucks,Kansas City,2.0,"[-94.66664, 39.252506]","{'Type': 'Point', 'coordinates': [-94.66664, 39.252506]}"
Starbucks,Kansas City,1.0,"[-94.66664, 39.252506]","{'Type': 'Point', 'coordinates': [-94.66664, 39.252506]}"
Starbucks,Overland Park,3.5,"[-94.725711, 38.928582]","{'Type': 'Point', 'coordinates': [-94.725711, 38.928582]}"
Starbucks,Overland Park,4.0,"[-94.721244, 38.927032]","{'Type': 'Point', 'coordinates': [-94.721244, 38.927032]}"
Starbucks,Overland Park,4.5,"[-94.698487, 38.928245]","{'Type': 'Point', 'coordinates': [-94.698487, 38.928245]}"
Starbucks,Kansas City,2.0,"[-94.548348, 39.190623]","{'Type': 'Point', 'coordinates': [-94.548348, 39.190623]}"
Starbucks,Overland Park,3.0,"[-94.669353, 38.930336]","{'Type': 'Point', 'coordinates': [-94.669353, 38.930336]}"
Starbucks,Kansas City,3.5,"[-94.654611, 39.257593]","{'Type': 'Point', 'coordinates': [-94.654611, 39.257593]}"
Starbucks,Overland Park,3.5,"[-94.7024631, 38.913388]","{'Type': 'Point', 'coordinates': [-94.7024631, 38.913388]}"
Starbucks,Olathe,3.5,"[-94.755981, 38.9123588787685]","{'Type': 'Point', 'coordinates': [-94.755981, 38.9123588787685]}"
Starbucks,Olathe,4.0,"[-94.777972, 38.912394]","{'Type': 'Point', 'coordinates': [-94.777972, 38.912394]}"
Starbucks,Olathe,4.5,"[-94.764887, 38.910468]","{'Type': 'Point', 'coordinates': [-94.764887, 38.910468]}"
Starbucks,Kansas City,3.5,"[-94.595214, 39.249083]","{'Type': 'Point', 'coordinates': [-94.595214, 39.249083]}"
Starbucks,Overland Park,3.5,"[-94.660892, 38.912511]","{'Type': 'Point', 'coordinates': [-94.660892, 38.912511]}"
Starbucks,Overland Park,4.0,"[-94.67467, 38.908104]","{'Type': 'Point', 'coordinates': [-94.67467, 38.908104]}"
Starbucks,Leawood,4.0,"[-94.63772, 38.914739]","{'Type': 'Point', 'coordinates': [-94.63772, 38.914739]}"
Starbucks,Overland Park,2.5,"[-94.685856, 38.899322]","{'Type': 'Point', 'coordinates': [-94.685856, 38.899322]}"
Starbucks,Kansas City,2.5,"[-94.712712, 39.293211]","{'Type': 'Point', 'coordinates': [-94.712712, 39.293211]}"
Starbucks,Kansas City,3.0,"[-94.712712, 39.293211]","{'Type': 'Point', 'coordinates': [-94.712712, 39.293211]}"
