Name,City,Raiting,Coordinates,Geometry
Starbucks,Gilbert,3.0,"[-111.7562248, 33.307765]","{'Type': 'Point', 'coordinates': [-111.7562248, 33.307765]}"
Starbucks,Gilbert,2.5,"[-111.74385, 33.297769]","{'Type': 'Point', 'coordinates': [-111.74385, 33.297769]}"
Starbucks,Gilbert,3.5,"[-111.78792, 33.304883]","{'Type': 'Point', 'coordinates': [-111.78792, 33.304883]}"
Starbucks,Gilbert,3.0,"[-111.78578, 33.278625]","{'Type': 'Point', 'coordinates': [-111.78578, 33.278625]}"
Starbucks,Gilbert,1.0,"[-111.743045976635, 33.3122211036574]","{'Type': 'Point', 'coordinates': [-111.743045976635, 33.3122211036574]}"
Starbucks,Gilbert,2.5,"[-111.743, 33.312318]","{'Type': 'Point', 'coordinates': [-111.743, 33.312318]}"
Starbucks,Gilbert,3.0,"[-111.788979, 33.281404]","{'Type': 'Point', 'coordinates': [-111.788979, 33.281404]}"
Starbucks,Gilbert,4.5,"[-111.771573, 33.333729]","{'Type': 'Point', 'coordinates': [-111.771573, 33.333729]}"
Starbucks,Gilbert,3.5,"[-111.757967, 33.334422]","{'Type': 'Point', 'coordinates': [-111.757967, 33.334422]}"
Starbucks,Gilbert,5.0,"[-111.756917, 33.337473]","{'Type': 'Point', 'coordinates': [-111.756917, 33.337473]}"
Starbucks,Chandler,3.0,"[-111.788839282569, 33.246759]","{'Type': 'Point', 'coordinates': [-111.788839282569, 33.246759]}"
Starbucks,Gilbert,5.0,"[-111.808349, 33.334009]","{'Type': 'Point', 'coordinates': [-111.808349, 33.334009]}"
Starbucks,Gilbert,4.0,"[-111.75727, 33.348616]","{'Type': 'Point', 'coordinates': [-111.75727, 33.348616]}"
Starbucks,Gilbert,3.0,"[-111.807546, 33.335922]","{'Type': 'Point', 'coordinates': [-111.807546, 33.335922]}"
Starbucks,Chandler,2.0,"[-111.822226, 33.322156]","{'Type': 'Point', 'coordinates': [-111.822226, 33.322156]}"
Starbucks,Chandler,3.5,"[-111.790803, 33.234305]","{'Type': 'Point', 'coordinates': [-111.790803, 33.234305]}"
Starbucks,Chandler,2.5,"[-111.840987, 33.285288]","{'Type': 'Point', 'coordinates': [-111.840987, 33.285288]}"
Starbucks,Gilbert,3.0,"[-111.71954, 33.348581]","{'Type': 'Point', 'coordinates': [-111.71954, 33.348581]}"
