Name,City,Raiting,Coordinates,Geometry
Starbucks,Maple Grove,4.0,"[-93.450222, 45.099599]","{'Type': 'Point', 'coordinates': [-93.450222, 45.099599]}"
Starbucks,Maple Grove,2.5,"[-93.491018, 45.125306]","{'Type': 'Point', 'coordinates': [-93.491018, 45.125306]}"
Starbucks,Maple Grove,3.0,"[-93.474474, 45.136267]","{'Type': 'Point', 'coordinates': [-93.474474, 45.136267]}"
Starbucks,Brooklyn Park,3.0,"[-93.37835, 45.091167]","{'Type': 'Point', 'coordinates': [-93.37835, 45.091167]}"
Starbucks,Brooklyn Park,3.5,"[-93.370021, 45.135666]","{'Type': 'Point', 'coordinates': [-93.370021, 45.135666]}"
Starbucks,Brooklyn Park,3.0,"[-93.35877, 45.125984]","{'Type': 'Point', 'coordinates': [-93.35877, 45.125984]}"
Starbucks,Brooklyn Park,1.0,"[-93.35749527, 45.12531295]","{'Type': 'Point', 'coordinates': [-93.35749527, 45.12531295]}"
Starbucks,Plymouth,2.5,"[-93.45135, 45.031345]","{'Type': 'Point', 'coordinates': [-93.45135, 45.031345]}"
Starbucks,Champlin,3.5,"[-93.390743, 45.158694]","{'Type': 'Point', 'coordinates': [-93.390743, 45.158694]}"
Starbucks,Crystal,4.5,"[-93.364742, 45.05424]","{'Type': 'Point', 'coordinates': [-93.364742, 45.05424]}"
