Name,City,Raiting,Coordinates,Geometry
Starbucks,Arlington,2.5,"[-77.103613, 38.883032]","{'Type': 'Point', 'coordinates': [-77.103613, 38.883032]}"
Starbucks,Fort Myer,4.0,"[-77.079428, 38.873294]","{'Type': 'Point', 'coordinates': [-77.079428, 38.873294]}"
Starbucks,Arlington,2.5,"[-77.09077, 38.88845]","{'Type': 'Point', 'coordinates': [-77.09077, 38.88845]}"
Starbucks,Arlington,2.0,"[-77.111398, 38.88143]","{'Type': 'Point', 'coordinates': [-77.111398, 38.88143]}"
Starbucks,Arlington,3.0,"[-77.083996, 38.863473]","{'Type': 'Point', 'coordinates': [-77.083996, 38.863473]}"
Starbucks,Arlington,2.5,"[-77.114373, 38.8805327692409]","{'Type': 'Point', 'coordinates': [-77.114373, 38.8805327692409]}"
Starbucks,Arlington,3.0,"[-77.08594, 38.890131]","{'Type': 'Point', 'coordinates': [-77.08594, 38.890131]}"
Starbucks,Arlington,3.5,"[-77.1102165762122, 38.8878694520311]","{'Type': 'Point', 'coordinates': [-77.1102165762122, 38.8878694520311]}"
Starbucks,Arlington,3.5,"[-77.11646312, 38.8823003]","{'Type': 'Point', 'coordinates': [-77.11646312, 38.8823003]}"
Starbucks,Arlington,3.0,"[-77.0965763, 38.896585]","{'Type': 'Point', 'coordinates': [-77.0965763, 38.896585]}"
Starbucks,Roslyn,3.0,"[-77.073993, 38.894115]","{'Type': 'Point', 'coordinates': [-77.073993, 38.894115]}"
Starbucks,Arlington,2.5,"[-77.0748994, 38.894842]","{'Type': 'Point', 'coordinates': [-77.0748994, 38.894842]}"
Starbucks,Arlington,4.0,"[-77.0719299316406, 38.8959693908691]","{'Type': 'Point', 'coordinates': [-77.0719299316406, 38.8959693908691]}"
Starbucks,Arlington,1.0,"[-77.1266519785693, 38.8888281008785]","{'Type': 'Point', 'coordinates': [-77.1266519785693, 38.8888281008785]}"
Starbucks,Arlington,3.0,"[-77.070616, 38.896199]","{'Type': 'Point', 'coordinates': [-77.070616, 38.896199]}"
Starbucks,Arlington,2.5,"[-77.062748, 38.863635]","{'Type': 'Point', 'coordinates': [-77.062748, 38.863635]}"
Starbucks,Arlington,3.0,"[-77.118939, 38.898417]","{'Type': 'Point', 'coordinates': [-77.118939, 38.898417]}"
Starbucks,Arlington,3.5,"[-77.059958, 38.864533]","{'Type': 'Point', 'coordinates': [-77.059958, 38.864533]}"
Starbucks,Arlington,1.5,"[-77.060421, 38.863117]","{'Type': 'Point', 'coordinates': [-77.060421, 38.863117]}"
Starbucks,Arlington,3.0,"[-77.0569275, 38.87062595]","{'Type': 'Point', 'coordinates': [-77.0569275, 38.87062595]}"
Starbucks,Arlington,2.5,"[-77.059266, 38.861824]","{'Type': 'Point', 'coordinates': [-77.059266, 38.861824]}"
Starbucks,"Washington, DC",3.0,"[-77.0548293992975, 38.8698916052394]","{'Type': 'Point', 'coordinates': [-77.0548293992975, 38.8698916052394]}"
Starbucks,Arlington,3.0,"[-77.056502, 38.86249]","{'Type': 'Point', 'coordinates': [-77.056502, 38.86249]}"
Starbucks,Falls Church,2.0,"[-77.120496, 38.8478017]","{'Type': 'Point', 'coordinates': [-77.120496, 38.8478017]}"
Starbucks,Falls Church,2.0,"[-77.11864, 38.844795]","{'Type': 'Point', 'coordinates': [-77.11864, 38.844795]}"
Starbucks,"Washington, DC",4.5,"[-77.067677, 38.9051965455759]","{'Type': 'Point', 'coordinates': [-77.067677, 38.9051965455759]}"
Starbucks,Falls Church,1.5,"[-77.14179, 38.86837]","{'Type': 'Point', 'coordinates': [-77.14179, 38.86837]}"
Starbucks,Arlington,3.0,"[-77.068064, 38.845525]","{'Type': 'Point', 'coordinates': [-77.068064, 38.845525]}"
Starbucks,"Washington, DC",2.0,"[-77.074601, 38.909677]","{'Type': 'Point', 'coordinates': [-77.074601, 38.909677]}"
Starbucks,"Washington, DC",2.0,"[-77.060228, 38.902229]","{'Type': 'Point', 'coordinates': [-77.060228, 38.902229]}"
