Name,City,Raiting,Coordinates,Geometry
Starbucks,Knoxville,4.0,"[-83.985611, 35.940453]","{'Type': 'Point', 'coordinates': [-83.985611, 35.940453]}"
Starbucks,Knoxville,4.0,"[-84.037449, 35.92569]","{'Type': 'Point', 'coordinates': [-84.037449, 35.92569]}"
Starbucks,Knoxville,2.5,"[-84.042288, 35.925819]","{'Type': 'Point', 'coordinates': [-84.042288, 35.925819]}"
Starbucks,Knoxville West,5.0,"[-84.047707, 35.921913]","{'Type': 'Point', 'coordinates': [-84.047707, 35.921913]}"
Starbucks,Knoxville,3.5,"[-83.93757, 35.954841]","{'Type': 'Point', 'coordinates': [-83.93757, 35.954841]}"
Starbucks,Knoxville,4.0,"[-83.970518, 36.010391]","{'Type': 'Point', 'coordinates': [-83.970518, 36.010391]}"
Starbucks,Knoxville,3.0,"[-83.920037, 35.962559]","{'Type': 'Point', 'coordinates': [-83.920037, 35.962559]}"
Starbucks,Knoxville,3.5,"[-83.917602, 35.964458]","{'Type': 'Point', 'coordinates': [-83.917602, 35.964458]}"
Starbucks,Knoxville,3.5,"[-84.092924, 35.921455]","{'Type': 'Point', 'coordinates': [-84.092924, 35.921455]}"
Starbucks,Knoxville,4.0,"[-84.091661, 35.910242]","{'Type': 'Point', 'coordinates': [-84.091661, 35.910242]}"
Starbucks,Fountain City,4.5,"[-83.926245, 36.022791]","{'Type': 'Point', 'coordinates': [-83.926245, 36.022791]}"
Starbucks,Knoxville,5.0,"[-84.066809, 35.862614]","{'Type': 'Point', 'coordinates': [-84.066809, 35.862614]}"
Starbucks,Powell,4.5,"[-83.99572, 36.048419]","{'Type': 'Point', 'coordinates': [-83.99572, 36.048419]}"
Starbucks,Powell,4.0,"[-83.999955, 36.049814]","{'Type': 'Point', 'coordinates': [-83.999955, 36.049814]}"
Starbucks,Fountain City,4.5,"[-83.931782, 36.03282]","{'Type': 'Point', 'coordinates': [-83.931782, 36.03282]}"
Starbucks,Knoxville,3.5,"[-84.1507067, 35.901967]","{'Type': 'Point', 'coordinates': [-84.1507067, 35.901967]}"
Starbucks,Knoxville,5.0,"[-84.1522, 35.900352]","{'Type': 'Point', 'coordinates': [-84.1522, 35.900352]}"
Starbucks,Alcoa,3.5,"[-83.982482, 35.8127318]","{'Type': 'Point', 'coordinates': [-83.982482, 35.8127318]}"
Starbucks,Farragut,1.0,"[-84.157115, 35.880142]","{'Type': 'Point', 'coordinates': [-84.157115, 35.880142]}"
Starbucks,Knoxville,3.0,"[-84.160541, 35.880712]","{'Type': 'Point', 'coordinates': [-84.160541, 35.880712]}"
Starbucks,Alcoa,3.0,"[-83.990868, 35.806447]","{'Type': 'Point', 'coordinates': [-83.990868, 35.806447]}"
Starbucks,Knoxville,5.0,"[-83.924384, 36.080947]","{'Type': 'Point', 'coordinates': [-83.924384, 36.080947]}"
Starbucks,Maryville,2.5,"[-83.99212, 35.750022]","{'Type': 'Point', 'coordinates': [-83.99212, 35.750022]}"
Starbucks,Oak Ridge,2.5,"[-84.255242, 36.014338]","{'Type': 'Point', 'coordinates': [-84.255242, 36.014338]}"
