Name,City,Raiting,Coordinates,Geometry
Starbucks,East Rutherford,3.5,"[-74.089068, 40.831424]","{'Type': 'Point', 'coordinates': [-74.089068, 40.831424]}"
Starbucks,Rutherford,3.0,"[-74.100688, 40.822761]","{'Type': 'Point', 'coordinates': [-74.100688, 40.822761]}"
Starbucks,East Rutherford,3.0,"[-74.078073, 40.805228]","{'Type': 'Point', 'coordinates': [-74.078073, 40.805228]}"
Starbucks,Hasbrouck Heights,3.0,"[-74.070308, 40.856739]","{'Type': 'Point', 'coordinates': [-74.070308, 40.856739]}"
Starbucks,Hasbrouck Heights,1.0,"[-74.0702770491938, 40.8566728196628]","{'Type': 'Point', 'coordinates': [-74.0702770491938, 40.8566728196628]}"
Starbucks,Little Ferry,3.5,"[-74.043518, 40.855221]","{'Type': 'Point', 'coordinates': [-74.043518, 40.855221]}"
Starbucks,East Ridgefield,2.0,"[-74.02974, 40.822864]","{'Type': 'Point', 'coordinates': [-74.02974, 40.822864]}"
Starbucks,Clifton,3.0,"[-74.136883, 40.829835]","{'Type': 'Point', 'coordinates': [-74.136883, 40.829835]}"
Starbucks,Clifton,2.5,"[-74.139834, 40.827044]","{'Type': 'Point', 'coordinates': [-74.139834, 40.827044]}"
Starbucks,Secaucus,3.5,"[-74.046287, 40.787152]","{'Type': 'Point', 'coordinates': [-74.046287, 40.787152]}"
Starbucks,North Bergen,2.5,"[-74.021507, 40.8017051265524]","{'Type': 'Point', 'coordinates': [-74.021507, 40.8017051265524]}"
Starbucks,Hackensack,3.0,"[-74.058712, 40.884114]","{'Type': 'Point', 'coordinates': [-74.058712, 40.884114]}"
Starbucks,Nutley,3.5,"[-74.156098, 40.823182]","{'Type': 'Point', 'coordinates': [-74.156098, 40.823182]}"
Starbucks,Secaucus,2.5,"[-74.065087, 40.769909]","{'Type': 'Point', 'coordinates': [-74.065087, 40.769909]}"
Starbucks,Teaneck,2.5,"[-74.005276, 40.872449]","{'Type': 'Point', 'coordinates': [-74.005276, 40.872449]}"
Starbucks,North Bergen,2.5,"[-73.998411, 40.792714]","{'Type': 'Point', 'coordinates': [-73.998411, 40.792714]}"
Starbucks,West New York,3.5,"[-74.007059, 40.782998]","{'Type': 'Point', 'coordinates': [-74.007059, 40.782998]}"
