Name,City,Raiting,Coordinates,Geometry
Starbucks,Carson City,2.5,"[-119.768167, 39.145649]","{'Type': 'Point', 'coordinates': [-119.768167, 39.145649]}"
Starbucks,Carson City,3.5,"[-119.772549, 39.187812]","{'Type': 'Point', 'coordinates': [-119.772549, 39.187812]}"
Starbucks,Carson City,3.5,"[-119.776833, 39.109948]","{'Type': 'Point', 'coordinates': [-119.776833, 39.109948]}"
Starbucks,Carson City,3.0,"[-119.75282, 39.17186]","{'Type': 'Point', 'coordinates': [-119.75282, 39.17186]}"
Starbucks,Carson City,3.5,"[-119.784398, 39.2021]","{'Type': 'Point', 'coordinates': [-119.784398, 39.2021]}"
Starbucks,Carson City,3.5,"[-119.758142, 39.189699]","{'Type': 'Point', 'coordinates': [-119.758142, 39.189699]}"
Starbucks,Incline Village,3.5,"[-119.952986, 39.249379]","{'Type': 'Point', 'coordinates': [-119.952986, 39.249379]}"
Starbucks,Kings Beach,1.5,"[-120.03375, 39.239198]","{'Type': 'Point', 'coordinates': [-120.03375, 39.239198]}"
Starbucks,Zephyr Cove,4.0,"[-119.943634, 38.986162]","{'Type': 'Point', 'coordinates': [-119.943634, 38.986162]}"
Starbucks,Minden,2.5,"[-119.77967, 38.96122]","{'Type': 'Point', 'coordinates': [-119.77967, 38.96122]}"
Starbucks,Stateline,3.0,"[-119.9389254, 38.9637579]","{'Type': 'Point', 'coordinates': [-119.9389254, 38.9637579]}"
Starbucks,Lake Tahoe,2.5,"[-119.942732426, 38.9615381939]","{'Type': 'Point', 'coordinates': [-119.942732426, 38.9615381939]}"
Starbucks,Stateline,2.5,"[-119.940142, 38.959432]","{'Type': 'Point', 'coordinates': [-119.940142, 38.959432]}"
Starbucks,Stateline,5.0,"[-119.940147, 38.959473]","{'Type': 'Point', 'coordinates': [-119.940147, 38.959473]}"
Starbucks,Dayton,3.5,"[-119.582109873028, 39.26256]","{'Type': 'Point', 'coordinates': [-119.582109873028, 39.26256]}"
Starbucks,South Lake Tahoe,2.5,"[-119.942255, 38.955997]","{'Type': 'Point', 'coordinates': [-119.942255, 38.955997]}"
Starbucks,South Lake Tahoe,2.0,"[-119.944593, 38.954807]","{'Type': 'Point', 'coordinates': [-119.944593, 38.954807]}"
