Name,City,Raiting,Coordinates,Geometry
Starbucks,Rohnert Park,2.0,"[-122.708414, 38.3475653]","{'Type': 'Point', 'coordinates': [-122.708414, 38.3475653]}"
Starbucks,Rohnert Park,2.5,"[-122.710108, 38.349284]","{'Type': 'Point', 'coordinates': [-122.710108, 38.349284]}"
Starbucks,Rohnert Park,3.0,"[-122.720817022735, 38.348454]","{'Type': 'Point', 'coordinates': [-122.720817022735, 38.348454]}"
Starbucks,Rohnert Park,2.5,"[-122.72031, 38.34686]","{'Type': 'Point', 'coordinates': [-122.72031, 38.34686]}"
Starbucks,Rohnert Park,2.5,"[-122.692907, 38.362372]","{'Type': 'Point', 'coordinates': [-122.692907, 38.362372]}"
Starbucks,Rohnert Park,3.5,"[-122.7153119, 38.363396]","{'Type': 'Point', 'coordinates': [-122.7153119, 38.363396]}"
Starbucks,Rohnert Park,2.0,"[-122.723478, 38.360742]","{'Type': 'Point', 'coordinates': [-122.723478, 38.360742]}"
Starbucks,Cotati,3.5,"[-122.697697349295, 38.329097]","{'Type': 'Point', 'coordinates': [-122.697697349295, 38.329097]}"
Starbucks,Rohnert Park,3.0,"[-122.677606, 38.3348932332008]","{'Type': 'Point', 'coordinates': [-122.677606, 38.3348932332008]}"
Starbucks,Santa Rosa,3.0,"[-122.71294, 38.412482]","{'Type': 'Point', 'coordinates': [-122.71294, 38.412482]}"
Starbucks,Santa Rosa,3.0,"[-122.741006, 38.407652]","{'Type': 'Point', 'coordinates': [-122.741006, 38.407652]}"
Starbucks,Santa Rosa,2.0,"[-122.7133716, 38.4190721]","{'Type': 'Point', 'coordinates': [-122.7133716, 38.4190721]}"
Starbucks,Santa Rosa,3.5,"[-122.712495, 38.418116]","{'Type': 'Point', 'coordinates': [-122.712495, 38.418116]}"
