Name,City,Raiting,Coordinates,Geometry
Starbucks,Greensboro,3.5,"[-79.837553, 36.088049]","{'Type': 'Point', 'coordinates': [-79.837553, 36.088049]}"
Starbucks,Greensboro,3.5,"[-79.810366, 36.089382]","{'Type': 'Point', 'coordinates': [-79.810366, 36.089382]}"
Starbucks,Greensboro,3.0,"[-79.8099771514535, 36.0674599870272]","{'Type': 'Point', 'coordinates': [-79.8099771514535, 36.0674599870272]}"
Starbucks,Greensboro Nw,4.0,"[-79.821167, 36.104224]","{'Type': 'Point', 'coordinates': [-79.821167, 36.104224]}"
Starbucks,Greensboro,3.5,"[-79.835583, 36.114749]","{'Type': 'Point', 'coordinates': [-79.835583, 36.114749]}"
Starbucks,Greensboro,3.5,"[-79.885754, 36.088891]","{'Type': 'Point', 'coordinates': [-79.885754, 36.088891]}"
Starbucks,Greensboro,3.5,"[-79.7947006225586, 36.0689888000488]","{'Type': 'Point', 'coordinates': [-79.7947006225586, 36.0689888000488]}"
Starbucks,Greensboro,3.0,"[-79.837734, 36.039563]","{'Type': 'Point', 'coordinates': [-79.837734, 36.039563]}"
Starbucks,Greensboro,4.0,"[-79.87905234, 36.11216529]","{'Type': 'Point', 'coordinates': [-79.87905234, 36.11216529]}"
Starbucks,Greensboro,3.5,"[-79.89686, 36.0563637]","{'Type': 'Point', 'coordinates': [-79.89686, 36.0563637]}"
Starbucks,Greensboro,2.5,"[-79.79906, 36.130649]","{'Type': 'Point', 'coordinates': [-79.79906, 36.130649]}"
Starbucks,Greensboro,2.5,"[-79.86921, 36.14839]","{'Type': 'Point', 'coordinates': [-79.86921, 36.14839]}"
Starbucks,Greensboro,5.0,"[-79.89741, 36.017215]","{'Type': 'Point', 'coordinates': [-79.89741, 36.017215]}"
Starbucks,Greensboro,1.0,"[-79.93388, 36.117188]","{'Type': 'Point', 'coordinates': [-79.93388, 36.117188]}"
Starbucks,Greensboro,3.0,"[-79.793129, 36.002315]","{'Type': 'Point', 'coordinates': [-79.793129, 36.002315]}"
Starbucks,Greensboro,2.0,"[-79.93437353, 36.11723602]","{'Type': 'Point', 'coordinates': [-79.93437353, 36.11723602]}"
Starbucks,High Point,3.5,"[-79.962612, 36.035857]","{'Type': 'Point', 'coordinates': [-79.962612, 36.035857]}"
