Name,City,Raiting,Coordinates,Geometry
Starbucks,Madison,3.5,"[-89.397007, 43.074789]","{'Type': 'Point', 'coordinates': [-89.397007, 43.074789]}"
Starbucks,Madison,4.0,"[-89.386866, 43.075516]","{'Type': 'Point', 'coordinates': [-89.386866, 43.075516]}"
Starbucks,Madison,3.5,"[-89.382702182027, 43.0739068926383]","{'Type': 'Point', 'coordinates': [-89.382702182027, 43.0739068926383]}"
Starbucks,Madison,3.0,"[-89.447498, 43.075012]","{'Type': 'Point', 'coordinates': [-89.447498, 43.075012]}"
Starbucks,Madison,3.0,"[-89.453566, 43.074699]","{'Type': 'Point', 'coordinates': [-89.453566, 43.074699]}"
Starbucks,Monona,3.5,"[-89.32396, 43.0472424]","{'Type': 'Point', 'coordinates': [-89.32396, 43.0472424]}"
Starbucks,Fitchburg,3.5,"[-89.429229, 43.016109]","{'Type': 'Point', 'coordinates': [-89.429229, 43.016109]}"
Starbucks,Middleton,3.0,"[-89.486788, 43.103465]","{'Type': 'Point', 'coordinates': [-89.486788, 43.103465]}"
Starbucks,Madison,2.5,"[-89.502118, 43.058861]","{'Type': 'Point', 'coordinates': [-89.502118, 43.058861]}"
Starbucks,Madison,1.5,"[-89.307249, 43.119222]","{'Type': 'Point', 'coordinates': [-89.307249, 43.119222]}"
Starbucks,Madison,3.5,"[-89.312477, 43.12583]","{'Type': 'Point', 'coordinates': [-89.312477, 43.12583]}"
Starbucks,Fitchburg,4.5,"[-89.48149, 43.01538]","{'Type': 'Point', 'coordinates': [-89.48149, 43.01538]}"
Starbucks,Middleton,2.5,"[-89.524149, 43.090543]","{'Type': 'Point', 'coordinates': [-89.524149, 43.090543]}"
Starbucks,Madison,2.5,"[-89.524898, 43.062106]","{'Type': 'Point', 'coordinates': [-89.524898, 43.062106]}"
Starbucks,Sun Prairie,2.5,"[-89.269608, 43.166529]","{'Type': 'Point', 'coordinates': [-89.269608, 43.166529]}"
Starbucks,Sun Prairie,3.5,"[-89.267342, 43.170744]","{'Type': 'Point', 'coordinates': [-89.267342, 43.170744]}"
