Name,City,Raiting,Coordinates,Geometry
Starbucks,San Antonio,3.0,"[-98.5343229, 29.484133]","{'Type': 'Point', 'coordinates': [-98.5343229, 29.484133]}"
Starbucks,San Antonio,2.5,"[-98.499563, 29.515926]","{'Type': 'Point', 'coordinates': [-98.499563, 29.515926]}"
Starbucks,San Antonio,1.5,"[-98.504845, 29.519411]","{'Type': 'Point', 'coordinates': [-98.504845, 29.519411]}"
Starbucks,San Antonio,2.5,"[-98.536792, 29.512457]","{'Type': 'Point', 'coordinates': [-98.536792, 29.512457]}"
Starbucks,San Antonio,4.0,"[-98.495482, 29.518667]","{'Type': 'Point', 'coordinates': [-98.495482, 29.518667]}"
Starbucks,San Antonio,3.5,"[-98.480055, 29.497034]","{'Type': 'Point', 'coordinates': [-98.480055, 29.497034]}"
Starbucks,San Antonio,3.5,"[-98.527497, 29.466165]","{'Type': 'Point', 'coordinates': [-98.527497, 29.466165]}"
Starbucks,Balcones Heights,2.5,"[-98.5507889, 29.495842]","{'Type': 'Point', 'coordinates': [-98.5507889, 29.495842]}"
Starbucks,Balcones Heights,5.0,"[-98.55162, 29.490793]","{'Type': 'Point', 'coordinates': [-98.55162, 29.490793]}"
Starbucks,San Antonio,3.5,"[-98.554325, 29.509853]","{'Type': 'Point', 'coordinates': [-98.554325, 29.509853]}"
Starbucks,San Antonio,4.0,"[-98.521267, 29.53458]","{'Type': 'Point', 'coordinates': [-98.521267, 29.53458]}"
Starbucks,San Antonio,2.0,"[-98.47355, 29.528335]","{'Type': 'Point', 'coordinates': [-98.47355, 29.528335]}"
Starbucks,San Antonio,3.5,"[-98.46306, 29.476883]","{'Type': 'Point', 'coordinates': [-98.46306, 29.476883]}"
Starbucks,San Antonio,3.5,"[-98.569527, 29.491085]","{'Type': 'Point', 'coordinates': [-98.569527, 29.491085]}"
Starbucks,San Antonio,3.0,"[-98.5704433188296, 29.4916252609677]","{'Type': 'Point', 'coordinates': [-98.5704433188296, 29.4916252609677]}"
Starbucks,San Antonio,3.5,"[-98.458692, 29.506041]","{'Type': 'Point', 'coordinates': [-98.458692, 29.506041]}"
Starbucks,San Antonio,2.5,"[-98.4719691, 29.528932]","{'Type': 'Point', 'coordinates': [-98.4719691, 29.528932]}"
Starbucks,San Antonio,4.5,"[-98.56971, 29.512432]","{'Type': 'Point', 'coordinates': [-98.56971, 29.512432]}"
Starbucks,San Antonio,3.5,"[-98.575325, 29.507499]","{'Type': 'Point', 'coordinates': [-98.575325, 29.507499]}"
Starbucks,San Antonio,3.0,"[-98.470245, 29.455324]","{'Type': 'Point', 'coordinates': [-98.470245, 29.455324]}"
Starbucks,San Antonio,3.5,"[-98.499352, 29.440855]","{'Type': 'Point', 'coordinates': [-98.499352, 29.440855]}"
Starbucks,San Antonio,3.0,"[-98.56865, 29.52418]","{'Type': 'Point', 'coordinates': [-98.56865, 29.52418]}"
Starbucks,San Antonio,3.0,"[-98.561693, 29.532341]","{'Type': 'Point', 'coordinates': [-98.561693, 29.532341]}"
Starbucks,San Antonio,3.5,"[-98.5787, 29.51047]","{'Type': 'Point', 'coordinates': [-98.5787, 29.51047]}"
Starbucks,San Antonio,2.5,"[-98.44606, 29.488012]","{'Type': 'Point', 'coordinates': [-98.44606, 29.488012]}"
Starbucks,San Antonio,2.5,"[-98.490631, 29.437121]","{'Type': 'Point', 'coordinates': [-98.490631, 29.437121]}"
Starbucks,San Antonio,4.0,"[-98.516974, 29.556935]","{'Type': 'Point', 'coordinates': [-98.516974, 29.556935]}"
Starbucks,San Antonio,3.5,"[-98.535389, 29.55582]","{'Type': 'Point', 'coordinates': [-98.535389, 29.55582]}"
Starbucks,San Antonio,4.0,"[-98.5753173, 29.5351765]","{'Type': 'Point', 'coordinates': [-98.5753173, 29.5351765]}"
Starbucks,San Antonio,4.0,"[-98.57541553, 29.53542145]","{'Type': 'Point', 'coordinates': [-98.57541553, 29.53542145]}"
Starbucks,San Antonio,3.0,"[-98.491222, 29.426354]","{'Type': 'Point', 'coordinates': [-98.491222, 29.426354]}"
Starbucks,Fort Sam Houston,4.5,"[-98.448207, 29.451026]","{'Type': 'Point', 'coordinates': [-98.448207, 29.451026]}"
Starbucks,San Antonio,3.5,"[-98.594142, 29.516069]","{'Type': 'Point', 'coordinates': [-98.594142, 29.516069]}"
Starbucks,San Antonio,2.0,"[-98.486585, 29.424353]","{'Type': 'Point', 'coordinates': [-98.486585, 29.424353]}"
Starbucks,San Antonio,3.0,"[-98.429694, 29.485298]","{'Type': 'Point', 'coordinates': [-98.429694, 29.485298]}"
Starbucks,San Antonio,2.5,"[-98.483865, 29.423266]","{'Type': 'Point', 'coordinates': [-98.483865, 29.423266]}"
Starbucks,San Antonio,3.0,"[-98.484632, 29.422633]","{'Type': 'Point', 'coordinates': [-98.484632, 29.422633]}"
Starbucks,San Antonio,3.5,"[-98.485322, 29.566832]","{'Type': 'Point', 'coordinates': [-98.485322, 29.566832]}"
Starbucks,San Antonio,2.5,"[-98.572663, 29.552705]","{'Type': 'Point', 'coordinates': [-98.572663, 29.552705]}"
Starbucks,San Antonio,2.5,"[-98.5726599274396, 29.5527668233923]","{'Type': 'Point', 'coordinates': [-98.5726599274396, 29.5527668233923]}"
Starbucks,San Antonio,3.5,"[-98.581018, 29.549998]","{'Type': 'Point', 'coordinates': [-98.581018, 29.549998]}"
Starbucks,San Antonio,3.0,"[-98.613872, 29.473981]","{'Type': 'Point', 'coordinates': [-98.613872, 29.473981]}"
Starbucks,San Antonio,3.0,"[-98.588187, 29.561211]","{'Type': 'Point', 'coordinates': [-98.588187, 29.561211]}"
Starbucks,San Antonio,4.0,"[-98.620924, 29.469048]","{'Type': 'Point', 'coordinates': [-98.620924, 29.469048]}"
Starbucks,Leon Valley,2.5,"[-98.625153, 29.50016]","{'Type': 'Point', 'coordinates': [-98.625153, 29.50016]}"
Starbucks,San Antonio,2.5,"[-98.475107, 29.588298]","{'Type': 'Point', 'coordinates': [-98.475107, 29.588298]}"
Starbucks,San Antonio,2.5,"[-98.394772, 29.510623]","{'Type': 'Point', 'coordinates': [-98.394772, 29.510623]}"
Starbucks,San Antonio,3.5,"[-98.421461, 29.425818]","{'Type': 'Point', 'coordinates': [-98.421461, 29.425818]}"
Starbucks,San Antonio,3.5,"[-98.638393, 29.520412]","{'Type': 'Point', 'coordinates': [-98.638393, 29.520412]}"
Starbucks,Shavano Park,3.0,"[-98.56277, 29.599]","{'Type': 'Point', 'coordinates': [-98.56277, 29.599]}"
