Name,City,Raiting,Coordinates,Geometry
Starbucks,Durham,3.5,"[-78.897102, 35.899355]","{'Type': 'Point', 'coordinates': [-78.897102, 35.899355]}"
Starbucks,Durham,3.5,"[-78.847269, 35.879249]","{'Type': 'Point', 'coordinates': [-78.847269, 35.879249]}"
Starbucks,Durham,3.0,"[-78.937251, 35.904687]","{'Type': 'Point', 'coordinates': [-78.937251, 35.904687]}"
Starbucks,Durham,4.0,"[-78.9365485, 35.91272233]","{'Type': 'Point', 'coordinates': [-78.9365485, 35.91272233]}"
Starbucks,South Durham,3.0,"[-78.942379, 35.904626]","{'Type': 'Point', 'coordinates': [-78.942379, 35.904626]}"
Starbucks,Cary,3.5,"[-78.8873442405909, 35.8463483299855]","{'Type': 'Point', 'coordinates': [-78.8873442405909, 35.8463483299855]}"
Starbucks,Cary,2.0,"[-78.891014, 35.845703]","{'Type': 'Point', 'coordinates': [-78.891014, 35.845703]}"
Starbucks,Cary,2.0,"[-78.88775201, 35.84373151]","{'Type': 'Point', 'coordinates': [-78.88775201, 35.84373151]}"
Starbucks,Morrisville,2.5,"[-78.7957987099317, 35.8755301833917]","{'Type': 'Point', 'coordinates': [-78.7957987099317, 35.8755301833917]}"
Starbucks,Durham,3.0,"[-78.95306, 35.904152]","{'Type': 'Point', 'coordinates': [-78.95306, 35.904152]}"
Starbucks,Morrisville,2.0,"[-78.79372, 35.877397]","{'Type': 'Point', 'coordinates': [-78.79372, 35.877397]}"
Starbucks,Raleigh,2.5,"[-78.7935967, 35.876826]","{'Type': 'Point', 'coordinates': [-78.7935967, 35.876826]}"
Starbucks,Raleigh Nw,2.5,"[-78.7856887079527, 35.902644930311]","{'Type': 'Point', 'coordinates': [-78.7856887079527, 35.902644930311]}"
Starbucks,Raleigh,2.0,"[-78.792716, 35.878075]","{'Type': 'Point', 'coordinates': [-78.792716, 35.878075]}"
Starbucks,Morrisville,1.5,"[-78.78989, 35.874295]","{'Type': 'Point', 'coordinates': [-78.78989, 35.874295]}"
