Name,City,Raiting,Coordinates,Geometry
Starbucks,Newport Beach,3.0,"[-117.899595, 33.61567]","{'Type': 'Point', 'coordinates': [-117.899595, 33.61567]}"
Starbucks,Newport Beach,3.5,"[-117.906993, 33.629353]","{'Type': 'Point', 'coordinates': [-117.906993, 33.629353]}"
Starbucks,Costa Mesa,2.5,"[-117.910099, 33.629679]","{'Type': 'Point', 'coordinates': [-117.910099, 33.629679]}"
Starbucks,Costa Mesa,2.5,"[-117.912372, 33.631891]","{'Type': 'Point', 'coordinates': [-117.912372, 33.631891]}"
Starbucks,Newport Beach,2.5,"[-117.879567, 33.616638]","{'Type': 'Point', 'coordinates': [-117.879567, 33.616638]}"
Starbucks,Newport Beach,3.0,"[-117.8897, 33.6068852]","{'Type': 'Point', 'coordinates': [-117.8897, 33.6068852]}"
Starbucks,Costa Mesa,3.0,"[-117.916591, 33.634158]","{'Type': 'Point', 'coordinates': [-117.916591, 33.634158]}"
Starbucks,Newport Beach,3.5,"[-117.874687320099, 33.614955]","{'Type': 'Point', 'coordinates': [-117.874687320099, 33.614955]}"
Starbucks,Newport Beach,3.5,"[-117.923649457694, 33.620283]","{'Type': 'Point', 'coordinates': [-117.923649457694, 33.620283]}"
Starbucks,Newport Beach,3.5,"[-117.875653, 33.640586]","{'Type': 'Point', 'coordinates': [-117.875653, 33.640586]}"
Starbucks,Costa Mesa,3.0,"[-117.9214201, 33.6369063]","{'Type': 'Point', 'coordinates': [-117.9214201, 33.6369063]}"
Starbucks,Newport Beach,3.5,"[-117.929779, 33.617889]","{'Type': 'Point', 'coordinates': [-117.929779, 33.617889]}"
Starbucks,Corona Del Mar,3.5,"[-117.872787, 33.600634]","{'Type': 'Point', 'coordinates': [-117.872787, 33.600634]}"
Starbucks,Newport Beach,3.5,"[-117.863163, 33.637899]","{'Type': 'Point', 'coordinates': [-117.863163, 33.637899]}"
Starbucks,Costa Mesa,3.0,"[-117.918639, 33.656425]","{'Type': 'Point', 'coordinates': [-117.918639, 33.656425]}"
Starbucks,Costa Mesa,3.0,"[-117.897225, 33.662454]","{'Type': 'Point', 'coordinates': [-117.897225, 33.662454]}"
Starbucks,Irvine,4.0,"[-117.854286, 33.640008]","{'Type': 'Point', 'coordinates': [-117.854286, 33.640008]}"
Starbucks,Newport Beach,3.5,"[-117.848685, 33.626507]","{'Type': 'Point', 'coordinates': [-117.848685, 33.626507]}"
Starbucks,Newport Beach,3.0,"[-117.865491, 33.656807]","{'Type': 'Point', 'coordinates': [-117.865491, 33.656807]}"
Starbucks,Costa Mesa,3.0,"[-117.883289, 33.6680599390257]","{'Type': 'Point', 'coordinates': [-117.883289, 33.6680599390257]}"
Starbucks,Irvine,3.0,"[-117.845589021033, 33.6449759993629]","{'Type': 'Point', 'coordinates': [-117.845589021033, 33.6449759993629]}"
Starbucks,Irvine,2.5,"[-117.8421226, 33.64842734]","{'Type': 'Point', 'coordinates': [-117.8421226, 33.64842734]}"
Starbucks,Costa Mesa,3.0,"[-117.919807, 33.67188952]","{'Type': 'Point', 'coordinates': [-117.919807, 33.67188952]}"
Starbucks,Costa Mesa,3.5,"[-117.919768, 33.671974]","{'Type': 'Point', 'coordinates': [-117.919768, 33.671974]}"
Starbucks,Newport Beach,3.0,"[-117.856991, 33.6640175]","{'Type': 'Point', 'coordinates': [-117.856991, 33.6640175]}"
Starbucks,Irvine,3.5,"[-117.838394, 33.646874]","{'Type': 'Point', 'coordinates': [-117.838394, 33.646874]}"
Starbucks,Irvine,0.0,"[-117.83518, 33.64597]","{'Type': 'Point', 'coordinates': [-117.83518, 33.64597]}"
Starbucks,Newport Beach,3.5,"[-117.864655, 33.6714089099591]","{'Type': 'Point', 'coordinates': [-117.864655, 33.6714089099591]}"
Starbucks,Irvine,2.0,"[-117.838656, 33.649524]","{'Type': 'Point', 'coordinates': [-117.838656, 33.649524]}"
Starbucks,Costa Mesa,3.0,"[-117.906392, 33.680716]","{'Type': 'Point', 'coordinates': [-117.906392, 33.680716]}"
Starbucks,Santa Ana,2.0,"[-117.863569, 33.676728]","{'Type': 'Point', 'coordinates': [-117.863569, 33.676728]}"
Starbucks,Newport Coast,3.5,"[-117.82741665326, 33.60821]","{'Type': 'Point', 'coordinates': [-117.82741665326, 33.60821]}"
Starbucks,Irvine,3.0,"[-117.830868, 33.649161]","{'Type': 'Point', 'coordinates': [-117.830868, 33.649161]}"
Starbucks,Newport Coast,4.0,"[-117.827461, 33.606906]","{'Type': 'Point', 'coordinates': [-117.827461, 33.606906]}"
Starbucks,Costa Mesa,2.5,"[-117.918872, 33.681647]","{'Type': 'Point', 'coordinates': [-117.918872, 33.681647]}"
Starbucks,Costa Mesa,4.5,"[-117.91923, 33.682003]","{'Type': 'Point', 'coordinates': [-117.91923, 33.682003]}"
Starbucks,Santa Ana,2.0,"[-117.861984, 33.678661]","{'Type': 'Point', 'coordinates': [-117.861984, 33.678661]}"
Starbucks,Irvine,3.5,"[-117.845638, 33.671941]","{'Type': 'Point', 'coordinates': [-117.845638, 33.671941]}"
Starbucks,Santa Ana,2.5,"[-117.860928, 33.680701]","{'Type': 'Point', 'coordinates': [-117.860928, 33.680701]}"
Starbucks,Santa Ana,2.0,"[-117.860966, 33.680835]","{'Type': 'Point', 'coordinates': [-117.860966, 33.680835]}"
Starbucks,Costa Mesa,3.5,"[-117.893514, 33.68965]","{'Type': 'Point', 'coordinates': [-117.893514, 33.68965]}"
Starbucks,Irvine,3.0,"[-117.849879, 33.678392]","{'Type': 'Point', 'coordinates': [-117.849879, 33.678392]}"
Starbucks,Costa Mesa,3.0,"[-117.8905, 33.691025]","{'Type': 'Point', 'coordinates': [-117.8905, 33.691025]}"
Starbucks,Costa Mesa,4.5,"[-117.877602, 33.689819]","{'Type': 'Point', 'coordinates': [-117.877602, 33.689819]}"
Starbucks,Huntington Beach,2.5,"[-117.953522, 33.672829]","{'Type': 'Point', 'coordinates': [-117.953522, 33.672829]}"
Starbucks,Huntington Beach,2.5,"[-117.95573, 33.671227]","{'Type': 'Point', 'coordinates': [-117.95573, 33.671227]}"
Starbucks,Costa Mesa,3.0,"[-117.893042, 33.692597]","{'Type': 'Point', 'coordinates': [-117.893042, 33.692597]}"
Starbucks,Costa Mesa,3.0,"[-117.887304, 33.692296]","{'Type': 'Point', 'coordinates': [-117.887304, 33.692296]}"
Starbucks,Irvine,3.5,"[-117.825966, 33.663624]","{'Type': 'Point', 'coordinates': [-117.825966, 33.663624]}"
Starbucks,Huntington Beach,3.0,"[-117.970703, 33.658871]","{'Type': 'Point', 'coordinates': [-117.970703, 33.658871]}"
