Name,City,Raiting,Coordinates,Geometry
Starbucks,Santa Clara,3.5,"[-121.967822, 37.35179]","{'Type': 'Point', 'coordinates': [-121.967822, 37.35179]}"
Starbucks,Santa Clara,2.0,"[-121.95452, 37.349968]","{'Type': 'Point', 'coordinates': [-121.95452, 37.349968]}"
Starbucks,Santa Clara,3.5,"[-121.974508758863, 37.3811611407025]","{'Type': 'Point', 'coordinates': [-121.974508758863, 37.3811611407025]}"
Starbucks,Santa Clara,2.0,"[-121.975153, 37.337864]","{'Type': 'Point', 'coordinates': [-121.975153, 37.337864]}"
Starbucks,Santa Clara,2.0,"[-121.99521, 37.367382]","{'Type': 'Point', 'coordinates': [-121.99521, 37.367382]}"
Starbucks,Santa Clara,3.0,"[-121.936653, 37.3521]","{'Type': 'Point', 'coordinates': [-121.936653, 37.3521]}"
Starbucks,Santa Clara,3.0,"[-121.997426, 37.3529753]","{'Type': 'Point', 'coordinates': [-121.997426, 37.3529753]}"
Starbucks,Santa Clara,3.5,"[-121.960764, 37.386281]","{'Type': 'Point', 'coordinates': [-121.960764, 37.386281]}"
Starbucks,Santa Clara,4.0,"[-121.936437, 37.345196]","{'Type': 'Point', 'coordinates': [-121.936437, 37.345196]}"
Starbucks,Santa Clara,3.5,"[-121.9605078, 37.3883913]","{'Type': 'Point', 'coordinates': [-121.9605078, 37.3883913]}"
Starbucks,San Jose,2.0,"[-121.931476, 37.370773]","{'Type': 'Point', 'coordinates': [-121.931476, 37.370773]}"
Starbucks,Santa Clara,3.5,"[-121.9386377, 37.339571]","{'Type': 'Point', 'coordinates': [-121.9386377, 37.339571]}"
Starbucks,San Jose,2.5,"[-121.9292307, 37.3692129]","{'Type': 'Point', 'coordinates': [-121.9292307, 37.3692129]}"
Starbucks,San Jose,2.0,"[-121.929235, 37.36921]","{'Type': 'Point', 'coordinates': [-121.929235, 37.36921]}"
Starbucks,San Jose,3.0,"[-121.9293897, 37.369623]","{'Type': 'Point', 'coordinates': [-121.9293897, 37.369623]}"
Starbucks,Santa Clara,2.5,"[-121.973922729492, 37.3904571533203]","{'Type': 'Point', 'coordinates': [-121.973922729492, 37.3904571533203]}"
Starbucks,Santa Clara,3.5,"[-121.9326329, 37.344468]","{'Type': 'Point', 'coordinates': [-121.9326329, 37.344468]}"
Starbucks,Santa Clara,3.0,"[-121.9834679, 37.389108]","{'Type': 'Point', 'coordinates': [-121.9834679, 37.389108]}"
Starbucks,Santa Clara,3.5,"[-121.994868, 37.338448]","{'Type': 'Point', 'coordinates': [-121.994868, 37.338448]}"
Starbucks,Santa Clara,3.0,"[-121.966076, 37.328368]","{'Type': 'Point', 'coordinates': [-121.966076, 37.328368]}"
Starbucks,San Jose,2.0,"[-121.9258022, 37.3659551]","{'Type': 'Point', 'coordinates': [-121.9258022, 37.3659551]}"
Starbucks,Sunnyvale,3.0,"[-122.007782275089, 37.352599]","{'Type': 'Point', 'coordinates': [-122.007782275089, 37.352599]}"
Starbucks,Santa Clara,2.5,"[-121.97776, 37.39992]","{'Type': 'Point', 'coordinates': [-121.97776, 37.39992]}"
Starbucks,Santa Clara,3.5,"[-121.974176, 37.396373]","{'Type': 'Point', 'coordinates': [-121.974176, 37.396373]}"
Starbucks,San Jose,3.5,"[-121.922044, 37.350544]","{'Type': 'Point', 'coordinates': [-121.922044, 37.350544]}"
Starbucks,Santa Clara,2.0,"[-121.947652, 37.394777]","{'Type': 'Point', 'coordinates': [-121.947652, 37.394777]}"
Starbucks,San Jose,3.5,"[-121.920381, 37.369241]","{'Type': 'Point', 'coordinates': [-121.920381, 37.369241]}"
Starbucks,Santa Clara,2.0,"[-121.943788, 37.325867]","{'Type': 'Point', 'coordinates': [-121.943788, 37.325867]}"
Starbucks,San Jose,3.5,"[-121.927951, 37.385373]","{'Type': 'Point', 'coordinates': [-121.927951, 37.385373]}"
Starbucks,San Jose,3.5,"[-121.917259, 37.370935]","{'Type': 'Point', 'coordinates': [-121.917259, 37.370935]}"
Starbucks,San Jose,3.0,"[-121.973255, 37.319965]","{'Type': 'Point', 'coordinates': [-121.973255, 37.319965]}"
Starbucks,Sunnyvale,2.0,"[-122.017716, 37.357099]","{'Type': 'Point', 'coordinates': [-122.017716, 37.357099]}"
Starbucks,San Jose,3.0,"[-121.949113, 37.320964]","{'Type': 'Point', 'coordinates': [-121.949113, 37.320964]}"
Starbucks,San Jose,3.0,"[-121.92414, 37.33433]","{'Type': 'Point', 'coordinates': [-121.92414, 37.33433]}"
Starbucks,San Jose,3.5,"[-121.9934932, 37.3228351]","{'Type': 'Point', 'coordinates': [-121.9934932, 37.3228351]}"
Starbucks,Cupertino,3.5,"[-122.01471, 37.337181]","{'Type': 'Point', 'coordinates': [-122.01471, 37.337181]}"
Starbucks,San Jose,3.5,"[-121.940025, 37.402004]","{'Type': 'Point', 'coordinates': [-121.940025, 37.402004]}"
Starbucks,San Jose,3.0,"[-121.911545, 37.341481]","{'Type': 'Point', 'coordinates': [-121.911545, 37.341481]}"
Starbucks,San Jose,3.0,"[-121.94976, 37.31295]","{'Type': 'Point', 'coordinates': [-121.94976, 37.31295]}"
Starbucks,San Jose,3.5,"[-121.941791, 37.4064513648246]","{'Type': 'Point', 'coordinates': [-121.941791, 37.4064513648246]}"
Starbucks,San Jose,4.0,"[-121.933107, 37.403016]","{'Type': 'Point', 'coordinates': [-121.933107, 37.403016]}"
Starbucks,San Jose,3.5,"[-121.923778, 37.3981726685576]","{'Type': 'Point', 'coordinates': [-121.923778, 37.3981726685576]}"
Starbucks,Sunnyvale,2.0,"[-122.03056, 37.364821]","{'Type': 'Point', 'coordinates': [-122.03056, 37.364821]}"
Starbucks,San Jose,3.5,"[-121.912612769504, 37.3323298638647]","{'Type': 'Point', 'coordinates': [-121.912612769504, 37.3323298638647]}"
Starbucks,Cupertino,3.0,"[-122.011309, 37.323404]","{'Type': 'Point', 'coordinates': [-122.011309, 37.323404]}"
Starbucks,San Jose,3.5,"[-121.977931, 37.3086729]","{'Type': 'Point', 'coordinates': [-121.977931, 37.3086729]}"
Starbucks,Cupertino,2.5,"[-122.015737, 37.32454]","{'Type': 'Point', 'coordinates': [-122.015737, 37.32454]}"
Starbucks,San Jose,2.0,"[-121.904565766454, 37.339363]","{'Type': 'Point', 'coordinates': [-121.904565766454, 37.339363]}"
Starbucks,Sunnyvale,3.5,"[-122.031756419453, 37.3763407967902]","{'Type': 'Point', 'coordinates': [-122.031756419453, 37.3763407967902]}"
Starbucks,Sunnyvale,2.5,"[-122.032769, 37.37422]","{'Type': 'Point', 'coordinates': [-122.032769, 37.37422]}"
