Name,City,Raiting,Coordinates,Geometry
Starbucks,Livermore,3.0,"[-121.77364, 37.69146]","{'Type': 'Point', 'coordinates': [-121.77364, 37.69146]}"
Starbucks,Livermore,2.5,"[-121.777449, 37.680197]","{'Type': 'Point', 'coordinates': [-121.777449, 37.680197]}"
Starbucks,Livermore,2.5,"[-121.778076, 37.679159]","{'Type': 'Point', 'coordinates': [-121.778076, 37.679159]}"
Starbucks,Livermore,4.0,"[-121.743323, 37.695397]","{'Type': 'Point', 'coordinates': [-121.743323, 37.695397]}"
Starbucks,Livermore,3.0,"[-121.743176, 37.697169]","{'Type': 'Point', 'coordinates': [-121.743176, 37.697169]}"
Starbucks,Livermore,3.5,"[-121.746579, 37.700879]","{'Type': 'Point', 'coordinates': [-121.746579, 37.700879]}"
Starbucks,Livermore,2.5,"[-121.721909, 37.703084]","{'Type': 'Point', 'coordinates': [-121.721909, 37.703084]}"
Starbucks,Livermore,3.0,"[-121.724764, 37.717913]","{'Type': 'Point', 'coordinates': [-121.724764, 37.717913]}"
Starbucks,Livermore,3.0,"[-121.817523, 37.699167]","{'Type': 'Point', 'coordinates': [-121.817523, 37.699167]}"
Starbucks,Livermore,3.5,"[-121.804474, 37.65084]","{'Type': 'Point', 'coordinates': [-121.804474, 37.65084]}"
Starbucks,Livermore,2.0,"[-121.845258, 37.698515]","{'Type': 'Point', 'coordinates': [-121.845258, 37.698515]}"
Starbucks,Dublin,2.5,"[-121.852107, 37.706069]","{'Type': 'Point', 'coordinates': [-121.852107, 37.706069]}"
Starbucks,Dublin,2.5,"[-121.8538154, 37.70287862]","{'Type': 'Point', 'coordinates': [-121.8538154, 37.70287862]}"
Starbucks,Pleasanton,3.5,"[-121.857345, 37.669008]","{'Type': 'Point', 'coordinates': [-121.857345, 37.669008]}"
Starbucks,Pleasanton,2.5,"[-121.872972, 37.698959]","{'Type': 'Point', 'coordinates': [-121.872972, 37.698959]}"
Starbucks,Pleasanton,3.0,"[-121.8738738, 37.675144]","{'Type': 'Point', 'coordinates': [-121.8738738, 37.675144]}"
Starbucks,Pleasanton,4.0,"[-121.874387, 37.67484]","{'Type': 'Point', 'coordinates': [-121.874387, 37.67484]}"
Starbucks,Dublin,2.5,"[-121.874078, 37.70669]","{'Type': 'Point', 'coordinates': [-121.874078, 37.70669]}"
Starbucks,Pleasanton,2.5,"[-121.875913191421, 37.660676]","{'Type': 'Point', 'coordinates': [-121.875913191421, 37.660676]}"
Starbucks,Pleasanton,2.5,"[-121.880772800111, 37.6932814097106]","{'Type': 'Point', 'coordinates': [-121.880772800111, 37.6932814097106]}"
Starbucks,Dublin,3.5,"[-121.884829, 37.703907]","{'Type': 'Point', 'coordinates': [-121.884829, 37.703907]}"
Starbucks,Dublin,3.0,"[-121.888714, 37.705529]","{'Type': 'Point', 'coordinates': [-121.888714, 37.705529]}"
Starbucks,Pleasanton,3.0,"[-121.902352, 37.689169]","{'Type': 'Point', 'coordinates': [-121.902352, 37.689169]}"
Starbucks,Pleasanton,3.5,"[-121.902971, 37.69877058]","{'Type': 'Point', 'coordinates': [-121.902971, 37.69877058]}"
Starbucks,Pleasanton,3.0,"[-121.89943, 37.656114]","{'Type': 'Point', 'coordinates': [-121.89943, 37.656114]}"
Starbucks,Pleasanton,1.5,"[-121.900036, 37.656613]","{'Type': 'Point', 'coordinates': [-121.900036, 37.656613]}"
