Name,City,Raiting,Coordinates,Geometry
Starbucks,Jacksonville,4.0,"[-81.602281, 30.291839]","{'Type': 'Point', 'coordinates': [-81.602281, 30.291839]}"
Starbucks,Jacksonville,4.5,"[-81.6446888061898, 30.2605313340223]","{'Type': 'Point', 'coordinates': [-81.6446888061898, 30.2605313340223]}"
Starbucks,Jacksonville,4.0,"[-81.6548117, 30.303965]","{'Type': 'Point', 'coordinates': [-81.6548117, 30.303965]}"
Starbucks,Jacksonville,3.5,"[-81.598648, 30.243148]","{'Type': 'Point', 'coordinates': [-81.598648, 30.243148]}"
Starbucks,Jacksonville,4.0,"[-81.680895, 30.311431]","{'Type': 'Point', 'coordinates': [-81.680895, 30.311431]}"
Starbucks,Jacksonville,3.5,"[-81.557657, 30.317703]","{'Type': 'Point', 'coordinates': [-81.557657, 30.317703]}"
Starbucks,Jacksonville,3.5,"[-81.554284, 30.260284]","{'Type': 'Point', 'coordinates': [-81.554284, 30.260284]}"
Starbucks,Jacksonville,3.0,"[-81.54703, 30.329782]","{'Type': 'Point', 'coordinates': [-81.54703, 30.329782]}"
Starbucks,Jacksonville,2.0,"[-81.529478, 30.262844]","{'Type': 'Point', 'coordinates': [-81.529478, 30.262844]}"
Starbucks,Jacksonville,3.0,"[-81.52478, 30.26105]","{'Type': 'Point', 'coordinates': [-81.52478, 30.26105]}"
Starbucks,Jacksonville,3.0,"[-81.525541, 30.258499]","{'Type': 'Point', 'coordinates': [-81.525541, 30.258499]}"
Starbucks,Jacksonville,3.0,"[-81.69477, 30.235523]","{'Type': 'Point', 'coordinates': [-81.69477, 30.235523]}"
Starbucks,Jacksonville,4.0,"[-81.6171856, 30.202248]","{'Type': 'Point', 'coordinates': [-81.6171856, 30.202248]}"
Starbucks,Jacksonville,2.5,"[-81.719778, 30.286456]","{'Type': 'Point', 'coordinates': [-81.719778, 30.286456]}"
Starbucks,Jacksonville,3.5,"[-81.550933, 30.219966]","{'Type': 'Point', 'coordinates': [-81.550933, 30.219966]}"
Starbucks,Jacksonville,4.5,"[-81.508425, 30.269312]","{'Type': 'Point', 'coordinates': [-81.508425, 30.269312]}"
Starbucks,Jacksonville Mandarin,4.5,"[-81.6294992959786, 30.1885761370092]","{'Type': 'Point', 'coordinates': [-81.6294992959786, 30.1885761370092]}"
Starbucks,Jacksonville,3.5,"[-81.54849955, 30.1939677]","{'Type': 'Point', 'coordinates': [-81.54849955, 30.1939677]}"
Starbucks,Jacksonville,3.0,"[-81.55243, 30.189902]","{'Type': 'Point', 'coordinates': [-81.55243, 30.189902]}"
Starbucks,Jacksonville,3.5,"[-81.553861, 30.184566]","{'Type': 'Point', 'coordinates': [-81.553861, 30.184566]}"
Starbucks,Jacksonville,3.5,"[-81.631624, 30.166558]","{'Type': 'Point', 'coordinates': [-81.631624, 30.166558]}"
Starbucks,Jacksonville,3.5,"[-81.504122, 30.360026]","{'Type': 'Point', 'coordinates': [-81.504122, 30.360026]}"
Starbucks,Jacksonville,3.5,"[-81.4663051, 30.2554359]","{'Type': 'Point', 'coordinates': [-81.4663051, 30.2554359]}"
Starbucks,Jacksonville,2.5,"[-81.45668, 30.285269]","{'Type': 'Point', 'coordinates': [-81.45668, 30.285269]}"
Starbucks,Jacksonville,4.0,"[-81.738515, 30.193134]","{'Type': 'Point', 'coordinates': [-81.738515, 30.193134]}"
Starbucks,Orange Park,4.0,"[-81.7006722, 30.166254]","{'Type': 'Point', 'coordinates': [-81.7006722, 30.166254]}"
Starbucks,Jacksonville,3.0,"[-81.458386, 30.320892]","{'Type': 'Point', 'coordinates': [-81.458386, 30.320892]}"
Starbucks,Jacksonville,4.0,"[-81.662268, 30.4297814]","{'Type': 'Point', 'coordinates': [-81.662268, 30.4297814]}"
Starbucks,Jacksonville,4.0,"[-81.759321, 30.204486]","{'Type': 'Point', 'coordinates': [-81.759321, 30.204486]}"
Starbucks,Jacksonville,3.0,"[-81.43815, 30.28847]","{'Type': 'Point', 'coordinates': [-81.43815, 30.28847]}"
Starbucks,Jacksonville,3.5,"[-81.532612, 30.140462]","{'Type': 'Point', 'coordinates': [-81.532612, 30.140462]}"
Starbucks,Jacksonville,3.5,"[-81.624651, 30.122779]","{'Type': 'Point', 'coordinates': [-81.624651, 30.122779]}"
Starbucks,Orange Park,4.0,"[-81.752786, 30.150025]","{'Type': 'Point', 'coordinates': [-81.752786, 30.150025]}"
Starbucks,Neptune Beach,3.0,"[-81.3978069, 30.324367]","{'Type': 'Point', 'coordinates': [-81.3978069, 30.324367]}"
Starbucks,Jacksonville,3.0,"[-81.6381633, 30.479903]","{'Type': 'Point', 'coordinates': [-81.6381633, 30.479903]}"
Starbucks,Jacksonville Beach,4.0,"[-81.38965, 30.2792174]","{'Type': 'Point', 'coordinates': [-81.38965, 30.2792174]}"
Starbucks,Jacksonville Beach,2.5,"[-81.39047, 30.25385]","{'Type': 'Point', 'coordinates': [-81.39047, 30.25385]}"
Starbucks,Orange Park,5.0,"[-81.70748, 30.103992]","{'Type': 'Point', 'coordinates': [-81.70748, 30.103992]}"
Starbucks,Jacksonville,3.0,"[-81.8254531, 30.19920178]","{'Type': 'Point', 'coordinates': [-81.8254531, 30.19920178]}"
Starbucks,Orange Park,4.0,"[-81.711059, 30.10276]","{'Type': 'Point', 'coordinates': [-81.711059, 30.10276]}"
Starbucks,Jacksonville,4.0,"[-81.8293338924062, 30.19505]","{'Type': 'Point', 'coordinates': [-81.8293338924062, 30.19505]}"
Starbucks,Jacksonville,5.0,"[-81.6862, 30.490637]","{'Type': 'Point', 'coordinates': [-81.6862, 30.490637]}"
Starbucks,Jacksonville,3.0,"[-81.685051, 30.491253]","{'Type': 'Point', 'coordinates': [-81.685051, 30.491253]}"
Starbucks,Jacksonville,2.5,"[-81.6857442, 30.4915757]","{'Type': 'Point', 'coordinates': [-81.6857442, 30.4915757]}"
Starbucks,Ponte Vedra Beach,3.5,"[-81.385637, 30.203021]","{'Type': 'Point', 'coordinates': [-81.385637, 30.203021]}"
Starbucks,Ponte Vedra,3.5,"[-81.380224, 30.188046]","{'Type': 'Point', 'coordinates': [-81.380224, 30.188046]}"
Starbucks,Saint Augustine,3.5,"[-81.500117, 30.064471]","{'Type': 'Point', 'coordinates': [-81.500117, 30.064471]}"
Starbucks,Ponte Vedra Beach,2.5,"[-81.417429, 30.110185]","{'Type': 'Point', 'coordinates': [-81.417429, 30.110185]}"
