Name,City,Raiting,Coordinates,Geometry
Starbucks,Mission Viejo,3.5,"[-117.673688, 33.600745]","{'Type': 'Point', 'coordinates': [-117.673688, 33.600745]}"
Starbucks,Laguna Hills,3.5,"[-117.677362292279, 33.5965878561142]","{'Type': 'Point', 'coordinates': [-117.677362292279, 33.5965878561142]}"
Starbucks,Mission Viejo,2.0,"[-117.657899, 33.585957]","{'Type': 'Point', 'coordinates': [-117.657899, 33.585957]}"
Starbucks,Mission Viejo,3.0,"[-117.679430494906, 33.6135510315381]","{'Type': 'Point', 'coordinates': [-117.679430494906, 33.6135510315381]}"
Starbucks,Mission Viejo,3.5,"[-117.668967, 33.579716]","{'Type': 'Point', 'coordinates': [-117.668967, 33.579716]}"
Starbucks,Mission Viejo,5.0,"[-117.688732, 33.606269]","{'Type': 'Point', 'coordinates': [-117.688732, 33.606269]}"
Starbucks,Mission Viejo,5.0,"[-117.681574, 33.623409]","{'Type': 'Point', 'coordinates': [-117.681574, 33.623409]}"
Starbucks,Rancho Santa Margarita,3.5,"[-117.632447, 33.582965]","{'Type': 'Point', 'coordinates': [-117.632447, 33.582965]}"
Starbucks,Laguna Hills,3.5,"[-117.699328, 33.5904938076004]","{'Type': 'Point', 'coordinates': [-117.699328, 33.5904938076004]}"
Starbucks,Mission Viejo,3.5,"[-117.635986, 33.62772]","{'Type': 'Point', 'coordinates': [-117.635986, 33.62772]}"
Starbucks,Ladera Ranch,4.0,"[-117.6469909, 33.5632981]","{'Type': 'Point', 'coordinates': [-117.6469909, 33.5632981]}"
Starbucks,Lake Forest,3.5,"[-117.6783639, 33.638474]","{'Type': 'Point', 'coordinates': [-117.6783639, 33.638474]}"
Starbucks,Mission Viejo,3.0,"[-117.66873, 33.558036]","{'Type': 'Point', 'coordinates': [-117.66873, 33.558036]}"
Starbucks,Laguna Woods,3.0,"[-117.713259, 33.612452]","{'Type': 'Point', 'coordinates': [-117.713259, 33.612452]}"
Starbucks,Lake Forest,3.0,"[-117.70534332199, 33.629357]","{'Type': 'Point', 'coordinates': [-117.70534332199, 33.629357]}"
Starbucks,Aliso Viejo,3.5,"[-117.70734, 33.571735]","{'Type': 'Point', 'coordinates': [-117.70734, 33.571735]}"
Starbucks,Ladera Ranch,2.5,"[-117.629271, 33.5617934]","{'Type': 'Point', 'coordinates': [-117.629271, 33.5617934]}"
Starbucks,Aliso Viejo,3.5,"[-117.707241, 33.569878]","{'Type': 'Point', 'coordinates': [-117.707241, 33.569878]}"
Starbucks,Laguna Niguel,2.0,"[-117.685627, 33.556321]","{'Type': 'Point', 'coordinates': [-117.685627, 33.556321]}"
Starbucks,Aliso Viejo,3.5,"[-117.721489, 33.587858]","{'Type': 'Point', 'coordinates': [-117.721489, 33.587858]}"
Starbucks,Mission Viejo,3.0,"[-117.671085628617, 33.5506487540336]","{'Type': 'Point', 'coordinates': [-117.671085628617, 33.5506487540336]}"
Starbucks,Laguna Niguel,3.0,"[-117.714201, 33.570512]","{'Type': 'Point', 'coordinates': [-117.714201, 33.570512]}"
Starbucks,Mission Viejo,2.5,"[-117.647378, 33.652054708041]","{'Type': 'Point', 'coordinates': [-117.647378, 33.652054708041]}"
Starbucks,Laguna Woods,3.0,"[-117.725364, 33.609616]","{'Type': 'Point', 'coordinates': [-117.725364, 33.609616]}"
Starbucks,Lake Forest,2.5,"[-117.717971, 33.629913]","{'Type': 'Point', 'coordinates': [-117.717971, 33.629913]}"
Starbucks,Laguna Niguel,3.5,"[-117.7131, 33.566367]","{'Type': 'Point', 'coordinates': [-117.7131, 33.566367]}"
Starbucks,Laguna Hills,3.0,"[-117.731439, 33.608664]","{'Type': 'Point', 'coordinates': [-117.731439, 33.608664]}"
Starbucks,Laguna Niguel,3.5,"[-117.710239, 33.556054]","{'Type': 'Point', 'coordinates': [-117.710239, 33.556054]}"
Starbucks,Lake Forest,3.0,"[-117.668697, 33.660382]","{'Type': 'Point', 'coordinates': [-117.668697, 33.660382]}"
Starbucks,Aliso Viejo,3.5,"[-117.725451, 33.571507]","{'Type': 'Point', 'coordinates': [-117.725451, 33.571507]}"
Starbucks,Lake Forest,3.0,"[-117.701931, 33.6557737954893]","{'Type': 'Point', 'coordinates': [-117.701931, 33.6557737954893]}"
Starbucks,Rancho Santa Margarita,4.0,"[-117.599388313068, 33.6431622422688]","{'Type': 'Point', 'coordinates': [-117.599388313068, 33.6431622422688]}"
Starbucks,Rancho Santa Margarita,4.5,"[-117.591639, 33.636839]","{'Type': 'Point', 'coordinates': [-117.591639, 33.636839]}"
Starbucks,Rancho Santa Margarita,2.5,"[-117.59675, 33.64327]","{'Type': 'Point', 'coordinates': [-117.59675, 33.64327]}"
Starbucks,Rancho Santa Margarita,3.0,"[-117.591537, 33.637848]","{'Type': 'Point', 'coordinates': [-117.591537, 33.637848]}"
Starbucks,Lake Forest,3.5,"[-117.65287, 33.671214]","{'Type': 'Point', 'coordinates': [-117.65287, 33.671214]}"
Starbucks,Foothill Ranch,2.5,"[-117.664344, 33.67607216]","{'Type': 'Point', 'coordinates': [-117.664344, 33.67607216]}"
Starbucks,Lake Forest,3.5,"[-117.676611, 33.678085]","{'Type': 'Point', 'coordinates': [-117.676611, 33.678085]}"
Starbucks,Laguna Niguel,3.5,"[-117.686174, 33.524473]","{'Type': 'Point', 'coordinates': [-117.686174, 33.524473]}"
Starbucks,Irvine,4.0,"[-117.743837, 33.646047]","{'Type': 'Point', 'coordinates': [-117.743837, 33.646047]}"
Starbucks,Rancho Santa Margarita,3.0,"[-117.582902, 33.649518]","{'Type': 'Point', 'coordinates': [-117.582902, 33.649518]}"
Starbucks,Irvine,3.5,"[-117.7384646, 33.654446]","{'Type': 'Point', 'coordinates': [-117.7384646, 33.654446]}"
