Name,City,Raiting,Coordinates,Geometry
Starbucks,Baltimore,4.0,"[-76.615968, 39.304389]","{'Type': 'Point', 'coordinates': [-76.615968, 39.304389]}"
Starbucks,Baltimore City,3.5,"[-76.591757, 39.300795]","{'Type': 'Point', 'coordinates': [-76.591757, 39.300795]}"
Starbucks,Baltimore,2.0,"[-76.61420609, 39.29222258]","{'Type': 'Point', 'coordinates': [-76.61420609, 39.29222258]}"
Starbucks,Baltimore,3.5,"[-76.615778, 39.327347]","{'Type': 'Point', 'coordinates': [-76.615778, 39.327347]}"
Starbucks,Baltimore,2.5,"[-76.6139709006084, 39.2894617096052]","{'Type': 'Point', 'coordinates': [-76.6139709006084, 39.2894617096052]}"
Starbucks,Baltimore,3.0,"[-76.62075, 39.289429]","{'Type': 'Point', 'coordinates': [-76.62075, 39.289429]}"
Starbucks,Baltimore,3.0,"[-76.611535, 39.287316]","{'Type': 'Point', 'coordinates': [-76.611535, 39.287316]}"
Starbucks,Baltimore,3.0,"[-76.61281, 39.28724]","{'Type': 'Point', 'coordinates': [-76.61281, 39.28724]}"
Starbucks,Baltimore,4.0,"[-76.618802, 39.286721]","{'Type': 'Point', 'coordinates': [-76.618802, 39.286721]}"
Starbucks,Baltimore,2.5,"[-76.616219, 39.285606]","{'Type': 'Point', 'coordinates': [-76.616219, 39.285606]}"
Starbucks,Baltimore,4.5,"[-76.630835, 39.335953]","{'Type': 'Point', 'coordinates': [-76.630835, 39.335953]}"
Starbucks,Baltimore,3.5,"[-76.5803469272059, 39.2807451262955]","{'Type': 'Point', 'coordinates': [-76.5803469272059, 39.2807451262955]}"
Starbucks,Baltimore,2.5,"[-76.578747, 39.280553]","{'Type': 'Point', 'coordinates': [-76.578747, 39.280553]}"
Starbucks,Baltimore,2.0,"[-76.6565704345703, 39.3176002502441]","{'Type': 'Point', 'coordinates': [-76.6565704345703, 39.3176002502441]}"
Starbucks,Baltimore,5.0,"[-76.619181, 39.346798]","{'Type': 'Point', 'coordinates': [-76.619181, 39.346798]}"
Starbucks,Baltimore,3.5,"[-76.601237, 39.271288]","{'Type': 'Point', 'coordinates': [-76.601237, 39.271288]}"
Starbucks,Baltimore,2.5,"[-76.599897, 39.267599]","{'Type': 'Point', 'coordinates': [-76.599897, 39.267599]}"
Starbucks,Baltimore,2.0,"[-76.566536, 39.27721]","{'Type': 'Point', 'coordinates': [-76.566536, 39.27721]}"
Starbucks,Baltimore,3.5,"[-76.564841, 39.274872]","{'Type': 'Point', 'coordinates': [-76.564841, 39.274872]}"
Starbucks,Baltimore,5.0,"[-76.634524917812, 39.3563034371213]","{'Type': 'Point', 'coordinates': [-76.634524917812, 39.3563034371213]}"
Starbucks,Baltimore,2.5,"[-76.634463, 39.3563655340362]","{'Type': 'Point', 'coordinates': [-76.634463, 39.3563655340362]}"
Starbucks,Baltimore,3.5,"[-76.649515, 39.368721]","{'Type': 'Point', 'coordinates': [-76.649515, 39.368721]}"
Starbucks,Baltimore,4.0,"[-76.608696, 39.378685]","{'Type': 'Point', 'coordinates': [-76.608696, 39.378685]}"
Starbucks,Baltimore,3.0,"[-76.6268217, 39.378894]","{'Type': 'Point', 'coordinates': [-76.6268217, 39.378894]}"
Starbucks,Towson,3.5,"[-76.606298, 39.394018]","{'Type': 'Point', 'coordinates': [-76.606298, 39.394018]}"
Starbucks,Towson,2.5,"[-76.604059, 39.3955547916226]","{'Type': 'Point', 'coordinates': [-76.604059, 39.3955547916226]}"
Starbucks,Towson,2.0,"[-76.582134, 39.394719]","{'Type': 'Point', 'coordinates': [-76.582134, 39.394719]}"
Starbucks,Towson,3.0,"[-76.598648, 39.403971]","{'Type': 'Point', 'coordinates': [-76.598648, 39.403971]}"
Starbucks,Towson,4.0,"[-76.563032, 39.397783]","{'Type': 'Point', 'coordinates': [-76.563032, 39.397783]}"
Starbucks,Towson,2.5,"[-76.602415, 39.404642]","{'Type': 'Point', 'coordinates': [-76.602415, 39.404642]}"
Starbucks,Baltimore,3.0,"[-76.6870824685096, 39.3852369656706]","{'Type': 'Point', 'coordinates': [-76.6870824685096, 39.3852369656706]}"
Starbucks,Baltimore,2.5,"[-76.713233, 39.254264]","{'Type': 'Point', 'coordinates': [-76.713233, 39.254264]}"
Starbucks,Carney,3.0,"[-76.54367, 39.399993]","{'Type': 'Point', 'coordinates': [-76.54367, 39.399993]}"
