Name,City,Raiting,Coordinates,Geometry
Starbucks,Oakland,3.0,"[-122.243426, 37.811174]","{'Type': 'Point', 'coordinates': [-122.243426, 37.811174]}"
Starbucks,Oakland,3.5,"[-122.251008, 37.787739]","{'Type': 'Point', 'coordinates': [-122.251008, 37.787739]}"
Starbucks,Oakland,2.5,"[-122.215393, 37.801472]","{'Type': 'Point', 'coordinates': [-122.215393, 37.801472]}"
Starbucks,Oakland,3.0,"[-122.265548, 37.80802]","{'Type': 'Point', 'coordinates': [-122.265548, 37.80802]}"
Starbucks,Oakland,3.0,"[-122.267242, 37.81174]","{'Type': 'Point', 'coordinates': [-122.267242, 37.81174]}"
Starbucks,Oakland,3.5,"[-122.262387, 37.819011]","{'Type': 'Point', 'coordinates': [-122.262387, 37.819011]}"
Starbucks,Oakland,2.5,"[-122.2739177, 37.800393]","{'Type': 'Point', 'coordinates': [-122.2739177, 37.800393]}"
Starbucks,Oakland,3.0,"[-122.273972, 37.804136]","{'Type': 'Point', 'coordinates': [-122.273972, 37.804136]}"
Starbucks,Oakland,3.0,"[-122.252065, 37.826548]","{'Type': 'Point', 'coordinates': [-122.252065, 37.826548]}"
Starbucks,Oakland,3.0,"[-122.27567, 37.79625]","{'Type': 'Point', 'coordinates': [-122.27567, 37.79625]}"
Starbucks,Oakland,2.5,"[-122.230275, 37.774484]","{'Type': 'Point', 'coordinates': [-122.230275, 37.774484]}"
Starbucks,Oakland,3.0,"[-122.24945, 37.8334298032144]","{'Type': 'Point', 'coordinates': [-122.24945, 37.8334298032144]}"
Starbucks,Alameda,1.5,"[-122.279788, 37.788441]","{'Type': 'Point', 'coordinates': [-122.279788, 37.788441]}"
Starbucks,Oakland,3.0,"[-122.25053, 37.834545]","{'Type': 'Point', 'coordinates': [-122.25053, 37.834545]}"
Starbucks,Alameda,3.0,"[-122.232477, 37.7682216698516]","{'Type': 'Point', 'coordinates': [-122.232477, 37.7682216698516]}"
Starbucks,Oakland,3.5,"[-122.2093123, 37.825794]","{'Type': 'Point', 'coordinates': [-122.2093123, 37.825794]}"
Starbucks,Oakland,3.0,"[-122.209477, 37.826368]","{'Type': 'Point', 'coordinates': [-122.209477, 37.826368]}"
Starbucks,Alameda,2.5,"[-122.275648, 37.779498]","{'Type': 'Point', 'coordinates': [-122.275648, 37.779498]}"
Starbucks,Alameda,2.5,"[-122.280602, 37.7855171]","{'Type': 'Point', 'coordinates': [-122.280602, 37.7855171]}"
Starbucks,Alameda,3.0,"[-122.242789, 37.764038]","{'Type': 'Point', 'coordinates': [-122.242789, 37.764038]}"
Starbucks,Emeryville,2.5,"[-122.280072, 37.829546]","{'Type': 'Point', 'coordinates': [-122.280072, 37.829546]}"
Starbucks,Emeryville,2.5,"[-122.282397, 37.828879]","{'Type': 'Point', 'coordinates': [-122.282397, 37.828879]}"
