Name,City,Raiting,Coordinates,Geometry
Starbucks,Encinitas,3.5,"[-117.261331, 33.051319]","{'Type': 'Point', 'coordinates': [-117.261331, 33.051319]}"
Starbucks,Encinitas,3.0,"[-117.262152, 33.051187]","{'Type': 'Point', 'coordinates': [-117.262152, 33.051187]}"
Starbucks,Encinitas,2.5,"[-117.26146683, 33.051986]","{'Type': 'Point', 'coordinates': [-117.26146683, 33.051986]}"
Starbucks,Encinitas,5.0,"[-117.264930149188, 33.0629208388924]","{'Type': 'Point', 'coordinates': [-117.264930149188, 33.0629208388924]}"
Starbucks,Encinitas,4.0,"[-117.26548, 33.065808]","{'Type': 'Point', 'coordinates': [-117.26548, 33.065808]}"
Starbucks,Encinitas,3.0,"[-117.265285827077, 33.068505]","{'Type': 'Point', 'coordinates': [-117.265285827077, 33.068505]}"
Starbucks,Encinitas,2.0,"[-117.282751, 33.034787]","{'Type': 'Point', 'coordinates': [-117.282751, 33.034787]}"
Starbucks,Encinitas,2.5,"[-117.292855381966, 33.040176]","{'Type': 'Point', 'coordinates': [-117.292855381966, 33.040176]}"
Starbucks,Cardiff,3.0,"[-117.282295, 33.021995]","{'Type': 'Point', 'coordinates': [-117.282295, 33.021995]}"
Starbucks,Encinitas,3.0,"[-117.293407, 33.065704]","{'Type': 'Point', 'coordinates': [-117.293407, 33.065704]}"
Starbucks,Carlsbad,4.5,"[-117.231986, 33.081539]","{'Type': 'Point', 'coordinates': [-117.231986, 33.081539]}"
Starbucks,Carlsbad,3.5,"[-117.233475, 33.08235]","{'Type': 'Point', 'coordinates': [-117.233475, 33.08235]}"
Starbucks,Carlsbad,2.0,"[-117.235268, 33.084064]","{'Type': 'Point', 'coordinates': [-117.235268, 33.084064]}"
Starbucks,Carlsbad,3.0,"[-117.268147, 33.085861]","{'Type': 'Point', 'coordinates': [-117.268147, 33.085861]}"
Starbucks,Solana Beach,3.0,"[-117.254461, 32.995395]","{'Type': 'Point', 'coordinates': [-117.254461, 32.995395]}"
Starbucks,Solana Beach,3.5,"[-117.258907, 32.99498]","{'Type': 'Point', 'coordinates': [-117.258907, 32.99498]}"
Starbucks,Carlsbad,3.5,"[-117.268649, 33.103443]","{'Type': 'Point', 'coordinates': [-117.268649, 33.103443]}"
Starbucks,Del Mar,4.0,"[-117.251464, 32.9814459169706]","{'Type': 'Point', 'coordinates': [-117.251464, 32.9814459169706]}"
Starbucks,San Marcos,3.5,"[-117.19968, 33.096913]","{'Type': 'Point', 'coordinates': [-117.19968, 33.096913]}"
Starbucks,San Marcos,4.0,"[-117.200597, 33.098099]","{'Type': 'Point', 'coordinates': [-117.200597, 33.098099]}"
Starbucks,Carlsbad,3.0,"[-117.311155276116, 33.1014542009829]","{'Type': 'Point', 'coordinates': [-117.311155276116, 33.1014542009829]}"
Starbucks,Del Mar,3.5,"[-117.264977, 32.959376]","{'Type': 'Point', 'coordinates': [-117.264977, 32.959376]}"
Starbucks,Carlsbad,4.0,"[-117.260487, 33.130833]","{'Type': 'Point', 'coordinates': [-117.260487, 33.130833]}"
Starbucks,Vista,3.5,"[-117.229668, 33.131671]","{'Type': 'Point', 'coordinates': [-117.229668, 33.131671]}"
Starbucks,Carlsbad,3.0,"[-117.313918, 33.121263]","{'Type': 'Point', 'coordinates': [-117.313918, 33.121263]}"
Starbucks,Del Mar,2.5,"[-117.2464298, 32.951481]","{'Type': 'Point', 'coordinates': [-117.2464298, 32.951481]}"
Starbucks,San Diego,4.0,"[-117.23118, 32.95323]","{'Type': 'Point', 'coordinates': [-117.23118, 32.95323]}"
Starbucks,San Diego,3.5,"[-117.231704, 32.9528707]","{'Type': 'Point', 'coordinates': [-117.231704, 32.9528707]}"
