Name,City,Raiting,Coordinates,Geometry
Starbucks,Plano,3.0,"[-96.771361, 33.073741]","{'Type': 'Point', 'coordinates': [-96.771361, 33.073741]}"
Starbucks,Plano,3.5,"[-96.771915, 33.05695]","{'Type': 'Point', 'coordinates': [-96.771915, 33.05695]}"
Starbucks,Plano,5.0,"[-96.752332, 33.039251]","{'Type': 'Point', 'coordinates': [-96.752332, 33.039251]}"
Starbucks,Plano,3.5,"[-96.732019, 33.040485]","{'Type': 'Point', 'coordinates': [-96.732019, 33.040485]}"
Starbucks,Plano,5.0,"[-96.73482, 33.03886]","{'Type': 'Point', 'coordinates': [-96.73482, 33.03886]}"
Starbucks,Plano,3.5,"[-96.795723, 33.052386]","{'Type': 'Point', 'coordinates': [-96.795723, 33.052386]}"
Starbucks,Plano,3.5,"[-96.716615, 33.041369]","{'Type': 'Point', 'coordinates': [-96.716615, 33.041369]}"
Starbucks,Plano,2.5,"[-96.766425, 33.10968]","{'Type': 'Point', 'coordinates': [-96.766425, 33.10968]}"
Starbucks,Plano,4.0,"[-96.79522, 33.03435]","{'Type': 'Point', 'coordinates': [-96.79522, 33.03435]}"
Starbucks,Plano,5.0,"[-96.7082, 33.03728]","{'Type': 'Point', 'coordinates': [-96.7082, 33.03728]}"
Starbucks,Plano,4.0,"[-96.733323, 33.01897]","{'Type': 'Point', 'coordinates': [-96.733323, 33.01897]}"
Starbucks,Plano,2.0,"[-96.796256, 33.030924]","{'Type': 'Point', 'coordinates': [-96.796256, 33.030924]}"
Starbucks,Plano,3.0,"[-96.8065211176872, 33.090603]","{'Type': 'Point', 'coordinates': [-96.8065211176872, 33.090603]}"
Starbucks,Plano,2.5,"[-96.691707, 33.057645]","{'Type': 'Point', 'coordinates': [-96.691707, 33.057645]}"
Starbucks,Plano,3.0,"[-96.795719, 33.023603]","{'Type': 'Point', 'coordinates': [-96.795719, 33.023603]}"
Starbucks,Plano,4.0,"[-96.7133683474924, 33.020532]","{'Type': 'Point', 'coordinates': [-96.7133683474924, 33.020532]}"
Starbucks,Plano,3.0,"[-96.820904, 33.077503]","{'Type': 'Point', 'coordinates': [-96.820904, 33.077503]}"
Starbucks,Frisco,4.0,"[-96.8093, 33.100468]","{'Type': 'Point', 'coordinates': [-96.8093, 33.100468]}"
Starbucks,Frisco,3.0,"[-96.811959, 33.099338]","{'Type': 'Point', 'coordinates': [-96.811959, 33.099338]}"
Starbucks,Frisco,2.0,"[-96.805834, 33.10672]","{'Type': 'Point', 'coordinates': [-96.805834, 33.10672]}"
Starbucks,Frisco,3.0,"[-96.806654, 33.108293]","{'Type': 'Point', 'coordinates': [-96.806654, 33.108293]}"
Starbucks,Allen,3.5,"[-96.684714, 33.08954]","{'Type': 'Point', 'coordinates': [-96.684714, 33.08954]}"
Starbucks,Frisco,2.5,"[-96.733978, 33.126387]","{'Type': 'Point', 'coordinates': [-96.733978, 33.126387]}"
Starbucks,Plano,4.0,"[-96.70032, 33.01824]","{'Type': 'Point', 'coordinates': [-96.70032, 33.01824]}"
Starbucks,Plano,3.0,"[-96.827892, 33.04408]","{'Type': 'Point', 'coordinates': [-96.827892, 33.04408]}"
Starbucks,Allen,3.0,"[-96.680237, 33.09106]","{'Type': 'Point', 'coordinates': [-96.680237, 33.09106]}"
Starbucks,Plano,5.0,"[-96.83116651, 33.05189801]","{'Type': 'Point', 'coordinates': [-96.83116651, 33.05189801]}"
Starbucks,Mckinney,3.0,"[-96.730373, 33.129124]","{'Type': 'Point', 'coordinates': [-96.730373, 33.129124]}"
Starbucks,Allen,3.0,"[-96.697811, 33.11495]","{'Type': 'Point', 'coordinates': [-96.697811, 33.11495]}"
Starbucks,Frisco,2.0,"[-96.803766, 33.118865]","{'Type': 'Point', 'coordinates': [-96.803766, 33.118865]}"
Starbucks,Allen,3.5,"[-96.683492, 33.101549]","{'Type': 'Point', 'coordinates': [-96.683492, 33.101549]}"
Starbucks,Richardson,4.0,"[-96.729814, 32.997911]","{'Type': 'Point', 'coordinates': [-96.729814, 32.997911]}"
Starbucks,Plano,5.0,"[-96.82697, 33.030502]","{'Type': 'Point', 'coordinates': [-96.82697, 33.030502]}"
