Name,City,Raiting,Coordinates,Geometry
Starbucks,Huntington Beach,3.5,"[-118.008012, 33.685243]","{'Type': 'Point', 'coordinates': [-118.008012, 33.685243]}"
Starbucks,Huntington Beach,3.5,"[-118.004796, 33.6807062657371]","{'Type': 'Point', 'coordinates': [-118.004796, 33.6807062657371]}"
Starbucks,Huntington Beach,3.0,"[-118.002785, 33.680907]","{'Type': 'Point', 'coordinates': [-118.002785, 33.680907]}"
Starbucks,Huntington Beach,3.0,"[-117.988357, 33.687468]","{'Type': 'Point', 'coordinates': [-117.988357, 33.687468]}"
Starbucks,Huntington Beach,2.5,"[-118.02244, 33.71508]","{'Type': 'Point', 'coordinates': [-118.02244, 33.71508]}"
Starbucks,Huntington Beach,2.5,"[-117.986987, 33.6771]","{'Type': 'Point', 'coordinates': [-117.986987, 33.6771]}"
Starbucks,Huntington Beach,4.0,"[-118.038872837875, 33.715782]","{'Type': 'Point', 'coordinates': [-118.038872837875, 33.715782]}"
Starbucks,Huntington Beach,3.0,"[-118.00044, 33.6589178746753]","{'Type': 'Point', 'coordinates': [-118.00044, 33.6589178746753]}"
Starbucks,Westminster,2.5,"[-117.98905, 33.72423]","{'Type': 'Point', 'coordinates': [-117.98905, 33.72423]}"
Starbucks,Westminster,3.5,"[-117.987867, 33.724573]","{'Type': 'Point', 'coordinates': [-117.987867, 33.724573]}"
Starbucks,Huntington Beach,2.5,"[-118.024841, 33.728562]","{'Type': 'Point', 'coordinates': [-118.024841, 33.728562]}"
Starbucks,Westminster,3.5,"[-117.98867, 33.7263933]","{'Type': 'Point', 'coordinates': [-117.98867, 33.7263933]}"
Starbucks,Huntington Beach,3.5,"[-117.987934, 33.65738]","{'Type': 'Point', 'coordinates': [-117.987934, 33.65738]}"
Starbucks,Huntington Beach,3.0,"[-117.970732, 33.671161]","{'Type': 'Point', 'coordinates': [-117.970732, 33.671161]}"
Starbucks,Huntington Beach,3.0,"[-118.04183761259, 33.7228225112219]","{'Type': 'Point', 'coordinates': [-118.04183761259, 33.7228225112219]}"
Starbucks,Huntington Beach,3.0,"[-117.99539, 33.729876]","{'Type': 'Point', 'coordinates': [-117.99539, 33.729876]}"
Starbucks,Fountain Valley,3.5,"[-117.97161, 33.716301]","{'Type': 'Point', 'coordinates': [-117.97161, 33.716301]}"
Starbucks,Huntington Beach,2.5,"[-117.991553, 33.731713]","{'Type': 'Point', 'coordinates': [-117.991553, 33.731713]}"
Starbucks,Huntington Beach,3.5,"[-117.973178, 33.658418]","{'Type': 'Point', 'coordinates': [-117.973178, 33.658418]}"
Starbucks,Huntington Beach,3.0,"[-117.970703, 33.658871]","{'Type': 'Point', 'coordinates': [-117.970703, 33.658871]}"
Starbucks,Westminster,3.5,"[-118.006657, 33.739065]","{'Type': 'Point', 'coordinates': [-118.006657, 33.739065]}"
Starbucks,Fountain Valley,3.0,"[-117.954588, 33.693559]","{'Type': 'Point', 'coordinates': [-117.954588, 33.693559]}"
Starbucks,Huntington Beach,2.5,"[-117.95573, 33.671227]","{'Type': 'Point', 'coordinates': [-117.95573, 33.671227]}"
Starbucks,Huntington Beach,2.5,"[-117.953522, 33.672829]","{'Type': 'Point', 'coordinates': [-117.953522, 33.672829]}"
Starbucks,Huntington Beach,3.5,"[-118.015352, 33.744207]","{'Type': 'Point', 'coordinates': [-118.015352, 33.744207]}"
Starbucks,Westminster,2.5,"[-118.011927, 33.74614]","{'Type': 'Point', 'coordinates': [-118.011927, 33.74614]}"
Starbucks,Fountain Valley,2.5,"[-117.956582, 33.729017]","{'Type': 'Point', 'coordinates': [-117.956582, 33.729017]}"
Starbucks,Fountain Valley,3.5,"[-117.95495, 33.729582]","{'Type': 'Point', 'coordinates': [-117.95495, 33.729582]}"
Starbucks,Huntington Beach,4.0,"[-118.075649, 33.723296]","{'Type': 'Point', 'coordinates': [-118.075649, 33.723296]}"
Starbucks,Fountain Valley,3.5,"[-117.93402, 33.703939]","{'Type': 'Point', 'coordinates': [-117.93402, 33.703939]}"
Starbucks,Westminster,3.5,"[-118.024346, 33.7584]","{'Type': 'Point', 'coordinates': [-118.024346, 33.7584]}"
Starbucks,Westminster,2.5,"[-117.990109, 33.758538]","{'Type': 'Point', 'coordinates': [-117.990109, 33.758538]}"
Starbucks,Westminster,3.5,"[-117.989223, 33.7591183]","{'Type': 'Point', 'coordinates': [-117.989223, 33.7591183]}"
