Name,City,Raiting,Coordinates,Geometry
Starbucks,Aventura,2.5,"[-80.141672, 25.955698]","{'Type': 'Point', 'coordinates': [-80.141672, 25.955698]}"
Starbucks,Miami,2.0,"[-80.1464386, 25.9570103]","{'Type': 'Point', 'coordinates': [-80.1464386, 25.9570103]}"
Starbucks,N. Miami,2.5,"[-80.142439, 25.957235]","{'Type': 'Point', 'coordinates': [-80.142439, 25.957235]}"
Starbucks,Aventura,3.5,"[-80.1461847, 25.952612]","{'Type': 'Point', 'coordinates': [-80.1461847, 25.952612]}"
Starbucks,Aventura,4.5,"[-80.138605, 25.95986]","{'Type': 'Point', 'coordinates': [-80.138605, 25.95986]}"
Starbucks,Aventura,4.0,"[-80.147129, 25.943914]","{'Type': 'Point', 'coordinates': [-80.147129, 25.943914]}"
Starbucks,Aventura,3.0,"[-80.142175, 25.967041]","{'Type': 'Point', 'coordinates': [-80.142175, 25.967041]}"
Starbucks,Aventura,1.0,"[-80.14027908, 25.97175893]","{'Type': 'Point', 'coordinates': [-80.14027908, 25.97175893]}"
Starbucks,Miami,3.0,"[-80.167414, 25.945578]","{'Type': 'Point', 'coordinates': [-80.167414, 25.945578]}"
Starbucks,Sunny Isles Beach,3.0,"[-80.121983, 25.934631]","{'Type': 'Point', 'coordinates': [-80.121983, 25.934631]}"
Starbucks,Hallandale Beach,3.0,"[-80.1291218, 25.986701]","{'Type': 'Point', 'coordinates': [-80.1291218, 25.986701]}"
Starbucks,North Miami,4.0,"[-80.139843, 25.911666]","{'Type': 'Point', 'coordinates': [-80.139843, 25.911666]}"
Starbucks,Miami Beach,1.5,"[-80.156637, 25.906976]","{'Type': 'Point', 'coordinates': [-80.156637, 25.906976]}"
Starbucks,Miami,4.0,"[-80.196654, 25.928485]","{'Type': 'Point', 'coordinates': [-80.196654, 25.928485]}"
Starbucks,North Miami Beach,3.5,"[-80.159968, 25.900314]","{'Type': 'Point', 'coordinates': [-80.159968, 25.900314]}"
Starbucks,Hollywood,3.5,"[-80.174952, 26.011139]","{'Type': 'Point', 'coordinates': [-80.174952, 26.011139]}"
Starbucks,Surfside,3.5,"[-80.123777, 25.886389]","{'Type': 'Point', 'coordinates': [-80.123777, 25.886389]}"
Starbucks,Miami,2.5,"[-80.16532, 25.8871]","{'Type': 'Point', 'coordinates': [-80.16532, 25.8871]}"
