Name,City,Raiting,Coordinates,Geometry
Starbucks,Alameda,3.0,"[-122.25292, 37.75696]","{'Type': 'Point', 'coordinates': [-122.25292, 37.75696]}"
Starbucks,Alameda,2.5,"[-122.250865, 37.757232]","{'Type': 'Point', 'coordinates': [-122.250865, 37.757232]}"
Starbucks,Alameda,3.0,"[-122.242789, 37.764038]","{'Type': 'Point', 'coordinates': [-122.242789, 37.764038]}"
Starbucks,Alameda,2.5,"[-122.275648, 37.779498]","{'Type': 'Point', 'coordinates': [-122.275648, 37.779498]}"
Starbucks,Alameda,3.0,"[-122.232477, 37.7682216698516]","{'Type': 'Point', 'coordinates': [-122.232477, 37.7682216698516]}"
Starbucks,Oakland,3.5,"[-122.251008, 37.787739]","{'Type': 'Point', 'coordinates': [-122.251008, 37.787739]}"
Starbucks,Oakland,2.5,"[-122.230275, 37.774484]","{'Type': 'Point', 'coordinates': [-122.230275, 37.774484]}"
Starbucks,Alameda,2.5,"[-122.280602, 37.7855171]","{'Type': 'Point', 'coordinates': [-122.280602, 37.7855171]}"
Starbucks,Alameda,1.5,"[-122.279788, 37.788441]","{'Type': 'Point', 'coordinates': [-122.279788, 37.788441]}"
Starbucks,Oakland,3.0,"[-122.27567, 37.79625]","{'Type': 'Point', 'coordinates': [-122.27567, 37.79625]}"
Starbucks,Oakland,2.5,"[-122.2739177, 37.800393]","{'Type': 'Point', 'coordinates': [-122.2739177, 37.800393]}"
Starbucks,Oakland,3.0,"[-122.273972, 37.804136]","{'Type': 'Point', 'coordinates': [-122.273972, 37.804136]}"
Starbucks,Oakland,3.0,"[-122.265548, 37.80802]","{'Type': 'Point', 'coordinates': [-122.265548, 37.80802]}"
Starbucks,Oakland,3.0,"[-122.267242, 37.81174]","{'Type': 'Point', 'coordinates': [-122.267242, 37.81174]}"
Starbucks,Oakland,3.0,"[-122.243426, 37.811174]","{'Type': 'Point', 'coordinates': [-122.243426, 37.811174]}"
Starbucks,Oakland,2.5,"[-122.215393, 37.801472]","{'Type': 'Point', 'coordinates': [-122.215393, 37.801472]}"
Starbucks,Oakland,3.5,"[-122.262387, 37.819011]","{'Type': 'Point', 'coordinates': [-122.262387, 37.819011]}"
Starbucks,Oakland,2.0,"[-122.19789, 37.737543]","{'Type': 'Point', 'coordinates': [-122.19789, 37.737543]}"
Starbucks,Oakland,3.0,"[-122.252065, 37.826548]","{'Type': 'Point', 'coordinates': [-122.252065, 37.826548]}"
Starbucks,Oakland,3.0,"[-122.1942266, 37.729886]","{'Type': 'Point', 'coordinates': [-122.1942266, 37.729886]}"
Starbucks,Oakland,1.0,"[-122.214882, 37.711768]","{'Type': 'Point', 'coordinates': [-122.214882, 37.711768]}"
Starbucks,Oakland,2.0,"[-122.216247, 37.710953]","{'Type': 'Point', 'coordinates': [-122.216247, 37.710953]}"
Starbucks,Oakland,1.5,"[-122.216248, 37.710942]","{'Type': 'Point', 'coordinates': [-122.216248, 37.710942]}"
Starbucks,Emeryville,2.5,"[-122.282397, 37.828879]","{'Type': 'Point', 'coordinates': [-122.282397, 37.828879]}"
Starbucks,Emeryville,2.5,"[-122.280072, 37.829546]","{'Type': 'Point', 'coordinates': [-122.280072, 37.829546]}"
Starbucks,Oakland,2.0,"[-122.212671, 37.711522]","{'Type': 'Point', 'coordinates': [-122.212671, 37.711522]}"
Starbucks,Oakland,3.0,"[-122.24945, 37.8334298032144]","{'Type': 'Point', 'coordinates': [-122.24945, 37.8334298032144]}"
Starbucks,Emeryville,2.5,"[-122.2899, 37.82892]","{'Type': 'Point', 'coordinates': [-122.2899, 37.82892]}"
Starbucks,Oakland,3.0,"[-122.25053, 37.834545]","{'Type': 'Point', 'coordinates': [-122.25053, 37.834545]}"
Starbucks,Oakland,3.5,"[-122.2093123, 37.825794]","{'Type': 'Point', 'coordinates': [-122.2093123, 37.825794]}"
Starbucks,Oakland,3.0,"[-122.209477, 37.826368]","{'Type': 'Point', 'coordinates': [-122.209477, 37.826368]}"
