Name,City,Raiting,Coordinates,Geometry
Starbucks,Chapel Hill,3.0,"[-79.0556, 35.91341]","{'Type': 'Point', 'coordinates': [-79.0556, 35.91341]}"
Starbucks,Chapel Hill,3.0,"[-79.0451194345951, 35.9060930460691]","{'Type': 'Point', 'coordinates': [-79.0451194345951, 35.9060930460691]}"
Starbucks,Chapel Hill,4.0,"[-79.049339, 35.903845]","{'Type': 'Point', 'coordinates': [-79.049339, 35.903845]}"
Starbucks,Chapel Hill,3.0,"[-79.026382, 35.929387]","{'Type': 'Point', 'coordinates': [-79.026382, 35.929387]}"
Starbucks,Chapel Hill,3.5,"[-79.0255872736826, 35.9366030566911]","{'Type': 'Point', 'coordinates': [-79.0255872736826, 35.9366030566911]}"
Starbucks,Chapel Hill,2.5,"[-79.010793, 35.906455]","{'Type': 'Point', 'coordinates': [-79.010793, 35.906455]}"
Starbucks,Durham,3.0,"[-78.993798, 35.954332]","{'Type': 'Point', 'coordinates': [-78.993798, 35.954332]}"
Starbucks,Durham,3.0,"[-78.95306, 35.904152]","{'Type': 'Point', 'coordinates': [-78.95306, 35.904152]}"
Starbucks,Durham,2.5,"[-78.959011, 35.959575]","{'Type': 'Point', 'coordinates': [-78.959011, 35.959575]}"
Starbucks,Durham,3.0,"[-78.958496, 35.966583]","{'Type': 'Point', 'coordinates': [-78.958496, 35.966583]}"
Starbucks,South Durham,3.0,"[-78.942379, 35.904626]","{'Type': 'Point', 'coordinates': [-78.942379, 35.904626]}"
Starbucks,Durham,3.5,"[-78.959547, 35.969797]","{'Type': 'Point', 'coordinates': [-78.959547, 35.969797]}"
Starbucks,Durham,4.0,"[-78.9365485, 35.91272233]","{'Type': 'Point', 'coordinates': [-78.9365485, 35.91272233]}"
Starbucks,Durham,3.0,"[-78.937251, 35.904687]","{'Type': 'Point', 'coordinates': [-78.937251, 35.904687]}"
Starbucks,Chapel Hill,5.0,"[-79.086669, 35.8308860712363]","{'Type': 'Point', 'coordinates': [-79.086669, 35.8308860712363]}"
