Name,City,Raiting,Coordinates,Geometry
Starbucks,San Diego,3.0,"[-117.157181, 32.801706]","{'Type': 'Point', 'coordinates': [-117.157181, 32.801706]}"
Starbucks,San Diego,3.0,"[-117.154869, 32.776155]","{'Type': 'Point', 'coordinates': [-117.154869, 32.776155]}"
Starbucks,San Diego,3.0,"[-117.155347, 32.77588022]","{'Type': 'Point', 'coordinates': [-117.155347, 32.77588022]}"
Starbucks,San Diego,3.5,"[-117.15807, 32.771465]","{'Type': 'Point', 'coordinates': [-117.15807, 32.771465]}"
Starbucks,San Diego,3.0,"[-117.14973103255, 32.770689897847]","{'Type': 'Point', 'coordinates': [-117.14973103255, 32.770689897847]}"
Starbucks,San Diego,3.0,"[-117.14738, 32.769398]","{'Type': 'Point', 'coordinates': [-117.14738, 32.769398]}"
Starbucks,San Diego,3.0,"[-117.15308, 32.813008]","{'Type': 'Point', 'coordinates': [-117.15308, 32.813008]}"
Starbucks,San Diego,2.5,"[-117.139366, 32.771776]","{'Type': 'Point', 'coordinates': [-117.139366, 32.771776]}"
Starbucks,San Diego,3.5,"[-117.129527, 32.780037]","{'Type': 'Point', 'coordinates': [-117.129527, 32.780037]}"
Starbucks,San Diego,2.5,"[-117.15124, 32.766956]","{'Type': 'Point', 'coordinates': [-117.15124, 32.766956]}"
Starbucks,San Diego,2.5,"[-117.166323, 32.76783]","{'Type': 'Point', 'coordinates': [-117.166323, 32.76783]}"
Starbucks,San Diego,3.0,"[-117.15238, 32.817142]","{'Type': 'Point', 'coordinates': [-117.15238, 32.817142]}"
Starbucks,San Diego,3.0,"[-117.149493, 32.819731]","{'Type': 'Point', 'coordinates': [-117.149493, 32.819731]}"
Starbucks,San Diego,3.5,"[-117.193694, 32.794429]","{'Type': 'Point', 'coordinates': [-117.193694, 32.794429]}"
Starbucks,San Diego,3.0,"[-117.179079, 32.818351]","{'Type': 'Point', 'coordinates': [-117.179079, 32.818351]}"
Starbucks,San Diego,2.5,"[-117.116561, 32.80728]","{'Type': 'Point', 'coordinates': [-117.116561, 32.80728]}"
Starbucks,San Diego,3.5,"[-117.115216, 32.808514]","{'Type': 'Point', 'coordinates': [-117.115216, 32.808514]}"
Starbucks,San Diego,3.0,"[-117.181726, 32.820021]","{'Type': 'Point', 'coordinates': [-117.181726, 32.820021]}"
Starbucks,San Diego,3.0,"[-117.179085, 32.82193]","{'Type': 'Point', 'coordinates': [-117.179085, 32.82193]}"
Starbucks,San Diego,3.5,"[-117.135459, 32.755628]","{'Type': 'Point', 'coordinates': [-117.135459, 32.755628]}"
Starbucks,San Diego,4.0,"[-117.121593, 32.763517]","{'Type': 'Point', 'coordinates': [-117.121593, 32.763517]}"
Starbucks,San Diego,3.0,"[-117.153743, 32.830471]","{'Type': 'Point', 'coordinates': [-117.153743, 32.830471]}"
Starbucks,San Diego,3.5,"[-117.153771, 32.74954]","{'Type': 'Point', 'coordinates': [-117.153771, 32.74954]}"
Starbucks,San Diego,4.0,"[-117.1541374, 32.7486471]","{'Type': 'Point', 'coordinates': [-117.1541374, 32.7486471]}"
Starbucks,San Diego,3.5,"[-117.152318, 32.748755]","{'Type': 'Point', 'coordinates': [-117.152318, 32.748755]}"
Starbucks,San Diego,1.0,"[-117.114628, 32.764111]","{'Type': 'Point', 'coordinates': [-117.114628, 32.764111]}"
Starbucks,San Diego,3.0,"[-117.170327, 32.750011]","{'Type': 'Point', 'coordinates': [-117.170327, 32.750011]}"
Starbucks,San Diego,3.5,"[-117.1295085, 32.753073]","{'Type': 'Point', 'coordinates': [-117.1295085, 32.753073]}"
