Name,City,Raiting,Coordinates,Geometry
Starbucks,Marina Del Rey,3.0,"[-118.443489, 33.984363]","{'Type': 'Point', 'coordinates': [-118.443489, 33.984363]}"
Starbucks,Marina Del Rey,2.5,"[-118.443152, 33.986017]","{'Type': 'Point', 'coordinates': [-118.443152, 33.986017]}"
Starbucks,Marina Del Rey,2.5,"[-118.43958, 33.985106]","{'Type': 'Point', 'coordinates': [-118.43958, 33.985106]}"
Starbucks,Marina Del Rey,3.0,"[-118.446626, 33.991367]","{'Type': 'Point', 'coordinates': [-118.446626, 33.991367]}"
Starbucks,Marina Del Rey,3.5,"[-118.437827, 33.978721]","{'Type': 'Point', 'coordinates': [-118.437827, 33.978721]}"
Starbucks,Marina Del Rey,2.5,"[-118.465444, 33.979659]","{'Type': 'Point', 'coordinates': [-118.465444, 33.979659]}"
Starbucks,Venice,2.0,"[-118.461402, 33.999071]","{'Type': 'Point', 'coordinates': [-118.461402, 33.999071]}"
Starbucks,Los Angeles,2.5,"[-118.433664, 34.003209]","{'Type': 'Point', 'coordinates': [-118.433664, 34.003209]}"
Starbucks,Venice,3.0,"[-118.476405, 33.990463]","{'Type': 'Point', 'coordinates': [-118.476405, 33.990463]}"
Starbucks,Playa Vista,3.5,"[-118.417641, 33.97656]","{'Type': 'Point', 'coordinates': [-118.417641, 33.97656]}"
Starbucks,Los Angeles,2.5,"[-118.41903, 33.970721]","{'Type': 'Point', 'coordinates': [-118.41903, 33.970721]}"
Starbucks,Santa Monica,3.0,"[-118.471995, 34.003492]","{'Type': 'Point', 'coordinates': [-118.471995, 34.003492]}"
Starbucks,Los Angeles,2.5,"[-118.420066, 33.961763]","{'Type': 'Point', 'coordinates': [-118.420066, 33.961763]}"
Starbucks,Los Angeles,3.0,"[-118.408946, 33.981598]","{'Type': 'Point', 'coordinates': [-118.408946, 33.981598]}"
Starbucks,Santa Monica,3.0,"[-118.48252, 34.0011386]","{'Type': 'Point', 'coordinates': [-118.48252, 34.0011386]}"
Starbucks,Los Angeles,3.5,"[-118.418457, 33.9583896755228]","{'Type': 'Point', 'coordinates': [-118.418457, 33.9583896755228]}"
Starbucks,Santa Monica,2.5,"[-118.454727188257, 34.019731]","{'Type': 'Point', 'coordinates': [-118.454727188257, 34.019731]}"
Starbucks,Culver City,3.0,"[-118.412573, 34.006898]","{'Type': 'Point', 'coordinates': [-118.412573, 34.006898]}"
Starbucks,Los Angeles,3.5,"[-118.4389915, 34.022749]","{'Type': 'Point', 'coordinates': [-118.4389915, 34.022749]}"
Starbucks,Santa Monica,2.5,"[-118.483007, 34.012064]","{'Type': 'Point', 'coordinates': [-118.483007, 34.012064]}"
Starbucks,Santa Monica,3.0,"[-118.460824, 34.024333]","{'Type': 'Point', 'coordinates': [-118.460824, 34.024333]}"
Starbucks,Culver City,1.5,"[-118.3949422, 33.98538694]","{'Type': 'Point', 'coordinates': [-118.3949422, 33.98538694]}"
Starbucks,Los Angeles,5.0,"[-118.433386, 34.025806]","{'Type': 'Point', 'coordinates': [-118.433386, 34.025806]}"
Starbucks,Santa Monica,3.5,"[-118.491555, 34.010735]","{'Type': 'Point', 'coordinates': [-118.491555, 34.010735]}"
Starbucks,Los Angeles,3.5,"[-118.431224785745, 34.0255266885164]","{'Type': 'Point', 'coordinates': [-118.431224785745, 34.0255266885164]}"
Starbucks,Mesquite,2.5,"[-114.065976, 36.814718]","{'Type': 'Point', 'coordinates': [-114.065976, 36.814718]}"
Starbucks,Culver City,3.0,"[-118.392747, 33.988173]","{'Type': 'Point', 'coordinates': [-118.392747, 33.988173]}"
Starbucks,Los Angeles,3.0,"[-118.427113, 34.026478]","{'Type': 'Point', 'coordinates': [-118.427113, 34.026478]}"
Starbucks,Los Angeles,3.0,"[-118.39187, 33.977731]","{'Type': 'Point', 'coordinates': [-118.39187, 33.977731]}"
Starbucks,Culver City,2.5,"[-118.39384, 33.9968917760629]","{'Type': 'Point', 'coordinates': [-118.39384, 33.9968917760629]}"
Starbucks,Los Angeles,4.0,"[-118.427726, 34.027239]","{'Type': 'Point', 'coordinates': [-118.427726, 34.027239]}"
Starbucks,Santa Monica,2.5,"[-118.493176, 34.013979]","{'Type': 'Point', 'coordinates': [-118.493176, 34.013979]}"
Starbucks,Culver City,2.0,"[-118.39453, 34.000767]","{'Type': 'Point', 'coordinates': [-118.39453, 34.000767]}"
Starbucks,Santa Monica,1.5,"[-118.490071, 34.017242]","{'Type': 'Point', 'coordinates': [-118.490071, 34.017242]}"
Starbucks,Santa Monica,2.5,"[-118.473852, 34.027093]","{'Type': 'Point', 'coordinates': [-118.473852, 34.027093]}"
Starbucks,Santa Monica,3.0,"[-118.489709352081, 34.018441]","{'Type': 'Point', 'coordinates': [-118.489709352081, 34.018441]}"
Starbucks,Santa Monica,3.0,"[-118.474887, 34.027318]","{'Type': 'Point', 'coordinates': [-118.474887, 34.027318]}"
Starbucks,Culver City,3.0,"[-118.405472033278, 34.0171386521846]","{'Type': 'Point', 'coordinates': [-118.405472033278, 34.0171386521846]}"
Starbucks,Culver City,1.0,"[-118.393394, 34.002155]","{'Type': 'Point', 'coordinates': [-118.393394, 34.002155]}"
Starbucks,Los Angeles,5.0,"[-118.397775, 33.956332]","{'Type': 'Point', 'coordinates': [-118.397775, 33.956332]}"
Starbucks,Los Angeles,3.0,"[-118.396921, 33.956712]","{'Type': 'Point', 'coordinates': [-118.396921, 33.956712]}"
Starbucks,Westchester,3.5,"[-118.395963041394, 33.956055]","{'Type': 'Point', 'coordinates': [-118.395963041394, 33.956055]}"
Starbucks,Los Angeles,2.5,"[-118.410551319141, 33.9426216834865]","{'Type': 'Point', 'coordinates': [-118.410551319141, 33.9426216834865]}"
Starbucks,Los Angeles,2.0,"[-118.4094398, 33.94300301]","{'Type': 'Point', 'coordinates': [-118.4094398, 33.94300301]}"
Starbucks,Santa Monica,2.5,"[-118.496498, 34.015804]","{'Type': 'Point', 'coordinates': [-118.496498, 34.015804]}"
Starbucks,Los Angeles,2.0,"[-118.4040671, 33.9462882]","{'Type': 'Point', 'coordinates': [-118.4040671, 33.9462882]}"
Starbucks,Los Angeles,2.0,"[-118.448916, 34.034875]","{'Type': 'Point', 'coordinates': [-118.448916, 34.034875]}"
Starbucks,Los Angeles,2.0,"[-118.404062726003, 33.9462703727292]","{'Type': 'Point', 'coordinates': [-118.404062726003, 33.9462703727292]}"
Starbucks,Los Angeles,2.0,"[-118.401214220029, 33.9470980901287]","{'Type': 'Point', 'coordinates': [-118.401214220029, 33.9470980901287]}"
Starbucks,Los Angeles,1.5,"[-118.402399511551, 33.9451523734909]","{'Type': 'Point', 'coordinates': [-118.402399511551, 33.9451523734909]}"
