Name,City,Raiting,Coordinates,Geometry
Starbucks,Raleigh,3.0,"[-78.642707, 35.837009]","{'Type': 'Point', 'coordinates': [-78.642707, 35.837009]}"
Starbucks,Raleigh,3.5,"[-78.642334, 35.837276]","{'Type': 'Point', 'coordinates': [-78.642334, 35.837276]}"
Starbucks,Raleigh,4.0,"[-78.643117, 35.839891]","{'Type': 'Point', 'coordinates': [-78.643117, 35.839891]}"
Starbucks,Raleigh,2.5,"[-78.680157, 35.841202]","{'Type': 'Point', 'coordinates': [-78.680157, 35.841202]}"
Starbucks,Raleigh,4.0,"[-78.6614195929177, 35.7907417513259]","{'Type': 'Point', 'coordinates': [-78.6614195929177, 35.7907417513259]}"
Starbucks,Raleigh,3.0,"[-78.66193287, 35.79073476]","{'Type': 'Point', 'coordinates': [-78.66193287, 35.79073476]}"
Starbucks,Raleigh,3.5,"[-78.6478303, 35.788415]","{'Type': 'Point', 'coordinates': [-78.6478303, 35.788415]}"
Starbucks,Raleigh,3.0,"[-78.693763, 35.816105]","{'Type': 'Point', 'coordinates': [-78.693763, 35.816105]}"
Starbucks,Raleigh,4.5,"[-78.67070117, 35.78347336]","{'Type': 'Point', 'coordinates': [-78.67070117, 35.78347336]}"
Starbucks,Raleigh,4.0,"[-78.707222, 35.824885]","{'Type': 'Point', 'coordinates': [-78.707222, 35.824885]}"
Starbucks,Raleigh,3.0,"[-78.591828, 35.821351]","{'Type': 'Point', 'coordinates': [-78.591828, 35.821351]}"
Starbucks,Raleigh,3.5,"[-78.620261, 35.866573]","{'Type': 'Point', 'coordinates': [-78.620261, 35.866573]}"
Starbucks,Raleigh,2.0,"[-78.639637, 35.773846]","{'Type': 'Point', 'coordinates': [-78.639637, 35.773846]}"
Starbucks,Raleigh,3.5,"[-78.703628, 35.85763]","{'Type': 'Point', 'coordinates': [-78.703628, 35.85763]}"
Starbucks,Raleigh,2.5,"[-78.580519, 35.855675]","{'Type': 'Point', 'coordinates': [-78.580519, 35.855675]}"
Starbucks,Raleigh,3.0,"[-78.6787346856589, 35.887828]","{'Type': 'Point', 'coordinates': [-78.6787346856589, 35.887828]}"
Starbucks,Raleigh,4.0,"[-78.57499, 35.866613]","{'Type': 'Point', 'coordinates': [-78.57499, 35.866613]}"
Starbucks,Raleigh,3.5,"[-78.560783, 35.79872]","{'Type': 'Point', 'coordinates': [-78.560783, 35.79872]}"
Starbucks,Raleigh,3.0,"[-78.654416, 35.900973]","{'Type': 'Point', 'coordinates': [-78.654416, 35.900973]}"
Starbucks,Raleigh,1.0,"[-78.56797, 35.86614]","{'Type': 'Point', 'coordinates': [-78.56797, 35.86614]}"
Starbucks,Raleigh,3.5,"[-78.601768, 35.90497]","{'Type': 'Point', 'coordinates': [-78.601768, 35.90497]}"
Starbucks,Cary,3.0,"[-78.74103033, 35.76049917]","{'Type': 'Point', 'coordinates': [-78.74103033, 35.76049917]}"
Starbucks,Cary,1.0,"[-78.738255, 35.757985]","{'Type': 'Point', 'coordinates': [-78.738255, 35.757985]}"
Starbucks,Cary,3.0,"[-78.770812, 35.827094393612]","{'Type': 'Point', 'coordinates': [-78.770812, 35.827094393612]}"
Starbucks,Cary,3.5,"[-78.762499, 35.771534]","{'Type': 'Point', 'coordinates': [-78.762499, 35.771534]}"
Starbucks,Cary,5.0,"[-78.764947, 35.775164]","{'Type': 'Point', 'coordinates': [-78.764947, 35.775164]}"
Starbucks,Raleigh,1.0,"[-78.725545, 35.908902]","{'Type': 'Point', 'coordinates': [-78.725545, 35.908902]}"
Starbucks,Cary,3.5,"[-78.74189, 35.74615]","{'Type': 'Point', 'coordinates': [-78.74189, 35.74615]}"
Starbucks,Cary,4.0,"[-78.743381, 35.74687]","{'Type': 'Point', 'coordinates': [-78.743381, 35.74687]}"
Starbucks,Garner,4.0,"[-78.639725, 35.715885]","{'Type': 'Point', 'coordinates': [-78.639725, 35.715885]}"
Starbucks,Knightdale,2.0,"[-78.511518, 35.796369]","{'Type': 'Point', 'coordinates': [-78.511518, 35.796369]}"
Starbucks,Knightdale,2.0,"[-78.509783, 35.798016]","{'Type': 'Point', 'coordinates': [-78.509783, 35.798016]}"
Starbucks,Cary,3.5,"[-78.795103, 35.798743]","{'Type': 'Point', 'coordinates': [-78.795103, 35.798743]}"
Starbucks,Cary,3.0,"[-78.78311, 35.763873]","{'Type': 'Point', 'coordinates': [-78.78311, 35.763873]}"
Starbucks,Morrisville,1.5,"[-78.78989, 35.874295]","{'Type': 'Point', 'coordinates': [-78.78989, 35.874295]}"
Starbucks,Raleigh,2.0,"[-78.792716, 35.878075]","{'Type': 'Point', 'coordinates': [-78.792716, 35.878075]}"
Starbucks,Raleigh,2.5,"[-78.7935967, 35.876826]","{'Type': 'Point', 'coordinates': [-78.7935967, 35.876826]}"
Starbucks,Morrisville,2.0,"[-78.79372, 35.877397]","{'Type': 'Point', 'coordinates': [-78.79372, 35.877397]}"
Starbucks,Morrisville,2.5,"[-78.7957987099317, 35.8755301833917]","{'Type': 'Point', 'coordinates': [-78.7957987099317, 35.8755301833917]}"
Starbucks,Raleigh Nw,2.5,"[-78.7856887079527, 35.902644930311]","{'Type': 'Point', 'coordinates': [-78.7856887079527, 35.902644930311]}"
Starbucks,Morrisville,2.0,"[-78.816145, 35.805231]","{'Type': 'Point', 'coordinates': [-78.816145, 35.805231]}"
Starbucks,Garner,2.5,"[-78.583057, 35.697856]","{'Type': 'Point', 'coordinates': [-78.583057, 35.697856]}"
Starbucks,Cary,2.0,"[-78.780534, 35.735245]","{'Type': 'Point', 'coordinates': [-78.780534, 35.735245]}"
Starbucks,Morrisville,3.5,"[-78.819046, 35.8072]","{'Type': 'Point', 'coordinates': [-78.819046, 35.8072]}"
Starbucks,Raleigh,2.5,"[-78.780672, 35.912678]","{'Type': 'Point', 'coordinates': [-78.780672, 35.912678]}"
Starbucks,Garner East,3.0,"[-78.5791602248121, 35.6872620321599]","{'Type': 'Point', 'coordinates': [-78.5791602248121, 35.6872620321599]}"
Starbucks,Raleigh,3.0,"[-78.541095, 35.942952]","{'Type': 'Point', 'coordinates': [-78.541095, 35.942952]}"
Starbucks,Apex,3.5,"[-78.822034, 35.746014]","{'Type': 'Point', 'coordinates': [-78.822034, 35.746014]}"
Starbucks,Morrisville,4.0,"[-78.847592, 35.821634]","{'Type': 'Point', 'coordinates': [-78.847592, 35.821634]}"
Starbucks,Apex,3.0,"[-78.830246, 35.7465]","{'Type': 'Point', 'coordinates': [-78.830246, 35.7465]}"
