Name,City,Raiting,Coordinates,Geometry
Starbucks,Palm Beach Gardens,4.5,"[-80.13245, 26.841542]","{'Type': 'Point', 'coordinates': [-80.13245, 26.841542]}"
Starbucks,Palm Beach,4.0,"[-80.1062, 26.839987]","{'Type': 'Point', 'coordinates': [-80.1062, 26.839987]}"
Starbucks,Palm Beach Gardens,5.0,"[-80.117751, 26.882431]","{'Type': 'Point', 'coordinates': [-80.117751, 26.882431]}"
Starbucks,Jupiter,3.0,"[-80.107192, 26.884056]","{'Type': 'Point', 'coordinates': [-80.107192, 26.884056]}"
Starbucks,Palm Beach Gardens,3.0,"[-80.0961025, 26.808123]","{'Type': 'Point', 'coordinates': [-80.0961025, 26.808123]}"
Starbucks,Palm Beach Gardens,3.5,"[-80.0855744, 26.84877377]","{'Type': 'Point', 'coordinates': [-80.0855744, 26.84877377]}"
Starbucks,Palm Beach Gardens,3.5,"[-80.085267, 26.848298]","{'Type': 'Point', 'coordinates': [-80.085267, 26.848298]}"
Starbucks,Lake Park,1.5,"[-80.083064, 26.805784]","{'Type': 'Point', 'coordinates': [-80.083064, 26.805784]}"
Starbucks,Jupiter,3.5,"[-80.101374, 26.910941]","{'Type': 'Point', 'coordinates': [-80.101374, 26.910941]}"
Starbucks,Palm Beach Gardens,4.0,"[-80.060151, 26.846281]","{'Type': 'Point', 'coordinates': [-80.060151, 26.846281]}"
Starbucks,Jupiter,3.0,"[-80.138009, 26.934052]","{'Type': 'Point', 'coordinates': [-80.138009, 26.934052]}"
Starbucks,Jupiter,3.5,"[-80.088259, 26.934697]","{'Type': 'Point', 'coordinates': [-80.088259, 26.934697]}"
Starbucks,West Palm Beach,3.0,"[-80.203248, 26.710993]","{'Type': 'Point', 'coordinates': [-80.203248, 26.710993]}"
Starbucks,West Palm Beach,3.0,"[-80.087576, 26.722023]","{'Type': 'Point', 'coordinates': [-80.087576, 26.722023]}"
Starbucks,West Palm Beach,5.0,"[-80.085519, 26.722736]","{'Type': 'Point', 'coordinates': [-80.085519, 26.722736]}"
Starbucks,West Palm Beach,3.5,"[-80.07986, 26.70589]","{'Type': 'Point', 'coordinates': [-80.07986, 26.70589]}"
Starbucks,Royal Palm Beach,3.0,"[-80.202795, 26.686743]","{'Type': 'Point', 'coordinates': [-80.202795, 26.686743]}"
Starbucks,West Palm Beach,3.5,"[-80.051662, 26.713209]","{'Type': 'Point', 'coordinates': [-80.051662, 26.713209]}"
Starbucks,West Palm Beach,4.0,"[-80.05678, 26.708282213784]","{'Type': 'Point', 'coordinates': [-80.05678, 26.708282213784]}"
Starbucks,West Palm Beach,2.0,"[-80.092603, 26.687347]","{'Type': 'Point', 'coordinates': [-80.092603, 26.687347]}"
Starbucks,West Palm Beach,1.0,"[-80.092602, 26.687338]","{'Type': 'Point', 'coordinates': [-80.092602, 26.687338]}"
Starbucks,West Palm Beach,2.0,"[-80.089555, 26.687905]","{'Type': 'Point', 'coordinates': [-80.089555, 26.687905]}"
Starbucks,Royal Palm Beach,4.0,"[-80.219947, 26.681462]","{'Type': 'Point', 'coordinates': [-80.219947, 26.681462]}"
Starbucks,Palm Beach,3.0,"[-80.035309, 26.700462]","{'Type': 'Point', 'coordinates': [-80.035309, 26.700462]}"
Starbucks,Wellington,3.5,"[-80.248329, 26.673114]","{'Type': 'Point', 'coordinates': [-80.248329, 26.673114]}"
Starbucks,Wellington,4.0,"[-80.212145, 26.650674]","{'Type': 'Point', 'coordinates': [-80.212145, 26.650674]}"
Starbucks,Wellington,4.5,"[-80.208366, 26.646387]","{'Type': 'Point', 'coordinates': [-80.208366, 26.646387]}"
Starbucks,Wellington,3.5,"[-80.204883, 26.63642]","{'Type': 'Point', 'coordinates': [-80.204883, 26.63642]}"
Starbucks,Greenacres,3.5,"[-80.1478519, 26.61899]","{'Type': 'Point', 'coordinates': [-80.1478519, 26.61899]}"
Starbucks,Lake Worth,4.0,"[-80.05755, 26.617285]","{'Type': 'Point', 'coordinates': [-80.05755, 26.617285]}"
Starbucks,Wellington,1.5,"[-80.202747, 26.592423]","{'Type': 'Point', 'coordinates': [-80.202747, 26.592423]}"
