Name,City,Raiting,Coordinates,Geometry
Starbucks,North Hollywood,2.5,"[-118.384464, 34.181789]","{'Type': 'Point', 'coordinates': [-118.384464, 34.181789]}"
Starbucks,North Hollywood,2.5,"[-118.371659, 34.188172]","{'Type': 'Point', 'coordinates': [-118.371659, 34.188172]}"
Starbucks,North Hollywood,3.0,"[-118.374308, 34.164756]","{'Type': 'Point', 'coordinates': [-118.374308, 34.164756]}"
Starbucks,Valley Village,2.5,"[-118.396822, 34.1716302]","{'Type': 'Point', 'coordinates': [-118.396822, 34.1716302]}"
Starbucks,North Hollywood,2.5,"[-118.378666, 34.157895798307]","{'Type': 'Point', 'coordinates': [-118.378666, 34.157895798307]}"
Starbucks,North Hollywood,3.0,"[-118.37151, 34.158882]","{'Type': 'Point', 'coordinates': [-118.37151, 34.158882]}"
Starbucks,Burbank,4.0,"[-118.369917534292, 34.2002756070371]","{'Type': 'Point', 'coordinates': [-118.369917534292, 34.2002756070371]}"
Starbucks,Valley Village,3.5,"[-118.396289, 34.15781]","{'Type': 'Point', 'coordinates': [-118.396289, 34.15781]}"
Starbucks,North Hollywood,3.5,"[-118.413592, 34.186457]","{'Type': 'Point', 'coordinates': [-118.413592, 34.186457]}"
Starbucks,Burbank,3.0,"[-118.35019, 34.195036]","{'Type': 'Point', 'coordinates': [-118.35019, 34.195036]}"
Starbucks,North Hollywood,2.5,"[-118.405994, 34.200924]","{'Type': 'Point', 'coordinates': [-118.405994, 34.200924]}"
Starbucks,Burbank,3.0,"[-118.33938, 34.184124]","{'Type': 'Point', 'coordinates': [-118.33938, 34.184124]}"
Starbucks,Burbank,3.0,"[-118.344292805438, 34.160527]","{'Type': 'Point', 'coordinates': [-118.344292805438, 34.160527]}"
Starbucks,Burbank,3.0,"[-118.346965, 34.155721]","{'Type': 'Point', 'coordinates': [-118.346965, 34.155721]}"
Starbucks,Burbank,2.5,"[-118.346528, 34.154791]","{'Type': 'Point', 'coordinates': [-118.346528, 34.154791]}"
Starbucks,Burbank,3.0,"[-118.347640991211, 34.2025604248047]","{'Type': 'Point', 'coordinates': [-118.347640991211, 34.2025604248047]}"
Starbucks,Studio City,2.5,"[-118.395925, 34.144445]","{'Type': 'Point', 'coordinates': [-118.395925, 34.144445]}"
Starbucks,Burbank,3.5,"[-118.345807, 34.152503]","{'Type': 'Point', 'coordinates': [-118.345807, 34.152503]}"
Starbucks,Studio City,3.5,"[-118.397362232208, 34.143226]","{'Type': 'Point', 'coordinates': [-118.397362232208, 34.143226]}"
Starbucks,Studio City,3.5,"[-118.369469, 34.140509]","{'Type': 'Point', 'coordinates': [-118.369469, 34.140509]}"
Starbucks,Burbank,3.5,"[-118.341393, 34.152771]","{'Type': 'Point', 'coordinates': [-118.341393, 34.152771]}"
Starbucks,Sherman Oaks,3.5,"[-118.424344, 34.158099]","{'Type': 'Point', 'coordinates': [-118.424344, 34.158099]}"
Starbucks,Studio City,3.5,"[-118.412371, 34.144707]","{'Type': 'Point', 'coordinates': [-118.412371, 34.144707]}"
Starbucks,Burbank,4.0,"[-118.340084, 34.1491541]","{'Type': 'Point', 'coordinates': [-118.340084, 34.1491541]}"
Starbucks,Burbank,3.5,"[-118.328879, 34.19144]","{'Type': 'Point', 'coordinates': [-118.328879, 34.19144]}"
Starbucks,Sun Valley,2.0,"[-118.36731, 34.220734]","{'Type': 'Point', 'coordinates': [-118.36731, 34.220734]}"
Starbucks,Burbank,4.0,"[-118.336359, 34.151988]","{'Type': 'Point', 'coordinates': [-118.336359, 34.151988]}"
Starbucks,Burbank,3.0,"[-118.328631, 34.191654]","{'Type': 'Point', 'coordinates': [-118.328631, 34.191654]}"
Starbucks,Universal City,2.0,"[-118.3551511, 34.13808916]","{'Type': 'Point', 'coordinates': [-118.3551511, 34.13808916]}"
Starbucks,Burbank,2.0,"[-118.32834, 34.15766]","{'Type': 'Point', 'coordinates': [-118.32834, 34.15766]}"
Starbucks,Universal City,2.0,"[-118.352874, 34.13647316898]","{'Type': 'Point', 'coordinates': [-118.352874, 34.13647316898]}"
Starbucks,Universal City,4.0,"[-118.352874, 34.136469]","{'Type': 'Point', 'coordinates': [-118.352874, 34.136469]}"
Starbucks,Burbank,3.0,"[-118.327144, 34.19866]","{'Type': 'Point', 'coordinates': [-118.327144, 34.19866]}"
Starbucks,Los Angeles,3.0,"[-118.43046, 34.2015603256698]","{'Type': 'Point', 'coordinates': [-118.43046, 34.2015603256698]}"
Starbucks,Burbank,3.5,"[-118.322024, 34.167987]","{'Type': 'Point', 'coordinates': [-118.322024, 34.167987]}"
Starbucks,Burbank,4.0,"[-118.325574031902, 34.1584203875872]","{'Type': 'Point', 'coordinates': [-118.325574031902, 34.1584203875872]}"
Starbucks,Burbank,1.0,"[-118.32523, 34.15715]","{'Type': 'Point', 'coordinates': [-118.32523, 34.15715]}"
Starbucks,Sherman Oaks,4.0,"[-118.4281637, 34.147727]","{'Type': 'Point', 'coordinates': [-118.4281637, 34.147727]}"
Starbucks,Burbank,5.0,"[-118.324153, 34.154956]","{'Type': 'Point', 'coordinates': [-118.324153, 34.154956]}"
Starbucks,Burbank,2.5,"[-118.317906, 34.186935]","{'Type': 'Point', 'coordinates': [-118.317906, 34.186935]}"
Starbucks,Sherman Oaks,2.5,"[-118.436761, 34.156965]","{'Type': 'Point', 'coordinates': [-118.436761, 34.156965]}"
Starbucks,Los Angeles,4.0,"[-118.348559, 34.129606]","{'Type': 'Point', 'coordinates': [-118.348559, 34.129606]}"
Starbucks,Burbank,3.5,"[-118.314551, 34.1625284]","{'Type': 'Point', 'coordinates': [-118.314551, 34.1625284]}"
Starbucks,Van Nuys,3.0,"[-118.447516, 34.172494]","{'Type': 'Point', 'coordinates': [-118.447516, 34.172494]}"
Starbucks,Van Nuys,3.5,"[-118.447297, 34.17161]","{'Type': 'Point', 'coordinates': [-118.447297, 34.17161]}"
Starbucks,Sherman Oaks,2.0,"[-118.439227, 34.149946]","{'Type': 'Point', 'coordinates': [-118.439227, 34.149946]}"
Starbucks,Burbank,3.0,"[-118.31067333, 34.18261333]","{'Type': 'Point', 'coordinates': [-118.31067333, 34.18261333]}"
Starbucks,Burbank,2.0,"[-118.313536, 34.161344]","{'Type': 'Point', 'coordinates': [-118.313536, 34.161344]}"
Starbucks,Van Nuys,2.5,"[-118.449069, 34.195049]","{'Type': 'Point', 'coordinates': [-118.449069, 34.195049]}"
Starbucks,Los Angeles,3.5,"[-118.4478, 34.154377]","{'Type': 'Point', 'coordinates': [-118.4478, 34.154377]}"
