Name,City,Raiting,Coordinates,Geometry
Starbucks,Charleston,4.0,"[-79.9742213124117, 32.777005]","{'Type': 'Point', 'coordinates': [-79.9742213124117, 32.777005]}"
Starbucks,Charleston,2.0,"[-79.9512326717377, 32.7834281515789]","{'Type': 'Point', 'coordinates': [-79.9512326717377, 32.7834281515789]}"
Starbucks,Charleston,3.0,"[-79.995466, 32.783543]","{'Type': 'Point', 'coordinates': [-79.995466, 32.783543]}"
Starbucks,Charleston,4.5,"[-79.939571, 32.790836]","{'Type': 'Point', 'coordinates': [-79.939571, 32.790836]}"
Starbucks,Charleston,4.0,"[-79.93956544, 32.78411153]","{'Type': 'Point', 'coordinates': [-79.93956544, 32.78411153]}"
Starbucks,Charleston,4.0,"[-79.93649, 32.7858612]","{'Type': 'Point', 'coordinates': [-79.93649, 32.7858612]}"
Starbucks,Charleston,3.5,"[-79.933422, 32.781168]","{'Type': 'Point', 'coordinates': [-79.933422, 32.781168]}"
Starbucks,Charleston,3.5,"[-79.996702, 32.814521]","{'Type': 'Point', 'coordinates': [-79.996702, 32.814521]}"
Starbucks,Charleston,5.0,"[-79.928171, 32.784514]","{'Type': 'Point', 'coordinates': [-79.928171, 32.784514]}"
Starbucks,Charleston,2.5,"[-80.01966804, 32.80255321]","{'Type': 'Point', 'coordinates': [-80.01966804, 32.80255321]}"
Starbucks,Bayfront,5.0,"[-80.8937683105469, 33.9038543701172]","{'Type': 'Point', 'coordinates': [-80.8937683105469, 33.9038543701172]}"
Starbucks,Charleston,1.5,"[-80.031, 32.79219]","{'Type': 'Point', 'coordinates': [-80.031, 32.79219]}"
Starbucks,Charleston,3.0,"[-79.96705931, 32.7361749]","{'Type': 'Point', 'coordinates': [-79.96705931, 32.7361749]}"
Starbucks,Charleston,3.0,"[-79.936399, 32.741847]","{'Type': 'Point', 'coordinates': [-79.936399, 32.741847]}"
Starbucks,Mount Pleasant,3.5,"[-79.890704, 32.801675]","{'Type': 'Point', 'coordinates': [-79.890704, 32.801675]}"
Starbucks,Mount Pleasant,2.0,"[-79.89014, 32.80026]","{'Type': 'Point', 'coordinates': [-79.89014, 32.80026]}"
Starbucks,Mount Pleasant,3.5,"[-79.867773, 32.793032]","{'Type': 'Point', 'coordinates': [-79.867773, 32.793032]}"
Starbucks,North Charleston,3.5,"[-80.016934, 32.867334]","{'Type': 'Point', 'coordinates': [-80.016934, 32.867334]}"
Starbucks,Charleston,3.5,"[-79.90559, 32.86461]","{'Type': 'Point', 'coordinates': [-79.90559, 32.86461]}"
Starbucks,North Charleston,4.0,"[-80.018492, 32.873295]","{'Type': 'Point', 'coordinates': [-80.018492, 32.873295]}"
Starbucks,Mount Pleasant,3.5,"[-79.856387, 32.840465]","{'Type': 'Point', 'coordinates': [-79.856387, 32.840465]}"
Starbucks,Mount Pleasant,3.0,"[-79.834409, 32.829804]","{'Type': 'Point', 'coordinates': [-79.834409, 32.829804]}"
