Name,City,Raiting,Coordinates,Geometry
Starbucks,White Plains,2.5,"[-73.759269, 41.031516]","{'Type': 'Point', 'coordinates': [-73.759269, 41.031516]}"
Starbucks,White Plains,1.0,"[-73.765597, 41.032298]","{'Type': 'Point', 'coordinates': [-73.765597, 41.032298]}"
Starbucks,White Plains,2.0,"[-73.767494, 41.032183]","{'Type': 'Point', 'coordinates': [-73.767494, 41.032183]}"
Starbucks,Hartsdale,2.5,"[-73.795777, 41.011155]","{'Type': 'Point', 'coordinates': [-73.795777, 41.011155]}"
Starbucks,Hartsdale,3.0,"[-73.799597, 41.017197]","{'Type': 'Point', 'coordinates': [-73.799597, 41.017197]}"
Starbucks,Purchase,5.0,"[-73.7007449, 41.0466872]","{'Type': 'Point', 'coordinates': [-73.7007449, 41.0466872]}"
Starbucks,New Rochelle,2.0,"[-73.776984, 40.984515]","{'Type': 'Point', 'coordinates': [-73.776984, 40.984515]}"
Starbucks,Elmsford,2.5,"[-73.808478, 41.047196]","{'Type': 'Point', 'coordinates': [-73.808478, 41.047196]}"
Starbucks,Scarsdale,4.0,"[-73.8081328, 40.990001]","{'Type': 'Point', 'coordinates': [-73.8081328, 40.990001]}"
Starbucks,Port Chester,2.5,"[-73.68309, 41.0029834]","{'Type': 'Point', 'coordinates': [-73.68309, 41.0029834]}"
Starbucks,Scarsdale,2.5,"[-73.822952, 40.990834]","{'Type': 'Point', 'coordinates': [-73.822952, 40.990834]}"
Starbucks,Rye,3.5,"[-73.684861, 40.983354]","{'Type': 'Point', 'coordinates': [-73.684861, 40.983354]}"
Starbucks,Scarsdale,3.0,"[-73.806473, 40.969569]","{'Type': 'Point', 'coordinates': [-73.806473, 40.969569]}"
Starbucks,Yonkers,3.0,"[-73.827185, 40.982478]","{'Type': 'Point', 'coordinates': [-73.827185, 40.982478]}"
Starbucks,Ardsley,2.5,"[-73.846874, 41.0128402565718]","{'Type': 'Point', 'coordinates': [-73.846874, 41.0128402565718]}"
Starbucks,Tarrytown,2.0,"[-73.837276, 41.061245]","{'Type': 'Point', 'coordinates': [-73.837276, 41.061245]}"
Starbucks,Dobbs Ferry,2.0,"[-73.856945, 41.003098]","{'Type': 'Point', 'coordinates': [-73.856945, 41.003098]}"
Starbucks,Mamaroneck,2.0,"[-73.743903, 40.939969]","{'Type': 'Point', 'coordinates': [-73.743903, 40.939969]}"
Starbucks,Hastings On Hudson,3.0,"[-73.852596, 40.984875]","{'Type': 'Point', 'coordinates': [-73.852596, 40.984875]}"
Starbucks,New Rochelle,2.5,"[-73.795827, 40.945893]","{'Type': 'Point', 'coordinates': [-73.795827, 40.945893]}"
Starbucks,Larchmont,3.0,"[-73.75949, 40.93242]","{'Type': 'Point', 'coordinates': [-73.75949, 40.93242]}"
Starbucks,Tuckahoe,3.5,"[-73.828332, 40.950433]","{'Type': 'Point', 'coordinates': [-73.828332, 40.950433]}"
Starbucks,Greenwich,3.0,"[-73.62536, 41.02481]","{'Type': 'Point', 'coordinates': [-73.62536, 41.02481]}"
Starbucks,Greenwich,2.5,"[-73.624299, 41.032821]","{'Type': 'Point', 'coordinates': [-73.624299, 41.032821]}"
Starbucks,Yonkers,2.5,"[-73.856605, 40.965788]","{'Type': 'Point', 'coordinates': [-73.856605, 40.965788]}"
Starbucks,New Rochelle,2.0,"[-73.786309, 40.926382]","{'Type': 'Point', 'coordinates': [-73.786309, 40.926382]}"
Starbucks,New Rochelle,4.0,"[-73.789279, 40.92668]","{'Type': 'Point', 'coordinates': [-73.789279, 40.92668]}"
Starbucks,New Rochelle,1.5,"[-73.773621, 40.922036]","{'Type': 'Point', 'coordinates': [-73.773621, 40.922036]}"
Starbucks,Bronxville,2.5,"[-73.834407, 40.939476]","{'Type': 'Point', 'coordinates': [-73.834407, 40.939476]}"
