Name,City,Raiting,Coordinates,Geometry
Starbucks,Hawthorne,2.5,"[-118.351926, 33.9168365]","{'Type': 'Point', 'coordinates': [-118.351926, 33.9168365]}"
Starbucks,Lawndale,2.5,"[-118.352175, 33.896692]","{'Type': 'Point', 'coordinates': [-118.352175, 33.896692]}"
Starbucks,Hawthorne,3.5,"[-118.366677, 33.901561]","{'Type': 'Point', 'coordinates': [-118.366677, 33.901561]}"
Starbucks,Hawthorne,2.0,"[-118.353114, 33.930702]","{'Type': 'Point', 'coordinates': [-118.353114, 33.930702]}"
Starbucks,Hawthorne,4.0,"[-118.374189, 33.901278]","{'Type': 'Point', 'coordinates': [-118.374189, 33.901278]}"
Starbucks,Redondo Beach,2.5,"[-118.362573, 33.892941]","{'Type': 'Point', 'coordinates': [-118.362573, 33.892941]}"
Starbucks,Gardena,3.0,"[-118.326263, 33.902627]","{'Type': 'Point', 'coordinates': [-118.326263, 33.902627]}"
Starbucks,El Segundo,3.0,"[-118.380285217376, 33.9171083216693]","{'Type': 'Point', 'coordinates': [-118.380285217376, 33.9171083216693]}"
Starbucks,El Segundo,3.0,"[-118.38046521876, 33.917049229658]","{'Type': 'Point', 'coordinates': [-118.38046521876, 33.917049229658]}"
Starbucks,Hawthorne,2.0,"[-118.325811, 33.924211]","{'Type': 'Point', 'coordinates': [-118.325811, 33.924211]}"
Starbucks,Hawthorne,3.0,"[-118.32145, 33.922108]","{'Type': 'Point', 'coordinates': [-118.32145, 33.922108]}"
Starbucks,El Segundo,3.5,"[-118.383561, 33.902255]","{'Type': 'Point', 'coordinates': [-118.383561, 33.902255]}"
Starbucks,El Segundo,3.0,"[-118.383767, 33.927311]","{'Type': 'Point', 'coordinates': [-118.383767, 33.927311]}"
Starbucks,Inglewood,2.0,"[-118.3442696, 33.94511456]","{'Type': 'Point', 'coordinates': [-118.3442696, 33.94511456]}"
Starbucks,El Segundo,4.0,"[-118.394121, 33.905138]","{'Type': 'Point', 'coordinates': [-118.394121, 33.905138]}"
Starbucks,El Segundo,5.0,"[-118.39555, 33.922085]","{'Type': 'Point', 'coordinates': [-118.39555, 33.922085]}"
Starbucks,Torrance,3.5,"[-118.326219655573, 33.8817470845122]","{'Type': 'Point', 'coordinates': [-118.326219655573, 33.8817470845122]}"
Starbucks,El Segundo,3.0,"[-118.395927, 33.922926]","{'Type': 'Point', 'coordinates': [-118.395927, 33.922926]}"
Starbucks,Inglewood,2.0,"[-118.331093, 33.945948]","{'Type': 'Point', 'coordinates': [-118.331093, 33.945948]}"
Starbucks,Inglewood,2.5,"[-118.33335, 33.947826]","{'Type': 'Point', 'coordinates': [-118.33335, 33.947826]}"
Starbucks,Gardena,1.0,"[-118.31685, 33.886692]","{'Type': 'Point', 'coordinates': [-118.31685, 33.886692]}"
Starbucks,Torrance,3.0,"[-118.352185, 33.872567]","{'Type': 'Point', 'coordinates': [-118.352185, 33.872567]}"
Starbucks,Torrance,3.0,"[-118.343026, 33.87301]","{'Type': 'Point', 'coordinates': [-118.343026, 33.87301]}"
Starbucks,Redondo Beach,3.0,"[-118.354839, 33.871673]","{'Type': 'Point', 'coordinates': [-118.354839, 33.871673]}"
Starbucks,Manhattan Beach,3.0,"[-118.39475, 33.888927]","{'Type': 'Point', 'coordinates': [-118.39475, 33.888927]}"
Starbucks,Los Angeles,3.5,"[-118.384399, 33.946299]","{'Type': 'Point', 'coordinates': [-118.384399, 33.946299]}"
Starbucks,Redondo Beach,2.5,"[-118.3573, 33.869072]","{'Type': 'Point', 'coordinates': [-118.3573, 33.869072]}"
Starbucks,Los Angeles,3.5,"[-118.387247, 33.9460283963077]","{'Type': 'Point', 'coordinates': [-118.387247, 33.9460283963077]}"
Starbucks,Gardena,3.0,"[-118.300052, 33.901619]","{'Type': 'Point', 'coordinates': [-118.300052, 33.901619]}"
Starbucks,Redondo Beach,3.5,"[-118.378588, 33.872566]","{'Type': 'Point', 'coordinates': [-118.378588, 33.872566]}"
Starbucks,Redondo Beach,3.5,"[-118.353569, 33.866984]","{'Type': 'Point', 'coordinates': [-118.353569, 33.866984]}"
Starbucks,Los Angeles,3.0,"[-118.390868, 33.946358]","{'Type': 'Point', 'coordinates': [-118.390868, 33.946358]}"
Starbucks,Inglewood,3.0,"[-118.349148, 33.96025]","{'Type': 'Point', 'coordinates': [-118.349148, 33.96025]}"
Starbucks,Torrance,4.0,"[-118.352075479925, 33.864468]","{'Type': 'Point', 'coordinates': [-118.352075479925, 33.864468]}"
Starbucks,Gardena,3.0,"[-118.300321, 33.89104]","{'Type': 'Point', 'coordinates': [-118.300321, 33.89104]}"
Starbucks,Los Angeles,2.5,"[-118.397619724274, 33.9428348134114]","{'Type': 'Point', 'coordinates': [-118.397619724274, 33.9428348134114]}"
Starbucks,Los Angeles,2.0,"[-118.4019435, 33.94075256]","{'Type': 'Point', 'coordinates': [-118.4019435, 33.94075256]}"
Starbucks,Inglewood,2.0,"[-118.366421, 33.961992]","{'Type': 'Point', 'coordinates': [-118.366421, 33.961992]}"
Starbucks,Los Angeles,1.5,"[-118.40206, 33.942313]","{'Type': 'Point', 'coordinates': [-118.40206, 33.942313]}"
Starbucks,El Segundo,3.0,"[-118.413362, 33.919128]","{'Type': 'Point', 'coordinates': [-118.413362, 33.919128]}"
Starbucks,Los Angeles,2.0,"[-118.40231, 33.94506]","{'Type': 'Point', 'coordinates': [-118.40231, 33.94506]}"
Starbucks,Los Angeles,2.0,"[-118.40231, 33.94506]","{'Type': 'Point', 'coordinates': [-118.40231, 33.94506]}"
Starbucks,Torrance,3.0,"[-118.351486206055, 33.8603096008301]","{'Type': 'Point', 'coordinates': [-118.351486206055, 33.8603096008301]}"
Starbucks,Los Angeles,2.0,"[-118.406594395637, 33.9402580537284]","{'Type': 'Point', 'coordinates': [-118.406594395637, 33.9402580537284]}"
Starbucks,Los Angeles,2.0,"[-118.401214220029, 33.9470980901287]","{'Type': 'Point', 'coordinates': [-118.401214220029, 33.9470980901287]}"
Starbucks,Los Angeles,1.5,"[-118.402399511551, 33.9451523734909]","{'Type': 'Point', 'coordinates': [-118.402399511551, 33.9451523734909]}"
Starbucks,Gardena,3.0,"[-118.308787320557, 33.873294]","{'Type': 'Point', 'coordinates': [-118.308787320557, 33.873294]}"
Starbucks,Gardena,1.5,"[-118.308787320557, 33.8732747642875]","{'Type': 'Point', 'coordinates': [-118.308787320557, 33.8732747642875]}"
Starbucks,Los Angeles,2.5,"[-118.4068282, 33.94205072]","{'Type': 'Point', 'coordinates': [-118.4068282, 33.94205072]}"
Starbucks,Los Angeles,2.0,"[-118.404062726003, 33.9462703727292]","{'Type': 'Point', 'coordinates': [-118.404062726003, 33.9462703727292]}"
