Name,City,Raiting,Coordinates,Geometry
Starbucks,South Jordan,2.5,"[-111.985011557148, 40.543403]","{'Type': 'Point', 'coordinates': [-111.985011557148, 40.543403]}"
Starbucks,South Jordan,3.5,"[-111.977966, 40.541485]","{'Type': 'Point', 'coordinates': [-111.977966, 40.541485]}"
Starbucks,West Jordan,5.0,"[-111.971932, 40.5839558]","{'Type': 'Point', 'coordinates': [-111.971932, 40.5839558]}"
Starbucks,Riverton,3.5,"[-111.979729, 40.508435]","{'Type': 'Point', 'coordinates': [-111.979729, 40.508435]}"
Starbucks,West Jordan,4.0,"[-111.94088, 40.589058]","{'Type': 'Point', 'coordinates': [-111.94088, 40.589058]}"
Starbucks,West Jordan,3.0,"[-111.935754, 40.587303]","{'Type': 'Point', 'coordinates': [-111.935754, 40.587303]}"
Starbucks,Herriman,1.0,"[-112.023297, 40.509206]","{'Type': 'Point', 'coordinates': [-112.023297, 40.509206]}"
Starbucks,West Jordan,2.0,"[-111.984046, 40.6106112]","{'Type': 'Point', 'coordinates': [-111.984046, 40.6106112]}"
Starbucks,Sandy,3.5,"[-111.8943769, 40.55931]","{'Type': 'Point', 'coordinates': [-111.8943769, 40.55931]}"
Starbucks,Sandy,3.5,"[-111.89317, 40.567276]","{'Type': 'Point', 'coordinates': [-111.89317, 40.567276]}"
Starbucks,Sandy,3.5,"[-111.891749, 40.544724]","{'Type': 'Point', 'coordinates': [-111.891749, 40.544724]}"
Starbucks,Sandy,2.5,"[-111.892667, 40.588533]","{'Type': 'Point', 'coordinates': [-111.892667, 40.588533]}"
Starbucks,West Jordan,3.0,"[-111.977844, 40.638252]","{'Type': 'Point', 'coordinates': [-111.977844, 40.638252]}"
Starbucks,Sandy,3.5,"[-111.861396, 40.581535]","{'Type': 'Point', 'coordinates': [-111.861396, 40.581535]}"
Starbucks,Draper,3.0,"[-111.855086, 40.529301]","{'Type': 'Point', 'coordinates': [-111.855086, 40.529301]}"
Starbucks,Taylorsville,2.5,"[-111.939424, 40.651145]","{'Type': 'Point', 'coordinates': [-111.939424, 40.651145]}"
