Name,City,Raiting,Coordinates,Geometry
Starbucks,Minneapolis,4.0,"[-93.293508, 44.960261]","{'Type': 'Point', 'coordinates': [-93.293508, 44.960261]}"
Starbucks,Minneapolis,3.5,"[-93.278009, 44.962545194413]","{'Type': 'Point', 'coordinates': [-93.278009, 44.962545194413]}"
Starbucks,Minneapolis,3.0,"[-93.276482, 44.97321]","{'Type': 'Point', 'coordinates': [-93.276482, 44.97321]}"
Starbucks,Minneapolis,3.5,"[-93.27419, 44.974929]","{'Type': 'Point', 'coordinates': [-93.27419, 44.974929]}"
Starbucks,Minneapolis,3.5,"[-93.272318, 44.975963]","{'Type': 'Point', 'coordinates': [-93.272318, 44.975963]}"
Starbucks,Minneapolis,5.0,"[-93.29609716, 44.9486897]","{'Type': 'Point', 'coordinates': [-93.29609716, 44.9486897]}"
Starbucks,Minneapolis,4.5,"[-93.274936, 44.979115]","{'Type': 'Point', 'coordinates': [-93.274936, 44.979115]}"
Starbucks,Minneapolis,3.5,"[-93.2724, 44.978117]","{'Type': 'Point', 'coordinates': [-93.2724, 44.978117]}"
Starbucks,Minneapolis,3.5,"[-93.2703320635174, 44.9767868654731]","{'Type': 'Point', 'coordinates': [-93.2703320635174, 44.9767868654731]}"
Starbucks,Minneapolis,2.0,"[-93.270276, 44.977586]","{'Type': 'Point', 'coordinates': [-93.270276, 44.977586]}"
Starbucks,Minneapolis,2.5,"[-93.269116, 44.977208]","{'Type': 'Point', 'coordinates': [-93.269116, 44.977208]}"
Starbucks,Minneapolis,3.5,"[-93.269326, 44.978454]","{'Type': 'Point', 'coordinates': [-93.269326, 44.978454]}"
Starbucks,Minneapolis,4.0,"[-93.2627061, 44.976589]","{'Type': 'Point', 'coordinates': [-93.2627061, 44.976589]}"
Starbucks,Minneapolis,3.5,"[-93.267204, 44.983818]","{'Type': 'Point', 'coordinates': [-93.267204, 44.983818]}"
Starbucks,Minneapolis,5.0,"[-93.25793, 44.97699]","{'Type': 'Point', 'coordinates': [-93.25793, 44.97699]}"
Starbucks,Minneapolis,3.0,"[-93.2447202620041, 44.9698213786591]","{'Type': 'Point', 'coordinates': [-93.2447202620041, 44.9698213786591]}"
Starbucks,Minneapolis,3.5,"[-93.2442, 44.9681]","{'Type': 'Point', 'coordinates': [-93.2442, 44.9681]}"
Starbucks,St. Louis Park,4.0,"[-93.33306, 44.9481851]","{'Type': 'Point', 'coordinates': [-93.33306, 44.9481851]}"
Starbucks,Minneapolis,1.5,"[-93.235633, 44.964815]","{'Type': 'Point', 'coordinates': [-93.235633, 44.964815]}"
Starbucks,Minneapolis,2.5,"[-93.235334, 44.972804]","{'Type': 'Point', 'coordinates': [-93.235334, 44.972804]}"
Starbucks,Minneapolis,1.0,"[-93.23688, 44.949948]","{'Type': 'Point', 'coordinates': [-93.23688, 44.949948]}"
Starbucks,Minneapolis,3.5,"[-93.233599, 44.974518]","{'Type': 'Point', 'coordinates': [-93.233599, 44.974518]}"
Starbucks,Minneapolis,3.0,"[-93.2353655377292, 44.981259445211]","{'Type': 'Point', 'coordinates': [-93.2353655377292, 44.981259445211]}"
Starbucks,Minneapolis,3.0,"[-93.229882, 44.973974]","{'Type': 'Point', 'coordinates': [-93.229882, 44.973974]}"
Starbucks,St. Louis Park,4.5,"[-93.340353, 44.933413]","{'Type': 'Point', 'coordinates': [-93.340353, 44.933413]}"
Starbucks,Saint Louis Park,1.0,"[-93.34714697, 44.9371176]","{'Type': 'Point', 'coordinates': [-93.34714697, 44.9371176]}"
Starbucks,Minneapolis,2.5,"[-93.247492, 44.9174232]","{'Type': 'Point', 'coordinates': [-93.247492, 44.9174232]}"
Starbucks,Minneapolis,4.0,"[-93.22995, 45.00483]","{'Type': 'Point', 'coordinates': [-93.22995, 45.00483]}"
Starbucks,Minneapolis,3.5,"[-93.288079, 44.905214]","{'Type': 'Point', 'coordinates': [-93.288079, 44.905214]}"
Starbucks,Edina,3.5,"[-93.330662, 44.912143]","{'Type': 'Point', 'coordinates': [-93.330662, 44.912143]}"
Starbucks,Golden Valley,3.0,"[-93.379121, 44.98421]","{'Type': 'Point', 'coordinates': [-93.379121, 44.98421]}"
Starbucks,Robbinsdale,3.0,"[-93.33807, 45.026127]","{'Type': 'Point', 'coordinates': [-93.33807, 45.026127]}"
Starbucks,Robbinsdale,4.5,"[-93.33831, 45.026363]","{'Type': 'Point', 'coordinates': [-93.33831, 45.026363]}"
Starbucks,Edina,3.5,"[-93.353104, 44.911507]","{'Type': 'Point', 'coordinates': [-93.353104, 44.911507]}"
Starbucks,Edina,3.0,"[-93.354403, 44.910008]","{'Type': 'Point', 'coordinates': [-93.354403, 44.910008]}"
Starbucks,St Louis Park,4.0,"[-93.392932, 44.935668]","{'Type': 'Point', 'coordinates': [-93.392932, 44.935668]}"
Starbucks,Richfield,3.0,"[-93.2485, 44.884342]","{'Type': 'Point', 'coordinates': [-93.2485, 44.884342]}"
Starbucks,St. Paul,3.5,"[-93.187897, 44.917417]","{'Type': 'Point', 'coordinates': [-93.187897, 44.917417]}"
Starbucks,Saint Paul,5.0,"[-93.1664603948593, 44.9643384301823]","{'Type': 'Point', 'coordinates': [-93.1664603948593, 44.9643384301823]}"
Starbucks,St. Anthony,3.0,"[-93.219055, 45.03725]","{'Type': 'Point', 'coordinates': [-93.219055, 45.03725]}"
Starbucks,Edina,4.0,"[-93.326449, 44.881451]","{'Type': 'Point', 'coordinates': [-93.326449, 44.881451]}"
Starbucks,St. Paul,2.5,"[-93.166686, 44.9482416]","{'Type': 'Point', 'coordinates': [-93.166686, 44.9482416]}"
Starbucks,Roseville,3.5,"[-93.1763628, 45.007637]","{'Type': 'Point', 'coordinates': [-93.1763628, 45.007637]}"
Starbucks,Edina,3.0,"[-93.32365, 44.877632]","{'Type': 'Point', 'coordinates': [-93.32365, 44.877632]}"
Starbucks,Roseville,2.5,"[-93.177641, 45.011193]","{'Type': 'Point', 'coordinates': [-93.177641, 45.011193]}"
Starbucks,Brooklyn Center,4.0,"[-93.323201, 45.055241]","{'Type': 'Point', 'coordinates': [-93.323201, 45.055241]}"
Starbucks,Edina,5.0,"[-93.323746, 44.875816]","{'Type': 'Point', 'coordinates': [-93.323746, 44.875816]}"
Starbucks,New Hope,5.0,"[-93.384301, 45.034652]","{'Type': 'Point', 'coordinates': [-93.384301, 45.034652]}"
Starbucks,Hopkins,2.5,"[-93.418777, 44.933385]","{'Type': 'Point', 'coordinates': [-93.418777, 44.933385]}"
Starbucks,Roseville,5.0,"[-93.16476, 45.007744]","{'Type': 'Point', 'coordinates': [-93.16476, 45.007744]}"
