Name,City,Raiting,Coordinates,Geometry
Starbucks,Sunnyvale,3.5,"[-122.031756419453, 37.3763407967902]","{'Type': 'Point', 'coordinates': [-122.031756419453, 37.3763407967902]}"
Starbucks,Sunnyvale,2.5,"[-122.032769, 37.37422]","{'Type': 'Point', 'coordinates': [-122.032769, 37.37422]}"
Starbucks,Sunnyvale,2.0,"[-122.03056, 37.364821]","{'Type': 'Point', 'coordinates': [-122.03056, 37.364821]}"
Starbucks,Sunnyvale,3.5,"[-122.03651, 37.367708]","{'Type': 'Point', 'coordinates': [-122.03651, 37.367708]}"
Starbucks,Sunnyvale,2.5,"[-122.03034, 37.38834]","{'Type': 'Point', 'coordinates': [-122.03034, 37.38834]}"
Starbucks,Sunnyvale,2.0,"[-122.017716, 37.357099]","{'Type': 'Point', 'coordinates': [-122.017716, 37.357099]}"
Starbucks,Sunnyvale,3.5,"[-122.046498396427, 37.3785815103797]","{'Type': 'Point', 'coordinates': [-122.046498396427, 37.3785815103797]}"
Starbucks,Santa Clara,2.0,"[-121.99521, 37.367382]","{'Type': 'Point', 'coordinates': [-121.99521, 37.367382]}"
Starbucks,Sunnyvale,3.0,"[-122.007782275089, 37.352599]","{'Type': 'Point', 'coordinates': [-122.007782275089, 37.352599]}"
Starbucks,Sunnyvale,2.0,"[-122.058014, 37.372624]","{'Type': 'Point', 'coordinates': [-122.058014, 37.372624]}"
Starbucks,Santa Clara,3.0,"[-121.997426, 37.3529753]","{'Type': 'Point', 'coordinates': [-121.997426, 37.3529753]}"
Starbucks,Sunnyvale,3.0,"[-122.051219, 37.353408]","{'Type': 'Point', 'coordinates': [-122.051219, 37.353408]}"
Starbucks,Santa Clara,3.0,"[-121.9834679, 37.389108]","{'Type': 'Point', 'coordinates': [-121.9834679, 37.389108]}"
Starbucks,Mountain View,3.5,"[-122.070671, 37.378791]","{'Type': 'Point', 'coordinates': [-122.070671, 37.378791]}"
Starbucks,Cupertino,3.5,"[-122.01471, 37.337181]","{'Type': 'Point', 'coordinates': [-122.01471, 37.337181]}"
Starbucks,Cupertino,3.0,"[-122.036405, 37.336786]","{'Type': 'Point', 'coordinates': [-122.036405, 37.336786]}"
Starbucks,Cupertino,2.5,"[-122.034641, 37.336156]","{'Type': 'Point', 'coordinates': [-122.034641, 37.336156]}"
Starbucks,Santa Clara,3.5,"[-121.974508758863, 37.3811611407025]","{'Type': 'Point', 'coordinates': [-121.974508758863, 37.3811611407025]}"
Starbucks,Santa Clara,3.5,"[-121.994868, 37.338448]","{'Type': 'Point', 'coordinates': [-121.994868, 37.338448]}"
Starbucks,Santa Clara,2.5,"[-121.973922729492, 37.3904571533203]","{'Type': 'Point', 'coordinates': [-121.973922729492, 37.3904571533203]}"
Starbucks,Santa Clara,3.5,"[-121.974176, 37.396373]","{'Type': 'Point', 'coordinates': [-121.974176, 37.396373]}"
Starbucks,Santa Clara,2.5,"[-121.97776, 37.39992]","{'Type': 'Point', 'coordinates': [-121.97776, 37.39992]}"
Starbucks,Mountain View,3.5,"[-122.08306465162, 37.387571]","{'Type': 'Point', 'coordinates': [-122.08306465162, 37.387571]}"
Starbucks,Cupertino,3.5,"[-122.06673, 37.3371661]","{'Type': 'Point', 'coordinates': [-122.06673, 37.3371661]}"
Starbucks,Cupertino,2.5,"[-122.015737, 37.32454]","{'Type': 'Point', 'coordinates': [-122.015737, 37.32454]}"
Starbucks,Santa Clara,3.5,"[-121.967822, 37.35179]","{'Type': 'Point', 'coordinates': [-121.967822, 37.35179]}"
Starbucks,Mountain View,2.5,"[-122.087763, 37.373]","{'Type': 'Point', 'coordinates': [-122.087763, 37.373]}"
Starbucks,Mountain View,4.0,"[-122.088235, 37.372255]","{'Type': 'Point', 'coordinates': [-122.088235, 37.372255]}"
Starbucks,Cupertino,2.5,"[-122.03642, 37.323967]","{'Type': 'Point', 'coordinates': [-122.03642, 37.323967]}"
Starbucks,Cupertino,3.0,"[-122.011309, 37.323404]","{'Type': 'Point', 'coordinates': [-122.011309, 37.323404]}"
Starbucks,Santa Clara,3.5,"[-121.960764, 37.386281]","{'Type': 'Point', 'coordinates': [-121.960764, 37.386281]}"
Starbucks,Mountain View,2.5,"[-122.079089, 37.403017]","{'Type': 'Point', 'coordinates': [-122.079089, 37.403017]}"
Starbucks,Santa Clara,2.0,"[-121.975153, 37.337864]","{'Type': 'Point', 'coordinates': [-121.975153, 37.337864]}"
Starbucks,Santa Clara,3.5,"[-121.9605078, 37.3883913]","{'Type': 'Point', 'coordinates': [-121.9605078, 37.3883913]}"
Starbucks,Cupertino,2.5,"[-122.05465, 37.3231357456151]","{'Type': 'Point', 'coordinates': [-122.05465, 37.3231357456151]}"
Starbucks,San Jose,3.5,"[-121.9934932, 37.3228351]","{'Type': 'Point', 'coordinates': [-121.9934932, 37.3228351]}"
Starbucks,Mountain View,3.5,"[-122.094764, 37.3908765828337]","{'Type': 'Point', 'coordinates': [-122.094764, 37.3908765828337]}"
Starbucks,Mountain View,3.5,"[-122.077546, 37.415785]","{'Type': 'Point', 'coordinates': [-122.077546, 37.415785]}"
Starbucks,Los Altos,3.0,"[-122.098009, 37.361443]","{'Type': 'Point', 'coordinates': [-122.098009, 37.361443]}"
Starbucks,Santa Clara,2.0,"[-121.95452, 37.349968]","{'Type': 'Point', 'coordinates': [-121.95452, 37.349968]}"
Starbucks,Santa Clara,2.0,"[-121.947652, 37.394777]","{'Type': 'Point', 'coordinates': [-121.947652, 37.394777]}"
Starbucks,Santa Clara,3.0,"[-121.966076, 37.328368]","{'Type': 'Point', 'coordinates': [-121.966076, 37.328368]}"
Starbucks,San Jose,3.0,"[-122.011841, 37.309653]","{'Type': 'Point', 'coordinates': [-122.011841, 37.309653]}"
Starbucks,Mountain View,3.0,"[-122.094239, 37.41144]","{'Type': 'Point', 'coordinates': [-122.094239, 37.41144]}"
Starbucks,San Jose,3.0,"[-121.973255, 37.319965]","{'Type': 'Point', 'coordinates': [-121.973255, 37.319965]}"
Starbucks,San Jose,2.5,"[-121.95591, 37.416416]","{'Type': 'Point', 'coordinates': [-121.95591, 37.416416]}"
Starbucks,San Jose,3.5,"[-122.032508, 37.302721]","{'Type': 'Point', 'coordinates': [-122.032508, 37.302721]}"
