Name,City,Raiting,Coordinates,Geometry
Starbucks,Bethesda,4.0,"[-77.09069668, 38.97826451]","{'Type': 'Point', 'coordinates': [-77.09069668, 38.97826451]}"
Starbucks,Bethesda,3.5,"[-77.092819, 38.980912]","{'Type': 'Point', 'coordinates': [-77.092819, 38.980912]}"
Starbucks,Bethesda,1.0,"[-77.092802, 38.980904]","{'Type': 'Point', 'coordinates': [-77.092802, 38.980904]}"
Starbucks,Bethesda,3.0,"[-77.092197, 38.984753]","{'Type': 'Point', 'coordinates': [-77.092197, 38.984753]}"
Starbucks,Bethesda,3.5,"[-77.0947709307075, 38.9841065601763]","{'Type': 'Point', 'coordinates': [-77.0947709307075, 38.9841065601763]}"
Starbucks,Bethesda,2.5,"[-77.099116, 38.977399]","{'Type': 'Point', 'coordinates': [-77.099116, 38.977399]}"
Starbucks,Bethesda,3.0,"[-77.096194, 38.988116]","{'Type': 'Point', 'coordinates': [-77.096194, 38.988116]}"
Starbucks,Chevy Chase,4.0,"[-77.086942945278, 38.962537]","{'Type': 'Point', 'coordinates': [-77.086942945278, 38.962537]}"
Starbucks,"Washington, DC",3.5,"[-77.074901, 38.963237]","{'Type': 'Point', 'coordinates': [-77.074901, 38.963237]}"
Starbucks,"Washington, DC",2.5,"[-77.084915, 38.960526]","{'Type': 'Point', 'coordinates': [-77.084915, 38.960526]}"
Starbucks,Bethesda,2.0,"[-77.0966074, 38.9928778]","{'Type': 'Point', 'coordinates': [-77.0966074, 38.9928778]}"
Starbucks,Chevy Chase,3.0,"[-77.07743, 38.99545]","{'Type': 'Point', 'coordinates': [-77.07743, 38.99545]}"
Starbucks,Bethesda,4.0,"[-77.107664082871, 38.964541]","{'Type': 'Point', 'coordinates': [-77.107664082871, 38.964541]}"
Starbucks,"Washington, DC",2.0,"[-77.079655, 38.948338]","{'Type': 'Point', 'coordinates': [-77.079655, 38.948338]}"
Starbucks,"Washington, DC",3.0,"[-77.095607, 38.944675]","{'Type': 'Point', 'coordinates': [-77.095607, 38.944675]}"
Starbucks,"Washington, DC",2.5,"[-77.064192, 38.944493]","{'Type': 'Point', 'coordinates': [-77.064192, 38.944493]}"
Starbucks,Bethesda,3.0,"[-77.118559, 38.949334]","{'Type': 'Point', 'coordinates': [-77.118559, 38.949334]}"
Starbucks,"Washington, DC",3.0,"[-77.089034, 38.937237]","{'Type': 'Point', 'coordinates': [-77.089034, 38.937237]}"
Starbucks,"Washington, DC",3.5,"[-77.0731132618438, 38.9353340274752]","{'Type': 'Point', 'coordinates': [-77.0731132618438, 38.9353340274752]}"
Starbucks,Silver Spring,1.5,"[-77.031712, 38.991841]","{'Type': 'Point', 'coordinates': [-77.031712, 38.991841]}"
Starbucks,"Washington, DC",3.5,"[-77.085625, 38.933566]","{'Type': 'Point', 'coordinates': [-77.085625, 38.933566]}"
Starbucks,Silver Spring,3.0,"[-77.032023, 38.994057]","{'Type': 'Point', 'coordinates': [-77.032023, 38.994057]}"
Starbucks,"Washington, DC",4.0,"[-77.072952, 38.934367]","{'Type': 'Point', 'coordinates': [-77.072952, 38.934367]}"
Starbucks,"Washington, DC",2.5,"[-77.026422, 38.969366]","{'Type': 'Point', 'coordinates': [-77.026422, 38.969366]}"
Starbucks,Silver Spring,3.5,"[-77.030417, 38.998706]","{'Type': 'Point', 'coordinates': [-77.030417, 38.998706]}"
Starbucks,Silver Spring,3.0,"[-77.026299, 38.996312]","{'Type': 'Point', 'coordinates': [-77.026299, 38.996312]}"
Starbucks,"Washington, DC",2.5,"[-77.10282, 38.926726]","{'Type': 'Point', 'coordinates': [-77.10282, 38.926726]}"
Starbucks,"Washington, DC",2.5,"[-77.055303, 38.929545]","{'Type': 'Point', 'coordinates': [-77.055303, 38.929545]}"
Starbucks,Silver Spring,2.5,"[-77.03524, 39.014935]","{'Type': 'Point', 'coordinates': [-77.03524, 39.014935]}"
Starbucks,"Washington, DC",3.5,"[-77.0152658969164, 38.974831]","{'Type': 'Point', 'coordinates': [-77.0152658969164, 38.974831]}"
Starbucks,Bethesda,3.5,"[-77.123976, 39.024291]","{'Type': 'Point', 'coordinates': [-77.123976, 39.024291]}"
Starbucks,Kensington,3.0,"[-77.074674, 39.033598]","{'Type': 'Point', 'coordinates': [-77.074674, 39.033598]}"
Starbucks,"Washington, DC",3.5,"[-77.071761, 38.92016]","{'Type': 'Point', 'coordinates': [-77.071761, 38.92016]}"
Starbucks,"Washington, DC",3.0,"[-77.05206022, 38.92494518]","{'Type': 'Point', 'coordinates': [-77.05206022, 38.92494518]}"
Starbucks,"Washington, DC",5.0,"[-77.024859, 38.938509]","{'Type': 'Point', 'coordinates': [-77.024859, 38.938509]}"
Starbucks,Wheaton,2.5,"[-77.056311, 39.0364]","{'Type': 'Point', 'coordinates': [-77.056311, 39.0364]}"
Starbucks,"Washington, DC",1.0,"[-77.032885, 38.929286]","{'Type': 'Point', 'coordinates': [-77.032885, 38.929286]}"
Starbucks,"Washington, DC",2.5,"[-77.03244, 38.92943]","{'Type': 'Point', 'coordinates': [-77.03244, 38.92943]}"
Starbucks,"Washington, DC",2.0,"[-77.067533, 38.915796]","{'Type': 'Point', 'coordinates': [-77.067533, 38.915796]}"
Starbucks,"Washington, DC",2.5,"[-77.042921, 38.922716]","{'Type': 'Point', 'coordinates': [-77.042921, 38.922716]}"
Starbucks,"Washington, DC",4.0,"[-77.067544, 38.915028305859]","{'Type': 'Point', 'coordinates': [-77.067544, 38.915028305859]}"
Starbucks,Wheaton,3.0,"[-77.05701, 39.03827]","{'Type': 'Point', 'coordinates': [-77.05701, 39.03827]}"
Starbucks,Bethesda,5.0,"[-77.139845, 39.027406]","{'Type': 'Point', 'coordinates': [-77.139845, 39.027406]}"
Starbucks,Bethesda,3.0,"[-77.146864, 39.023959638489]","{'Type': 'Point', 'coordinates': [-77.146864, 39.023959638489]}"
Starbucks,Wheaton,2.5,"[-77.05058, 39.038867]","{'Type': 'Point', 'coordinates': [-77.05058, 39.038867]}"
Starbucks,North Bethesda,3.5,"[-77.111861, 39.04311]","{'Type': 'Point', 'coordinates': [-77.111861, 39.04311]}"
Starbucks,"Washington, DC",2.0,"[-77.074601, 38.909677]","{'Type': 'Point', 'coordinates': [-77.074601, 38.909677]}"
Starbucks,Silver Spring,3.0,"[-77.011861, 39.020264]","{'Type': 'Point', 'coordinates': [-77.011861, 39.020264]}"
Starbucks,"Washington, DC",3.0,"[-77.036965, 38.91686]","{'Type': 'Point', 'coordinates': [-77.036965, 38.91686]}"
Starbucks,"Washington, DC",3.0,"[-77.045529, 38.912757]","{'Type': 'Point', 'coordinates': [-77.045529, 38.912757]}"
