Name,City,Raiting,Coordinates,Geometry
Starbucks,Alpharetta,3.5,"[-84.2806431240998, 34.068457]","{'Type': 'Point', 'coordinates': [-84.2806431240998, 34.068457]}"
Starbucks,Alpharetta,3.0,"[-84.27411806, 34.07128768]","{'Type': 'Point', 'coordinates': [-84.27411806, 34.07128768]}"
Starbucks,Alpharetta,3.5,"[-84.294842, 34.070767]","{'Type': 'Point', 'coordinates': [-84.294842, 34.070767]}"
Starbucks,Alpharetta,3.0,"[-84.274536, 34.089108]","{'Type': 'Point', 'coordinates': [-84.274536, 34.089108]}"
Starbucks,Alpharetta,4.0,"[-84.28707, 34.049563]","{'Type': 'Point', 'coordinates': [-84.28707, 34.049563]}"
Starbucks,Alpharetta,2.0,"[-84.293669, 34.048696]","{'Type': 'Point', 'coordinates': [-84.293669, 34.048696]}"
Starbucks,Alpharetta,3.5,"[-84.28640257, 34.04613495]","{'Type': 'Point', 'coordinates': [-84.28640257, 34.04613495]}"
Starbucks,Milton,4.5,"[-84.269131, 34.098854]","{'Type': 'Point', 'coordinates': [-84.269131, 34.098854]}"
Starbucks,Alpharetta,3.0,"[-84.303842, 34.039878]","{'Type': 'Point', 'coordinates': [-84.303842, 34.039878]}"
Starbucks,Alpharetta,3.0,"[-84.235288, 34.05964]","{'Type': 'Point', 'coordinates': [-84.235288, 34.05964]}"
Starbucks,Alpharetta,4.0,"[-84.2413192018186, 34.092964]","{'Type': 'Point', 'coordinates': [-84.2413192018186, 34.092964]}"
Starbucks,Alpharetta,2.5,"[-84.268125, 34.021791]","{'Type': 'Point', 'coordinates': [-84.268125, 34.021791]}"
Starbucks,Alpharetta,3.0,"[-84.27044, 34.11805]","{'Type': 'Point', 'coordinates': [-84.27044, 34.11805]}"
Starbucks,Alpharetta,4.0,"[-84.222841, 34.049711]","{'Type': 'Point', 'coordinates': [-84.222841, 34.049711]}"
Starbucks,Roswell,3.5,"[-84.3416697094743, 34.04324]","{'Type': 'Point', 'coordinates': [-84.3416697094743, 34.04324]}"
Starbucks,Roswell,3.5,"[-84.311917, 34.018148]","{'Type': 'Point', 'coordinates': [-84.311917, 34.018148]}"
Starbucks,Alpharetta,3.5,"[-84.357894, 34.081627]","{'Type': 'Point', 'coordinates': [-84.357894, 34.081627]}"
Starbucks,Alpharetta,5.0,"[-84.249894, 34.145167]","{'Type': 'Point', 'coordinates': [-84.249894, 34.145167]}"
Starbucks,Alpharetta,2.5,"[-84.27126355, 33.98631665]","{'Type': 'Point', 'coordinates': [-84.27126355, 33.98631665]}"
Starbucks,Roswell,3.0,"[-84.382238, 34.058165]","{'Type': 'Point', 'coordinates': [-84.382238, 34.058165]}"
Starbucks,Johns Creek,3.0,"[-84.179597, 34.04652]","{'Type': 'Point', 'coordinates': [-84.179597, 34.04652]}"
Starbucks,Duluth,3.5,"[-84.191405, 34.017234]","{'Type': 'Point', 'coordinates': [-84.191405, 34.017234]}"
Starbucks,Suwanee,3.5,"[-84.174459, 34.09492]","{'Type': 'Point', 'coordinates': [-84.174459, 34.09492]}"
Starbucks,Duluth,3.5,"[-84.169607, 34.066712]","{'Type': 'Point', 'coordinates': [-84.169607, 34.066712]}"
Starbucks,Suwanee,3.0,"[-84.17243, 34.096643]","{'Type': 'Point', 'coordinates': [-84.17243, 34.096643]}"
Starbucks,Atlanta,3.0,"[-84.350145, 33.994683]","{'Type': 'Point', 'coordinates': [-84.350145, 33.994683]}"
Starbucks,Duluth,1.5,"[-84.18617, 34.013203]","{'Type': 'Point', 'coordinates': [-84.18617, 34.013203]}"
Starbucks,Roswell,3.0,"[-84.39717, 34.063675]","{'Type': 'Point', 'coordinates': [-84.39717, 34.063675]}"
Starbucks,Roswell,3.5,"[-84.389852, 34.004889]","{'Type': 'Point', 'coordinates': [-84.389852, 34.004889]}"
Starbucks,Duluth,2.5,"[-84.170712, 34.003793]","{'Type': 'Point', 'coordinates': [-84.170712, 34.003793]}"
Starbucks,Roswell,4.0,"[-84.420495, 34.06260982797]","{'Type': 'Point', 'coordinates': [-84.420495, 34.06260982797]}"
Starbucks,Peachtree Corners,3.0,"[-84.232127, 33.95753]","{'Type': 'Point', 'coordinates': [-84.232127, 33.95753]}"
