Name,City,Raiting,Coordinates,Geometry
Starbucks,La Jolla,4.0,"[-117.271991, 32.842596]","{'Type': 'Point', 'coordinates': [-117.271991, 32.842596]}"
Starbucks,La Jolla,2.5,"[-117.27200080832, 32.8425787106865]","{'Type': 'Point', 'coordinates': [-117.27200080832, 32.8425787106865]}"
Starbucks,La Jolla,2.5,"[-117.25388, 32.851126]","{'Type': 'Point', 'coordinates': [-117.25388, 32.851126]}"
Starbucks,La Jolla,3.0,"[-117.2732421, 32.848702]","{'Type': 'Point', 'coordinates': [-117.2732421, 32.848702]}"
Starbucks,La Jolla,3.0,"[-117.269821, 32.813929]","{'Type': 'Point', 'coordinates': [-117.269821, 32.813929]}"
Starbucks,La Jolla,3.0,"[-117.2322, 32.86592]","{'Type': 'Point', 'coordinates': [-117.2322, 32.86592]}"
Starbucks,La Jolla,5.0,"[-117.232213, 32.865912]","{'Type': 'Point', 'coordinates': [-117.232213, 32.865912]}"
Starbucks,San Diego,2.0,"[-117.223582, 32.862661]","{'Type': 'Point', 'coordinates': [-117.223582, 32.862661]}"
Starbucks,San Diego,3.5,"[-117.215673, 32.851664]","{'Type': 'Point', 'coordinates': [-117.215673, 32.851664]}"
Starbucks,San Diego,3.0,"[-117.238955, 32.802007]","{'Type': 'Point', 'coordinates': [-117.238955, 32.802007]}"
Starbucks,San Diego,3.0,"[-117.238195, 32.801803]","{'Type': 'Point', 'coordinates': [-117.238195, 32.801803]}"
Starbucks,Pacific Beach,3.5,"[-117.245035, 32.7987096]","{'Type': 'Point', 'coordinates': [-117.245035, 32.7987096]}"
Starbucks,San Diego,3.5,"[-117.254633, 32.794416]","{'Type': 'Point', 'coordinates': [-117.254633, 32.794416]}"
Starbucks,La Jolla,2.0,"[-117.236406, 32.880086]","{'Type': 'Point', 'coordinates': [-117.236406, 32.880086]}"
Starbucks,San Diego,4.0,"[-117.204806, 32.829597]","{'Type': 'Point', 'coordinates': [-117.204806, 32.829597]}"
Starbucks,San Diego,3.0,"[-117.215404, 32.869634]","{'Type': 'Point', 'coordinates': [-117.215404, 32.869634]}"
Starbucks,La Jolla,3.5,"[-117.21743, 32.872842]","{'Type': 'Point', 'coordinates': [-117.21743, 32.872842]}"
Starbucks,San Diego,2.5,"[-117.210479, 32.870747]","{'Type': 'Point', 'coordinates': [-117.210479, 32.870747]}"
Starbucks,San Diego,3.0,"[-117.200631, 32.81141]","{'Type': 'Point', 'coordinates': [-117.200631, 32.81141]}"
Starbucks,San Diego,3.0,"[-117.187346, 32.834837]","{'Type': 'Point', 'coordinates': [-117.187346, 32.834837]}"
Starbucks,San Diego,3.0,"[-117.181726, 32.820021]","{'Type': 'Point', 'coordinates': [-117.181726, 32.820021]}"
Starbucks,San Diego,2.5,"[-117.25099, 32.772211]","{'Type': 'Point', 'coordinates': [-117.25099, 32.772211]}"
Starbucks,San Diego,3.0,"[-117.179085, 32.82193]","{'Type': 'Point', 'coordinates': [-117.179085, 32.82193]}"
Starbucks,San Diego,3.0,"[-117.179079, 32.818351]","{'Type': 'Point', 'coordinates': [-117.179079, 32.818351]}"
Starbucks,San Diego,3.5,"[-117.193694, 32.794429]","{'Type': 'Point', 'coordinates': [-117.193694, 32.794429]}"
Starbucks,San Diego,3.5,"[-117.203261, 32.8936864315169]","{'Type': 'Point', 'coordinates': [-117.203261, 32.8936864315169]}"
