Name,City,Raiting,Coordinates,Geometry
Starbucks,San Rafael,2.0,"[-122.528356, 37.973289]","{'Type': 'Point', 'coordinates': [-122.528356, 37.973289]}"
Starbucks,San Rafael,3.0,"[-122.519478331505, 37.969936]","{'Type': 'Point', 'coordinates': [-122.519478331505, 37.969936]}"
Starbucks,San Rafael,4.0,"[-122.529237, 37.97025]","{'Type': 'Point', 'coordinates': [-122.529237, 37.97025]}"
Starbucks,San Rafael,3.5,"[-122.521838, 37.968063]","{'Type': 'Point', 'coordinates': [-122.521838, 37.968063]}"
Starbucks,San Rafael,2.5,"[-122.547458059483, 38.007946]","{'Type': 'Point', 'coordinates': [-122.547458059483, 38.007946]}"
Starbucks,San Anselmo,2.5,"[-122.564245, 37.980744]","{'Type': 'Point', 'coordinates': [-122.564245, 37.980744]}"
Starbucks,Larkspur,3.0,"[-122.509429, 37.9475739320245]","{'Type': 'Point', 'coordinates': [-122.509429, 37.9475739320245]}"
Starbucks,Greenbrae,1.5,"[-122.524576, 37.945604]","{'Type': 'Point', 'coordinates': [-122.524576, 37.945604]}"
Starbucks,San Rafael,2.5,"[-122.492874, 37.951855]","{'Type': 'Point', 'coordinates': [-122.492874, 37.951855]}"
Starbucks,Corte Madera,2.0,"[-122.517715, 37.927968]","{'Type': 'Point', 'coordinates': [-122.517715, 37.927968]}"
Starbucks,Corte Madera,3.0,"[-122.517131, 37.927706]","{'Type': 'Point', 'coordinates': [-122.517131, 37.927706]}"
Starbucks,Novato,2.5,"[-122.532437, 38.062364]","{'Type': 'Point', 'coordinates': [-122.532437, 38.062364]}"
Starbucks,Mill Valley,2.5,"[-122.524753, 37.902762]","{'Type': 'Point', 'coordinates': [-122.524753, 37.902762]}"
Starbucks,Mill Valley,2.5,"[-122.514961, 37.899441]","{'Type': 'Point', 'coordinates': [-122.514961, 37.899441]}"
Starbucks,Mill Valley,2.5,"[-122.51508399856, 37.8986099725754]","{'Type': 'Point', 'coordinates': [-122.51508399856, 37.8986099725754]}"
Starbucks,Mill Valley,3.0,"[-122.530901, 37.894488]","{'Type': 'Point', 'coordinates': [-122.530901, 37.894488]}"
Starbucks,Novato,2.5,"[-122.553102, 38.089752]","{'Type': 'Point', 'coordinates': [-122.553102, 38.089752]}"
Starbucks,Novato,3.5,"[-122.554994, 38.091162]","{'Type': 'Point', 'coordinates': [-122.554994, 38.091162]}"
Starbucks,Mill Valley,3.0,"[-122.525348, 37.881238]","{'Type': 'Point', 'coordinates': [-122.525348, 37.881238]}"
