Name,City,Raiting,Coordinates,Geometry
Starbucks,Fort Myers,5.0,"[-81.8014157647516, 26.6154909351166]","{'Type': 'Point', 'coordinates': [-81.8014157647516, 26.6154909351166]}"
Starbucks,Fort Myers,3.0,"[-81.863234, 26.59752]","{'Type': 'Point', 'coordinates': [-81.863234, 26.59752]}"
Starbucks,Fort Myers,3.0,"[-81.796303, 26.615504]","{'Type': 'Point', 'coordinates': [-81.796303, 26.615504]}"
Starbucks,Fort Myers,2.5,"[-81.869478, 26.601254]","{'Type': 'Point', 'coordinates': [-81.869478, 26.601254]}"
Starbucks,Fort Myers,3.5,"[-81.870766, 26.6437]","{'Type': 'Point', 'coordinates': [-81.870766, 26.6437]}"
Starbucks,Fort Myers,3.5,"[-81.87134891, 26.56863524]","{'Type': 'Point', 'coordinates': [-81.87134891, 26.56863524]}"
Starbucks,Fort Myers,3.0,"[-81.805984, 26.547844]","{'Type': 'Point', 'coordinates': [-81.805984, 26.547844]}"
Starbucks,Fort Myers,3.0,"[-81.868630175083, 26.545650119657]","{'Type': 'Point', 'coordinates': [-81.868630175083, 26.545650119657]}"
Starbucks,Ft Myers,1.5,"[-81.87125, 26.544336]","{'Type': 'Point', 'coordinates': [-81.87125, 26.544336]}"
Starbucks,Fort Myers,4.0,"[-81.896827, 26.556108]","{'Type': 'Point', 'coordinates': [-81.896827, 26.556108]}"
Starbucks,Cape Coral,2.5,"[-81.940674, 26.611105]","{'Type': 'Point', 'coordinates': [-81.940674, 26.611105]}"
Starbucks,Cape Coral,2.5,"[-81.937462, 26.670042]","{'Type': 'Point', 'coordinates': [-81.937462, 26.670042]}"
Starbucks,Fort Myers,1.5,"[-81.757229, 26.528663]","{'Type': 'Point', 'coordinates': [-81.757229, 26.528663]}"
Starbucks,Fort Myers,2.0,"[-81.754951, 26.529693]","{'Type': 'Point', 'coordinates': [-81.754951, 26.529693]}"
Starbucks,Fort Myers,1.5,"[-81.755748, 26.528241]","{'Type': 'Point', 'coordinates': [-81.755748, 26.528241]}"
Starbucks,Fort Myers,1.5,"[-81.753253, 26.528008]","{'Type': 'Point', 'coordinates': [-81.753253, 26.528008]}"
Starbucks,Cape Coral,4.0,"[-81.956187, 26.562443]","{'Type': 'Point', 'coordinates': [-81.956187, 26.562443]}"
Starbucks,Cape Coral,2.0,"[-81.97438, 26.606735]","{'Type': 'Point', 'coordinates': [-81.97438, 26.606735]}"
