Name,City,Raiting,Coordinates,Geometry
Starbucks,San Ramon,3.0,"[-121.960051, 37.762748]","{'Type': 'Point', 'coordinates': [-121.960051, 37.762748]}"
Starbucks,San Ramon,2.0,"[-121.96388, 37.76188]","{'Type': 'Point', 'coordinates': [-121.96388, 37.76188]}"
Starbucks,San Ramon,3.0,"[-121.95969, 37.75832]","{'Type': 'Point', 'coordinates': [-121.95969, 37.75832]}"
Starbucks,San Ramon,3.5,"[-121.950631, 37.763171569423]","{'Type': 'Point', 'coordinates': [-121.950631, 37.763171569423]}"
Starbucks,San Ramon,2.5,"[-121.976924, 37.7732091]","{'Type': 'Point', 'coordinates': [-121.976924, 37.7732091]}"
Starbucks,San Ramon,4.0,"[-121.972668, 37.777625]","{'Type': 'Point', 'coordinates': [-121.972668, 37.777625]}"
Starbucks,San Ramon,2.0,"[-121.978648, 37.77435]","{'Type': 'Point', 'coordinates': [-121.978648, 37.77435]}"
Starbucks,San Ramon,3.5,"[-121.972325, 37.779934]","{'Type': 'Point', 'coordinates': [-121.972325, 37.779934]}"
Starbucks,San Ramon,2.5,"[-121.921985, 37.774862]","{'Type': 'Point', 'coordinates': [-121.921985, 37.774862]}"
Starbucks,San Ramon,3.0,"[-121.93145, 37.72939]","{'Type': 'Point', 'coordinates': [-121.93145, 37.72939]}"
Starbucks,San Ramon,2.5,"[-121.942935, 37.723444]","{'Type': 'Point', 'coordinates': [-121.942935, 37.723444]}"
Starbucks,Danville,3.0,"[-121.922071, 37.798801]","{'Type': 'Point', 'coordinates': [-121.922071, 37.798801]}"
Starbucks,Danville,2.5,"[-121.9177632, 37.79820855]","{'Type': 'Point', 'coordinates': [-121.9177632, 37.79820855]}"
Starbucks,Danville,3.5,"[-121.919761, 37.800611]","{'Type': 'Point', 'coordinates': [-121.919761, 37.800611]}"
Starbucks,Danville,3.5,"[-121.990177, 37.810267]","{'Type': 'Point', 'coordinates': [-121.990177, 37.810267]}"
Starbucks,Dublin,3.0,"[-121.926426, 37.710093]","{'Type': 'Point', 'coordinates': [-121.926426, 37.710093]}"
Starbucks,Dublin,4.0,"[-121.931251, 37.706544]","{'Type': 'Point', 'coordinates': [-121.931251, 37.706544]}"
Starbucks,Dublin,2.5,"[-121.927404, 37.706189]","{'Type': 'Point', 'coordinates': [-121.927404, 37.706189]}"
Starbucks,Dublin,3.0,"[-121.933821, 37.702356]","{'Type': 'Point', 'coordinates': [-121.933821, 37.702356]}"
Starbucks,Danville,3.0,"[-122.003811, 37.823917]","{'Type': 'Point', 'coordinates': [-122.003811, 37.823917]}"
